ASD Acronym,Designation,Title of Standard,Abstract,Link
IEEE,IEEE 1619.2-2021,IEEE Standard for Wide-Block Encryption for Shared Storage Media,"""EME2-AES and XCB-AES wide-block encryption with associated data (EAD) modes of the NIST AES block cipher, providing usage guidelines and test vectors, are described. A wide block encryption algorithm behaves as a single block cipher with a large plaintext input  Access the standard for more information.""",https://standards.ieee.org/ieee/1619.2/10252/
IEEE,IEEE 1619-2018,IEEE Standard for Cryptographic Protection of Data on Block-Oriented Storage Devices,"""Cryptographic transform for protection of data in sector-level storage devices is specified in this standard.""",https://standards.ieee.org/ieee/1619/7152/
IEEE,IEEE 1686-2022,IEEE Standard for Intelligent Electronic Devices Cybersecurity Capabilities,"""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Cybersecurity 122 results found. Results are sorted by relevance. IEEE 1686-2022 IEEE Standard for Intelligent Electronic Devices Cybersecurity Capabilities Last modified: 18 September 2024""",https://standards.ieee.org/ieee/1686/7207/
IEEE,IEEE 1692-2023,IEEE Guide for the Protection of Communication Installations from Lightning Effects,"""Methods and practices necessary to reduce the risk of damages to communications equipment within structures arising from lightning surges causing ground potential rise and similar potential differences are addressed in this guide.""",https://standards.ieee.org/ieee/1692/10979/
IEEE,IEEE 1708-2014,IEEE Standard for Wearable Cuffless Blood Pressure Measuring Devices,"""",https://standards.ieee.org/ieee/1708/5927/
IEEE,IEEE 1708a-2019,"IEEE Standard for Wearable, Cuffless Blood Pressure Measuring Devices - Amendment 1","""Clarifying and furthering the subject selection of the sample size in the clinical study; looking into the results of the validation study with respect to the patient""s body position and activity level for their applicability to ambulatory patients; and addressing  Access the standard for more information 1 2 3 Next Content Type All Standard Page Post Event Initiative Project Ieee-whitepaper Practice Areas Governance Practice Area Reset Categories All Uncategorized Beyond Standards, Blockchain & DLT, Diversity, Equity, and Inclusion, Healthcare & Life Sciences, IoT & IIoT, News & Articles, Privacy & Security, Why Engage with IEEE Standards Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Autonomous Systems Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, Privacy & Security, Technology Current Industry Connections Activities, Healthcare & Life Sciences Healthcare and Life Sciences 2019 Press Releases, News 2020 Press Releases, News Reset Standards Topics All Communications,Healthcare IT Healthcare IT Computer Technology Industry Applications,Power and Energy,Healthcare IT Communications Industry Applications,Power and Energy Artificial Intelligence (AI),Computer Technology Blockchain Communications,Artificial Intelligence (AI) Electromagnetic Compatibility,Healthcare IT Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/1708a/7336/
IEEE,IEEE 1752.1-2021,"IEEE Standard for Open Mobile Health Data--Representation of Metadata, Sleep, and Physical Activity Measures","""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Clinical 27 results found. Results are sorted by relevance. IEEE 1752.1-2021 IEEE Standard for Open Mobile Health Data--Representation of Metadata, Sleep, and Physical Activity Measures Last modified: 2 August 2024""",https://standards.ieee.org/ieee/1752.1/6982/
IEEE,IEEE 1815.1-2015,IEEE Standard for Exchanging Information Between Networks Implementing IEC 61850 and IEEE Std 1815(TM) [Distributed Network Protocol (DNP3)],"""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Cybersecurity 122 results found. Results are sorted by relevance. IEEE 1815.1-2015 IEEE Standard for Exchanging Information Between Networks Implementing IEC 61850 and IEEE Std 1815(TM) [Distributed Network Protocol (DNP3)] Last modified: 2 August 2024""",https://standards.ieee.org/ieee/1815.1/5699/
IEEE,IEEE 1815.1-2015/Cor 1-2016,IEEE Approved Draft Standard for Exchanging Information between Networks Implementing IEC 61850 and IEEE Std 1815(TM) (Distributed Network Protocol - DNP3) - Corrigendum 1,"""The editing instructions for this corrigendum are to insert a diagram as Figure 52 in the place where it is 19 currently missing from the approved but unpublished document in Clause 8.11.6.1.6 (NOTE: This corrigendum was not published as a  Access the standard for more information. Previous 1   Ä  5 6 7 8 9   Ä  13 Next Content Type All Standard Page Project Event Post Initiative Ieee-whitepaper Governance Practice Area News Reset Categories All Uncategorized Foundational Technologies Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Healthcare & Life Sciences, IEEE Standards Working Groups, Networking & Internet, News & Articles, Privacy & Security Current Industry Connections Activities, Foundational Technologies Current Industry Connections Activities, Healthcare & Life Sciences 2024 Press Releases, News Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News Autonomous Systems Beyond Standards, Connectivity & Telecom, Featured, IEEE SA News, News & Articles Reset Standards Topics All Power and Energy Power and Energy,Smart Grid Computer Technology Power and Energy,Communications Communications,Healthcare IT Computer Technology,Cybersecurity Cybersecurity Healthcare IT Software and Systems Engineering Cybersecurity,Power and Energy Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/1815.1-2015_Cor_1/6780/
IEEE,IEEE 1859-2017,IEEE Standard for Relaxor-Based Single Crystals for Transducer and Actuator Applications,"""The physical and electromechanical requirements for relaxor-based piezoelectric single crystals of lead magnesium niobate-lead titanate (PMN-PT) and lead zinc niobate-lead titanate (PZN-PT) solid solutions of perovskite structure, with poling along the crystallographic c-axis (i.e., the [001]-direction), that are intended for  Access the standard for more information""",https://standards.ieee.org/ieee/1859/5532/
IEEE,IEEE 1906.1.1-2020,IEEE Standard Data Model for Nanoscale Communication Systems,"""A set of YANG modules describing nanoscale communication systems and their associated physical quantities in conformance with IEEE Std 1906.1-2015--a common framework for all nanoscale communication technologies--are comprised by this data model. Physics unique to the nanoscale are represented by  Access the standard for more information""",https://standards.ieee.org/ieee/1906.1.1/7020/
IEEE,IEEE 1906.1-2015,IEEE Recommended Practice for Nanoscale and Molecular Communication Framework,"""A definition, terminology, conceptual model, and standard metrics for ad hoc network communication at the nanoscale are provided. Human-engineered networking is extended by the physical properties of nanoscale communication in ways beyond that defined in existing communication standards. These include  Access the standard for more information""",https://standards.ieee.org/ieee/1906.1/5171/
IEEE,IEEE 2030.102.1-2020,IEEE Standard for Interoperability of Internet Protocol Security (IPsec) Utilized within Utility Control Systems,"""Specific configuration requirements within the relevant Internet Engineering Task Force (IETF) Request for Comments (RFC) for implementation of the Internet Protocol Security (IPsec) protocol suite within a utility control system are identified in this standard. It is not intended to  Access the standard for more information.""",https://standards.ieee.org/ieee/2030.102.1/6069/
IEEE,IEEE 2030.2-2015,IEEE Guide for the Interoperability of Energy Storage Systems Integrated with the Electric Power Infrastructure,"""This guide applies the smart grid interoperability reference model (SGIRM) process (IEEE Std 2030-2011) to energy storage by highlighting the information relevant to energy storage system (ESS) interoperability with the energy power system (EPS). The process can be applied to  Access the standard for more information.""",https://standards.ieee.org/ieee/2030.2/4968/
IEEE,IEEE 2067-2021,IEEE Standard for Fiber Optic Sensors--Fiber Bragg Grating Interrogator Standard--Terminology and Definitions,"""The purpose of this standard is to clarify definitions so that ambiguity in specifications can be eliminated to facilitate broad usage of Fiber Optic Bragg grating sensors in a broad range of applications including smart civil structures, avionics, security, defense,  Access the standard for more information""",https://standards.ieee.org/ieee/2067/7695/
IEEE,IEEE 2686-2024,IEEE Draft Recommended Practice for Battery Management Systems in Energy Storage Applications,"""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Cybersecurity 122 results found. Results are sorted by relevance. IEEE 2686-2024 IEEE Draft Recommended Practice for Battery Management Systems in Energy Storage Applications Last modified: 28 September 2024""",https://standards.ieee.org/ieee/2686/7394/
IEEE,IEEE 2730-2022,"IEEE Standard for Terms, Definitions, and Classification of Medical Electrical Equipment/Systems Employing Robotic Technology","""Terms, definitions, and classification of medical electrical equipment/systems employing robotic technology (MEERT) are specified by this standard.""",https://standards.ieee.org/ieee/2730/7473/
IEEE,IEEE 2790-2020,IEEE Standard for Biometric Liveness Detection,"""A biometric lifeless attack is one of the indispensable issues within biometric authentication. There are three major components in liveness detection systems: lifeless attack presentation, liveness detection, and lifeless attack instruments. The lifeless attack presentation is divided into artifact presentation  Access the standard for more information.""",https://standards.ieee.org/ieee/2790/7332/
IEEE,IEEE 2801-2022,IEEE Recommended Practice for the Quality Management of Datasets for Medical Artificial Intelligence,"""Promoted in this recommended practice are quality management activities for datasets used for artificial intelligence medical devices (AIMD). The document highlights quality objectives for organizations responsible for datasets. The document describes control of records during the lifecycle of datasets, including  Access the standard for more information""",https://standards.ieee.org/ieee/2801/7459/
IEEE,IEEE 2802-2022,IEEE Standard for Performance and Safety Evaluation of Artificial Intelligence Based Medical Devices: Terminology,"""This standard is aimed at establishing concepts and terminology for the performance and safety evaluation of artificial intelligence medical device, which covers basic technology, dataset, quality characteristics, quality evaluation and application scenario. The annex further provides basic equations for quality  Access the standard for more information""",https://standards.ieee.org/ieee/2802/7460/
IEEE,IEEE 2807-2022,IEEE Standard for Framework of Knowledge Graphs,"""A framework of knowledge graphs is proposed in this standard. The knowledge graph conceptual model, construction and integration process of knowledge graphs, main activities in the processes, and stakeholders of knowledge graphs are described in detail. This standard can be  Access the standard for more information""",https://standards.ieee.org/ieee/2807/7525/
IEEE,IEEE 2851-2023,IEEE Standard for Functional Safety Data Format for Interoperability within the Dependability Lifecycle,"""A dependability lifecycle of products with focus on interoperable activities related to functional safety and its interactions with reliability, security, operational safety and time determinism are defined in this standard. The standard also describes methods, description languages, data models, and  Access the standard for more information""",https://standards.ieee.org/ieee/2851/10780/
IEEE,IEEE 2857-2021,IEEE Standard for Wireless Smart Utility Network Field Area Network (FAN),"""This document describes a complete communications specification, encompassing layers 1 to 4 of the Open Systems Integration (OSI) network model, for a secure, wireless mesh communications network, using open standards communications and cybersecurity standards from standards organizations including Institute of  Access the standard for more information. Previous 1 2 3 4   Ä  13 Next Content Type All Standard Page Project Event Post Initiative Ieee-whitepaper Governance Practice Area News Reset Categories All Uncategorized Foundational Technologies Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Healthcare & Life Sciences, IEEE Standards Working Groups, Networking & Internet, News & Articles, Privacy & Security Current Industry Connections Activities, Foundational Technologies Current Industry Connections Activities, Healthcare & Life Sciences 2024 Press Releases, News Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News Autonomous Systems Beyond Standards, Connectivity & Telecom, Featured, IEEE SA News, News & Articles Reset Standards Topics All Power and Energy Power and Energy,Smart Grid Computer Technology Power and Energy,Communications Communications,Healthcare IT Computer Technology,Cybersecurity Cybersecurity Healthcare IT Software and Systems Engineering Cybersecurity,Power and Energy Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/2857/10218/
IEEE,IEEE 2883-2022,IEEE Standard for Sanitizing Storage,"""Methods of sanitizing logical storage and physical storage, as well as providing technology-specific requirements and guidance for the elimination of recorded data, are specified in this standard.""",https://standards.ieee.org/ieee/2883/10277/
IEEE,IEEE 3101-2023,IEEE Standard for Fiber Optic Distributed Acoustic Sensing (DAS) Interrogator Standard--Terminology and Definitions,"""Terms critical to the use of fiber optic DAS interrogators along with key definitions of performance parameters used to both fully describe a fiber optic DAS based sensor system and readily compare systems from different suppliers are defined and explained  Access the standard for more information""",https://standards.ieee.org/ieee/3101/10640/
IEEE,IEEE 3333.2.1-2015,IEEE Recommended Practice for Three-Dimensional (3D) Medical Modeling,"""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Medical 201 results found. Results are sorted by relevance. IEEE 3333.2.1-2015 IEEE Recommended Practice for Three-Dimensional (3D) Medical Modeling Last modified: 2 August 2024""",https://standards.ieee.org/ieee/3333.2.1/5962/
IEEE,IEEE 3806-2023,IEEE Standard for Blockchain-Based Hepatobiliary Disease Data Extraction and Exchange,"""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Medical 201 results found. Results are sorted by relevance. IEEE 3806-2023 IEEE Standard for Blockchain-Based Hepatobiliary Disease Data Extraction and Exchange Last modified: 2 August 2024""",https://standards.ieee.org/ieee/3806/10302/
IEEE,IEEE 42020-2019,"ISO/IEC/IEEE International Standard - Software, systems and enterprise -- Architecture processes","""This document complements the architecture-related processes identified in ISO/IEC/IEEE 15288, ISO/IEC/IEEE 12207 and ISO 15704 with activities and tasks that enable architects and others to more effectively and efficiently implement architecture practices. Implementing these practices can help ensure that the  Access the standard for more information.""",https://standards.ieee.org/ieee/42020/7601/
IEEE,IEEE 487.1-2014,IEEE Standard for the Electrical Protection of Communication Facilities Serving Electric Supply Locations Through the Use of On-Grid Isolation Equipment,"""Workable methods for protecting wire-line telecommunication circuits entering electric supply locations are presented. The electric supply location environment; protection apparatus; service types, reliability, service performance objective classifications, and transmission considerations; protection theory and philosophy; protection configurations; installation and inspection; and  Access the standard for more information.""",https://standards.ieee.org/ieee/487.1/5711/
IEEE,IEEE 487.3-2014,IEEE Standard for the Electrical Protection of Communication Facilities Serving Electric Supply Locations Through the Use of Hybrid Facilities,"""Safe and reliable methods for the electrical protection of telecommunication facilities serving electric supply locations through the use of metallic wire-line components in part of the telecommunication circuit and optical fiber systems in the remainder of the telecommunication circuit are  Access the standard for more information.""",https://standards.ieee.org/ieee/487.3/5587/
IEEE,IEEE 487.3a-2022,IEEE Standard for the Electrical Protection of Communication Facilities Serving Electric Supply Locations Through the Use of Hybrid Facilities - Amendment 1,"""Safe and reliable methods for the electrical protection of telecommunication facilities serving electric supply locations through the use of metallic wire-line components in part of the telecommunication circuit, and optical fiber systems in the remainder of the telecommunication circuit are  Access the standard for more information.""",https://standards.ieee.org/ieee/487.3a/10312/
IEEE,IEEE 487-2015,IEEE Standard for the Electrical Protection of Communications Facilities Serving Electric Supply Locations -- General Considerations,"""General considerations are presented for the electrical protection of telecommunications facilities serving electric supply locations. This standard contains material that is common to the IEEE 487(TM) family of standards (i.e., dot-series) including fundamental protection theory; basic electrical protection philosophy, concepts,  Access the standard for more information.""",https://standards.ieee.org/ieee/487/5662/
IEEE,IEEE 820-2021,IEEE Standard Telephone Loop Performance Characteristics,"""Common denominators for subscriber line performance, independent of facility types, construction processes or equipment, and circuit provisioning methods are provided in this standard. Previous 1   Ä  8 9 10 11 12   Ä  13 Next Content Type All Standard Page Project Event Post Initiative Ieee-whitepaper Governance Practice Area News Reset Categories All Uncategorized Foundational Technologies Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Healthcare & Life Sciences, IEEE Standards Working Groups, Networking & Internet, News & Articles, Privacy & Security Current Industry Connections Activities, Foundational Technologies Current Industry Connections Activities, Healthcare & Life Sciences 2024 Press Releases, News Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News Autonomous Systems Beyond Standards, Connectivity & Telecom, Featured, IEEE SA News, News & Articles Reset Standards Topics All Power and Energy Power and Energy,Smart Grid Computer Technology Power and Energy,Communications Communications,Healthcare IT Computer Technology,Cybersecurity Cybersecurity Healthcare IT Software and Systems Engineering Cybersecurity,Power and Energy Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/820/10326/
IEEE,IEEE C37.118.2-2024,IEEE Approved Draft Standard for Synchrophasor Data Transfer for Power Systems,"""A method for real-time exchange of synchronized phasor measurement data between power system equipment is defined. This standard specifies messaging that can be used with any suitable communication protocol for real-time communication between phasor measurement units (PMU), phasor data concentrators  Access the standard for more information.""",https://standards.ieee.org/ieee/C37.118.2/7077/
IEEE,IEEE C37.247-2019,IEEE Standard for Phasor Data Concentrators for Power Systems,"""A phasor data concentrator (PDC) is defined in this standard as a set of functions that may be performed on synchrophasor data. It describes the PMU measurement network and indicates the place of the PDC in it. The standard defines  Access the standard for more information.""",https://standards.ieee.org/ieee/C37.247/5757/
IEEE,IEEE C37.94-2017,IEEE Standard for N times 64 kbps Optical Fiber Interfaces between Teleprotection and Multiplexer Equipment,"""An optical interface for use between teleprotection and digital multiplexer equipment Keywords that can operate at a data rate of N   ó 64 kbps where N = 1, 2  Ä 12 is described in this standard. Requirements for both physical connection and  Access the standard for more information.""",https://standards.ieee.org/ieee/C37.94/5946/
IEEE,IEEE C63.10a-2024,American National Standard for Procedures for Compliance Testing of Unlicensed Wireless Devices Amendment 1,"""The procedures for testing the compliance of a wide variety of unlicensed wireless transmitters (also called intentional radiators and license-exempt transmitters) including, but not limited to, remote control and security unlicensed wireless devices, frequency hopping and direct sequence spread spectrum  Access the standard for more information""",https://standards.ieee.org/ieee/C63.10a/11614/
IEEE,IEEE C93.3-2017,IEEE Standard Requirements for Power-Line Carrier Line Traps (30 kHz to 500 kHz),"""Line traps inserted into a power line to provide a high impedance at power-line-carrier frequencies (30 kHz to 500 kHz) are covered in this standard. The purpose is to isolate the carrier signal from system impedance changes due to faults  Access the standard for more information.""",https://standards.ieee.org/ieee/C93.3/6761/
IEEE,IEEE C93.5-2021,IEEE Standard for Requirements for Power Line Carrier Transmitter/ Receiver Equipment used to Transfer Discrete Teleprotection Signals,"""Requirements for power line carrier (PLC) transmitter/receiver equipment used to transfer discrete teleprotection signals at power line carrier frequencies (30-500 kHz) are described in this standard. Test requirements and conditions for determining performance, as well as manufacturing requirements, are defined.""",https://standards.ieee.org/ieee/C93.5/6840/
IEEE,IEEE C93.5-2021/Cor 1-2022,IEEE Draft Standard for Power Line Carrier Transmitter/Receiver Equipment used to Transfer Discrete Teleprotection Signals - Corrigendum 1,"""This corrigendum will add Table 3 which should have been included in the original but was removed erroneously during the balloting process. Note: This corrigendum was not be published as a separate document. It was be rolled into the IEEE  Access the standard for more information.""",https://standards.ieee.org/ieee/C93.5-2021_Cor_1/10641/
IEEE,IEEE C95.1-2019,"IEEE Standard for Safety Levels with Respect to Human Exposure to Electric, Magnetic, and Electromagnetic Fields, 0 Hz to 300 GHz",""".Safety limits for the protection of persons against the established adverse health effects of exposures to electric, magnetic, and electromagnetic fields in the frequency range 0 Hz to 300 GHz are presented in this standard. These exposure limits are intended  Access the standard for more information""",https://standards.ieee.org/ieee/C95.1/4940/
IEEE,IEEE C95.1-2345-2014,"IEEE Standard for Military Workplaces--Force Health Protection Regarding Personnel Exposure to Electric, Magnetic, and Electromagnetic Fields, 0 Hz to 300 GHz","""IEEE.org IEEE Xplore Digital Library IEEE Standards IEEE Spectrum More Sites eTools Standards Products & Programs Focuses Get Involved Resources MAC ADDRESS SEARCH IEEE SA Home Search Showing results for: Medical 201 results found. Results are sorted by relevance. IEEE C95.1-2345-2014 IEEE Standard for Military Workplaces--Force Health Protection Regarding Personnel Exposure to Electric, Magnetic, and Electromagnetic Fields, 0 Hz to 300 GHz Last modified: 2 August 2024""",https://standards.ieee.org/ieee/C95.1-2345/5749/
IEEE,IEEE C95.7-2022,"IEEE Standard for Electromagnetic Energy Safety Programs, 0 Hz to 300 GHz","""The required elements for developing, implementing, and administering effective electromagnetic energy (EME) safety programs (SPs) to achieve compliance with applicable human exposure limits are specified. Concomitant EME hazards, such as those caused by interference to medical devices, ignition of flammable  Access the standard for more information""",https://standards.ieee.org/ieee/C95.7/10921/
IEEE,IEEE Health informatics--PoC medical device communication Part 00101: Guide--Guidelines for the use of RF wireless technology,Previous,"""1   Ä  7 8 9 10 11   Ä  21 Next Content Type All Standard Page Project Post Governance Event Initiative Ieee-whitepaper Practice Areas News Reset Categories All Uncategorized Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News 3D, Artificial Intelligence Systems, Augmented/Virtual Reality, Beyond Standards, Blockchain & DLT, Cloud & Computing, Connectivity & Telecom, COVID-19, Data & Analytics, Energy, Ethics in Technology, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Learning & Education, Manufacturing, Market Collaboration, Mobility, National Electrical Safety Code (NESC), Navigating the Standards Ecosystem, Networking & Internet, News & Articles, Open Source, Privacy & Security, Retail, Robotics & Automation, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, COVID-19, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Beyond Standards, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, Privacy & Security, Technology Current Industry Connections Activities, Healthcare & Life Sciences Healthcare and Life Sciences Reset Standards Topics All Healthcare IT Communications Communications,Healthcare IT Electromagnetic Compatibility Computer Technology Communications,Power and Energy Industry Applications,Power and Energy,Healthcare IT Artificial Intelligence (AI) Artificial Intelligence (AI),Computer Technology Blockchain,Healthcare IT Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/search/?q=Medical&spage=8
IEEE,IEEE White Paper,Pre-Standards Workstream Report: Clinical IoT Data Validation and Interoperability with Blockchain,"""The IEEE Standards Association (IEEE SA) pre-standards workstream for Clinical Internet of Things (IoT) data validation and interoperability with blockchain was initiated to determine if a viable standards framework could be established to enable the validation of data generated from  Access the standard for more information""",https://standards.ieee.org/ieee/White_Paper/10108/
IEEE,IEEE White Paper,IEEE and the Protection of Cyberspace: Increasing IEEE's Cybersecurity Role,"""Dependence on technology is growing, particularly since the COVID-19 pandemic. Yet, the safe use of technology depends on cybersecurity, which is failing to keep up. This failure can derail the global benefits that humanity should achieve from cyberspace and its  Access the standard for more information.""",https://standards.ieee.org/ieee/White_Paper/11432/
IEEE,IEEE White Paper,CyberSecurity Standards for Cloud Access - Version 2,"""The enterprises"" network and network security architectures are unable to effectively serve the dynamic secure access requirements of digital business. The enterprise data center is no longer the center of access requirements for users and devices. Organizations demand immediate, uninterrupted  Access the standard for more information.""",https://standards.ieee.org/ieee/White_Paper/10819/
IEEE,IEEE White Paper,IEEE PHD Cybersecurity Standards Roadmap,"""Users of personal health devices (PHD) have implicit expectations on convenience, connectivity, accessibility of their data, and security. They expect to connect PHDs to their mobile devices, view their data in the cloud, and easily share with their clinicians or  Access the standard for more information.""",https://standards.ieee.org/ieee/White_Paper/10090/
IEEE,IEEE White Paper,Cybersecurity Technologies for Cloud Access - Version 2,"""This paper presents the cloud security technologies, with emphasis on secure remote access.""",https://standards.ieee.org/ieee/White_Paper/10813/
IEEE,IEEE White Paper,"IEEE SA 3D Body Processing Industry Connections--Functional Anatomy, Terms, and Common Foot Conditions","""This paper provides a brief overview of some important functional anatomy terms and concepts from a medical perspective. The scope of this paper is not to serve as a comprehensive review of all the factors that are important in footwear  Access the standard for more information""",https://standards.ieee.org/ieee/White_Paper/10510/
IEEE,IEEE/ANSI C63.10-2020/Cor1-2023,American National Standard of Procedures for Compliance Testing of Unlicensed Wireless Devices - Corrigendum 1,"""The procedures for testing the compliance of a wide variety of unlicensed wireless transmitters (also called intentional radiators and license-exempt transmitters) including, but not limited to, remote control and security unlicensed wireless devices, frequency hopping and direct sequence spread spectrum  Access the standard for more information""",https://standards.ieee.org/ieee/C63.10-2020_Cor1/10915/
IEEE,IEEE/ANSI N42.34-2021,American National Standard Performance Criteria for Handheld Instruments for the Detection and Identification of Radionuclides,"""Performance specifications and testing methods for the evaluation of handheld instruments (also known as radionuclide identification devices or RIDs) used for the detection and identification of radionuclides, which emit gamma rays and, in some cases, neutrons, are contained in this  Access the standard for more information Previous 1   Ä  11 12 13 14 15   Ä  21 Next Content Type All Standard Page Project Post Governance Event Initiative Ieee-whitepaper Practice Areas News Reset Categories All Uncategorized Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Healthcare & Life Sciences, IEEE SA News 3D, Artificial Intelligence Systems, Augmented/Virtual Reality, Beyond Standards, Blockchain & DLT, Cloud & Computing, Connectivity & Telecom, COVID-19, Data & Analytics, Energy, Ethics in Technology, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Learning & Education, Manufacturing, Market Collaboration, Mobility, National Electrical Safety Code (NESC), Navigating the Standards Ecosystem, Networking & Internet, News & Articles, Open Source, Privacy & Security, Retail, Robotics & Automation, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, COVID-19, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Augmented/Virtual Reality, Beyond Standards, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos 3D, Beyond Standards, IEEE SA News, Manufacturing, Market Collaboration, News & Articles, Retail, Sustainable Development, Technology, Videos Artificial Intelligence Systems, Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, IoT & IIoT, Privacy & Security Beyond Standards, Event Previews & Recaps, Government & Policy, Healthcare & Life Sciences, IEEE SA News, Privacy & Security, Technology Current Industry Connections Activities, Healthcare & Life Sciences Healthcare and Life Sciences Reset Standards Topics All Healthcare IT Communications Communications,Healthcare IT Electromagnetic Compatibility Computer Technology Communications,Power and Energy Industry Applications,Power and Energy,Healthcare IT Artificial Intelligence (AI) Artificial Intelligence (AI),Computer Technology Blockchain,Healthcare IT Reset LinkedIn Facebook Instagram YouTube X Beyond Standards RSS Feed""",https://standards.ieee.org/ieee/N42.34/10557/
IEEE,IEEE/ANSI/USEMCSC C63.10-2020,American National Standard of Procedures for Compliance Testing of Unlicensed Wireless Devices,"""The procedures for testing the compliance of a wide variety of unlicensed wireless transmitters (also called intentional radiators and license-exempt transmitters) including, but not limited to, remote control and security unlicensed wireless devices, frequency hopping and direct sequence spread spectrum  Access the standard for more information""",https://standards.ieee.org/ieee/C63.10/10445/
IEEE,IEEE/IEC 61850-9-3-2016,IEC/IEEE International Standard - Communication networks and systems for power utility automation - Part 9-3: Precision time protocol profile for power utility automation,"""This part of IEC 61850 specifies a precision time protocol (PTP) profile of IEC 61588:2009    IEEE Std 1588-2008 applicable to power utility automation, which allows compliance with the highest synchronization classes of IEC 61850-5 and IEC 61869-9.""",https://standards.ieee.org/ieee/61850-9-3/6167/
