ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
BSI,BS EN 868-2,Packaging for terminally sterilized medical devices - Part 2: Sterilization wrap - Requirements and test methods,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-868-2-packaging-for-terminally-sterilized-medical-devices-part-2-sterilization-wrap-requirements-and-test-methods,
BSI,BS EN ISO 13504,Dentistry - General requirements for instruments and related accessories used in dental implant placement and treatment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-13504-dentistry-general-requirements-for-instruments-and-related-accessories-used-in-dental-implant-placement-and-treatment,
BSI,BS EN ISO 4823,Dentistry - Elastomeric impression and bite registration materials,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-4823-dentistry-elastomeric-impression-and-bite-registration-materials,
BSI,BS EN ISO 11199-2:2021/Amd 1 ,Assistive products for walking manipulated by both arms - Requirements and test methods - Part 2: Rollators. Amendment 1: Eliminate brake requirements in 6.5 Structure requirements,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-11199-2-2021-amd-1-assistive-products-for-walking-manipulated-by-both-arms-requirements-and-test-methods-part-2-rollators-amendment-1-eliminate-brake-requirements-in-6-5-structure-requirements,
BSI,BS EN 17984-2,Assistance dogs. - Part 2: Dog lifetime welfare,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-17984-2-assistance-dogs-part-2-dog-lifetime-welfare,
BSI,BS EN 17984-4,"Assistance dogs - Part 4: Pre-training, training and tasks","""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-17984-4-assistance-dogs-part-4-pre-training-training-and-tasks,
BSI,BS EN ISO 10993-23:2021/Amd 1,Biological evaluation of medical devices - Part 23: Tests for irritation. AMENDMENT 1: Additional in vitro reconstructed human epidermis models,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-10993-23-2021-amd-1-biological-evaluation-of-medical-devices-part-23-tests-for-irritation-amendment-1-additional-in-vitro-reconstructed-human-epidermis-models,
BSI,BS EN ISO 10993-17:2023/Amd 1 ,Biological evaluation of medical devices - Part 17: Toxicological risk assessment of medical device constituents  Amendment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-10993-17-2023-amd-1-biological-evaluation-of-medical-devices-part-17-toxicological-risk-assessment-of-medical-device-constituents-amendment,
BSI,BS EN ISO 10993-12:2021/Amd 1 ,Biological evaluation of medical devices - Part 12: Sample preparation and reference materials,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-10993-12-2021-amd-1-biological-evaluation-of-medical-devices-part-12-sample-preparation-and-reference-materials,
BSI,BS EN ISO 8536-16,Infusion equipment for medical use - Part 16: Infusion sets for single use with volumetric infusion controllers,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-8536-16-infusion-equipment-for-medical-use-part-16-infusion-sets-for-single-use-with-volumetric-infusion-controllers-11,
BSI,BS EN ISO 5840-1:2021/Amd 1 ,Cardiovascular implants - Cardiac valve prostheses - Part 1: General requirements. Amendment 1,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-5840-1-2021-amd-1-cardiovascular-implants-cardiac-valve-prostheses-part-1-general-requirements-amendment-1,
BSI,BS EN ISO 5840-2:2021/Amd 1 ,Cardiovascular implants - Cardiac valve prostheses - Part 2: Surgically implanted heart valve substitutes. Amendment 1,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-5840-2-2021-amd-1-cardiovascular-implants-cardiac-valve-prostheses-part-2-surgically-implanted-heart-valve-substitutes-amendment-1,
BSI,BS EN ISO 5840-3:2021/Amd 1 ,Cardiovascular implants - Cardiac valve prostheses - Part 3: Heart valve substitutes implanted by transcatheter techniques. Amendment 1,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-5840-3-2021-amd-1-cardiovascular-implants-cardiac-valve-prostheses-part-3-heart-valve-substitutes-implanted-by-transcatheter-techniques-amendment-1,
BSI,BS EN 17984-3,Assistance dogs - Part 3. Competencies for assistance dogs professionals,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-17984-3-assistance-dogs-part-3-competencies-for-assistance-dogs-professionals,
BSI,BS EN ISO 9917-1,Dentistry  Water-based cements - Part 1: Powder/liquid acid-base cements,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-9917-1-dentistry-water-based-cements-part-1-powder-liquid-acid-base-cements,
BSI,BS EN 60601-2-66,Medical electrical equipment - Part 2-66: Particular requirements for the basic safety and essential performance of hearing aids and hearing aid systems,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-60601-2-66-medical-electrical-equipment-part-2-66-particular-requirements-for-the-basic-safety-and-essential-performance-of-hearing-aids-and-hearing-aid-systems,
BSI,BS EN ISO 11135,"Sterilization of health care products - Ethylene oxide -Requirements for the development, validation and routine control of a sterilization process for medical devices","""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-11135-sterilization-of-health-care-products-ethylene-oxide-requirements-for-the-development-validation-and-routine-control-of-a-sterilization-process-for-medical-devices-1,
BSI,BS EN IEC 62083,Medical electrical systems - Requirements for the safety of radiotherapy treatment planning systems,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-62083-medical-electrical-systems-requirements-for-the-safety-of-radiotherapy-treatment-planning-systems,
BSI,BS ISO 18190,Anaesthetic and respiratory equipment  General requirements for airway devices and related equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-iso-18190-anaesthetic-and-respiratory-equipment-general-requirements-for-airway-devices-and-related-equipment-1,
BSI,BS EN IEC 61010-1 AMD 2,"Amendment 2 - Safety requirements for electrical equipment for measurement, control, and laboratory use - Part 1: General requirements","""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-61010-1amd2-amendment-2-safety-requirements-for-electrical-equipment-for-measurement-control-and-laboratory-use-part-1-general-requirements,
BSI,BS EN 14476,Chemical disinfectants and antiseptics - Quantitative suspension test for the evaluation of virucidal activity in the medical area - Test method and requirements (Phase 2/Step 1),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-14476-chemical-disinfectants-and-antiseptics-quantitative-suspension-test-for-the-evaluation-of-virucidal-activity-in-the-medical-area-test-method-and-requirements-phase-2-step-1,
BSI,BS ISO 7176-14:2022/Amd 1 ,Wheelchairs - Part 14: Power and control systems for electrically powered wheelchairs and scooters - Requirements and test methods. Amendment 1: Correction of referred standard,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-iso-7176-14-2022-amd-1-wheelchairs-part-14-power-and-control-systems-for-electrically-powered-wheelchairs-and-scooters-requirements-and-test-methods-amendment-1-correction-of-referred-standard-4,
BSI,BS ISO 7176-25:2022/Amd 1 ,Wheelchairs - Part 25: Lead-acid batteries and chargers for powered wheelchairs. Requirements and test methods. Amendment 1: Range of charging voltage and range of the minimum and maximum rated DC output voltage for…,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-iso-7176-25-2022-amd-1-wheelchairs-part-25-lead-acid-batteries-and-chargers-for-powered-wheelchairs-requirements-and-test-methods-amendment-1-range-of-charging-voltage-and-range-of-the-minimum-and-maximum-rated-dc-output-voltage-for-1,
BSI,BS EN IEC 80601-2-52,Medical electrical equipment - Part 2-52: Particular requirements for the basic safety and essential performance of medical beds,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-80601-2-52-medical-electrical-equipment-part-2-52-particular-requirements-for-the-basic-safety-and-essential-performance-of-medical-beds-2,
BSI,BS EN IEC 80601-2-89,Medical electrical equipment - Part 2-89: Particular requirements for the basic safety and essential performance of medical beds for children,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-80601-2-89-medical-electrical-equipment-part-2-89-particular-requirements-for-the-basic-safety-and-essential-performance-of-medical-beds-for-children-1,
BSI,BS ISO 8100-7,Lifts for the transport of persons and goods - Part 7: Accessibility to lifts for persons including persons with disability,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-iso-8100-7-lifts-for-the-transport-of-persons-and-goods-part-7-accessibility-to-lifts-for-persons-including-persons-with-disability,
BSI,BS EN ISO 80601-2-90,Medical electrical equipment - Part 2-90: Particular requirements for basic safety and essential performance of respiratory high-flow therapy equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-80601-2-90-medical-electrical-equipment-part-2-90-particular-requirements-for-basic-safety-and-essential-performance-of-respiratory-high-flow-therapy-equipment-1,
BSI,BS EN ISO 80601-2-74,Medical electrical equipment - Part 2-74: Particular requirements for basic safety and essential performance of respiratory humidifying equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-80601-2-74-medical-electrical-equipment-part-2-74-particular-requirements-for-basic-safety-and-essential-performance-of-respiratory-humidifying-equipment-1,
BSI,BS EN 16616:2022/A 1 ,"Chemical disinfectants and antiseptics - Chemical-thermal textile disinfection. Test method and requirements (phase 2, step 2)","""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-16616-2022-a1-chemical-disinfectants-and-antiseptics-chemical-thermal-textile-disinfection-test-method-and-requirements-phase-2-step-2,
BSI,BS EN 16128,Ophthalmic optics - Reference method for the testing of spectacle frames and sunglasses for nickel release,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-16128-ophthalmic-optics-reference-method-for-the-testing-of-spectacle-frames-and-sunglasses-for-nickel-release,
BSI,BS EN IEC 60601-2-4:2011/A 2 ,Amendment 2 - Medical electrical equipment - Part 2-4: Particular requirements for the basic safety and essential performance of cardiac defibrillators,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-60601-2-4-2011-a2-amendment-2-medical-electrical-equipment-part-2-4-particular-requirements-for-the-basic-safety-and-essential-performance-of-cardiac-defibrillators,
BSI,BS EN IEC 63465,Calibration and quality control in the use of radionuclide calibrators,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-63465-calibration-and-quality-control-in-the-use-of-radionuclide-calibrators,
BSI,BS EN IEC 80601-2-23,Medical electrical equipment - Part 2-23. Particular requirements for the basic safety and essential performance of transcutaneous partial pressure monitoring equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-80601-2-23-medical-electrical-equipment-part-2-23-particular-requirements-for-the-basic-safety-and-essential-performance-of-transcutaneous-partial-pressure-monitoring-equipment,
BSI,BS ISO 18192-3,Implants for surgery. Wear of total intervertebral spinal disc prostheses - Part 3. Impingement-wear testing and corresponding environmental conditions for test of lumbar and cervical prostheses,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-iso-18192-3-implants-for-surgery-wear-of-total-intervertebral-spinal-disc-prostheses-part-3-impingement-wear-testing-and-corresponding-environmental-conditions-for-test-of-lumbar-and-cervical-prostheses,
BSI,BS EN 60601-2-93,Medical electrical equipment - Part 2-93: Particular requirements for the basic safety and essential performance of neutron capture therapy equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-60601-2-93-medical-electrical-equipment-part-2-93-particular-requirements-for-the-basic-safety-and-essential-performance-of-neutron-capture-therapy-equipment,
BSI,BS ISO 16840-12:2021/Amd 1 ,Wheelchair seating - Part 12: Envelopment and immersion characterization of seat cushions using a dual semispherical indenter. Amendment 1,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-iso-16840-12-2021-amd-1-wheelchair-seating-part-12-envelopment-and-immersion-characterization-of-seat-cushions-using-a-dual-semispherical-indenter-amendment-5,
BSI,BS ISO 16840-13:2021/Amd 1 ,Wheelchair seating - Part 13: Determination of the lateral stability property of a seat cushion. Amendment 1,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-iso-16840-13-2021-amd-1-wheelchair-seating-part-13-determination-of-the-lateral-stability-property-of-a-seat-cushion-amendment-2,
BSI,BS EN IEC 80601-2-60/Amd 1, Amendment 1. Medical electrical equipment - Part 2-60: Particular requirements for the basic safety and essential performance of dental equipment,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-80601-2-60-amd1-amendment-1-medical-electrical-equipment-part-2-60-particular-requirements-for-the-basic-safety-and-essential-performance-of-dental-equipment,
BSI,BS EN IEC 80601-2-31,Medical electrical equipment - Part 2-31: Particular requirements for the basic safety and essential performance of external cardiac pacemakers with internal power source,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-80601-2-31-medical-electrical-equipment-part-2-31-particular-requirements-for-the-basic-safety-and-essential-performance-of-external-cardiac-pacemakers-with-internal-power-source,
BSI,BS EN IEC 60601-2-92,Medical electrical equipment - Part 2-92. Particular requirements for the basic safety and essential performance of MRI based image guided radiotherapy equipment for use with electron accelerators,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-60601-2-92-medical-electrical-equipment-part-2-92-particular-requirements-for-the-basic-safety-and-essential-performance-of-mri-based-image-guided-radiotherapy-equipment-for-use-with-electron-accelerators,
BSI,BS EN ISO 16671,Ophthalmic implants  Irrigating solutions for ophthalmic surgery,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iso-16671-ophthalmic-implants-irrigating-solutions-for-ophthalmic-surgery,
BSI,BS EN 455-5,Medical gloves for single use - Part 5: Extractable chemical residues,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-455-5-medical-gloves-for-single-use-part-5-extractable-chemical-residues-1,
BSI,BS EN IEC 63483,Methods for spectral imaging performance evaluation of computed tomography,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/bs-en-iec-63483-methods-for-spectral-imaging-performance-evaluation-of-computed-tomography,
BSI,ASTM A908-24,Standard Specification for Stainless Steel Needle Tubing,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-stainless-steel-needle-tubing-8,
BSI,ASTM D3492-24,Standard Specification for Rubber Contraceptives (Male Condoms),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-rubber-contraceptives-male-condoms-1,
BSI,ASTM D3577-19(2023),Standard Specification for Rubber Surgical Gloves,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-rubber-surgical-gloves-1,
BSI,ASTM D3578-19(2023),Standard Specification for Rubber Examination Gloves,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-rubber-examination-gloves-1,
BSI,ASTM D3579-77(2023),"Standard Specification for Rubber Surgical Drainage Tubes, Penrose-Type","""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-rubber-surgical-drainage-tubes-penrose-type-1,
BSI,ASTM D3738-16(2022),Standard Specification for Rubber-Coated Cloth Hospital Sheeting,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-rubber-coated-cloth-hospital-sheeting-1,
BSI,ASTM D3772-15(2021),Standard Specification for Industrial Rubber Finger Cots,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-industrial-rubber-finger-cots,
BSI,ASTM D5090-20,Standard Practice for Standardizing Ultrafiltration Permeate Flow Performance Data,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-practice-for-standardizing-ultrafiltration-permeate-flow-performance-data,
BSI,ASTM D5131-23,Standard Guide for Record Keeping for Electrodialysis/Electrodialysis Reversal Systems,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-record-keeping-for-electrodialysis-electrodialysis-reversal-systems-1,
BSI,ASTM D5151-19(2023),Standard Test Method for Detection of Holes in Medical Gloves,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-detection-of-holes-in-medical-gloves-1,
BSI,ASTM D5250-19(2023),Standard Specification for Poly(vinyl chloride) Gloves for Medical Application,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-polyvinyl-chloride-gloves-for-medical-application-1,
BSI,ASTM D6124-06(2022),Standard Test Method for Residual Powder on Medical Gloves,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-residual-powder-on-medical-gloves-1,
BSI,ASTM D6319-19(2023),Standard Specification for Nitrile Examination Gloves for Medical Application,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-nitrile-examination-gloves-for-medical-application-1,
BSI,ASTM D6355-07(2022),Standard Test Method for Human Repeat Insult Patch Testing of Medical Gloves,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-human-repeat-insult-patch-testing-of-medical-gloves-1,
BSI,ASTM D6499-24,Standard Test Method for Immunological Measurement of Antigenic Protein in Hevea Natural Rubber (HNR) and its Products,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-immunological-measurement-of-antigenic-protein-in-hevea-natural-rubber-hnr-and-its-products-2,
BSI,ASTM D6646-03 (2022),Standard Test Method for Determination of the Accelerated Hydrogen Sulfide Breakthrough Capacity of Granular and Pelletized Activated Carbon,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/b-standard-test-method-for-determination-of-the-accelerated-hydrogen-sulfide-breakthrough-capacity-of-granular-and-pelletized-activated-carbon-b-sup-b-1-b-sup,
BSI,ASTM D6977-19(2023),Standard Specification for Polychloroprene Examination Gloves for Medical Application,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-polychloroprene-examination-gloves-for-medical-application-1,
BSI,ASTM D6978-05(2023),Standard Practice for Assessment of Resistance of Medical Gloves to Permeation by Chemotherapy Drugs,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-practice-for-assessment-of-resistance-of-medical-gloves-to-permeation-by-chemotherapy-drugs-1,
BSI,ASTM D7102-17(2022),Standard Guide for Determination of Endotoxin on Sterile Medical Gloves,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-determination-of-endotoxin-on-sterile-medical-gloves-1,
BSI,ASTM D7103-19(2023),Standard Guide for Assessment of Medical Gloves,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-assessment-of-medical-gloves-1,
BSI,ASTM D7160-16(2023),Standard Practice for Determination of Expiration Dating for Medical Gloves,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-practice-for-determination-of-expiration-dating-for-medical-gloves-1,
BSI,ASTM D7161-16(2023),Standard Practice for Determination of Real Time Expiration Dating of Mature Medical Gloves Stored Under Typical Warehouse Conditions,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-practice-for-determination-of-real-time-expiration-dating-of-mature-medical-gloves-stored-under-typical-warehouse-conditions-1,
BSI,ASTM D7198-05(2023),Standard Specification for Disposable Embalming Gloves for Single-Use Applications,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-disposable-embalming-gloves-for-single-use-applications-1,
BSI,ASTM D7372-21,Standard Guide for Analysis and Interpretation of Proficiency Test Program Results,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-analysis-and-interpretation-of-proficiency-test-program-results-1,
BSI,ASTM D7661-23,Standard Test Method for Determining Compatibility of Personal Lubricants with Natural Rubber Latex Condoms,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-determining-compatibility-of-personal-lubricants-with-natural-rubber-latex-condoms-1,
BSI,ASTM D7709-12(2023),Standard Test Methods for Measuring Water Vapor Transmission Rate (WVTR) of Pharmaceutical Bottles and Blisters,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-methods-for-measuring-water-vapor-transmission-rate-wvtr-of-pharmaceutical-bottles-and-blisters-1,
BSI,ASTM D7709-12(2023),Standard Test Methods for Measuring Water Vapor Transmission Rate (WVTR) of Pharmaceutical Bottles and Blisters,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-methods-for-measuring-water-vapor-transmission-rate-wvtr-of-pharmaceutical-bottles-and-blisters-1,
BSI,ASTM D8179-18(2024),Standard Guide for Characterizing Detergents for the Cleaning of Clinically-used Medical Devices,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-characterizing-detergents-for-the-cleaning-of-clinically-used-medical-devices-1,
BSI,ASTM D8218-20,Standard Guide for Intrusion Detection System (IDS),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-intrusion-detection-system-ids,
BSI,ASTM D8220-20,Standard Guide for Conducting Recall/Removal Procedures for Products in the Cannabis Industry,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-conducting-recall-removal-procedures-for-products-in-the-cannabis-industry,
BSI,ASTM D8229-19,Standard Guide for Corrective Action and Preventive Action (CAPA) for the Cannabis Industry,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-corrective-action-and-preventive-action-capa-for-the-cannabis-industry,
BSI,ASTM D8233-19,"Standard Guide for Packaging and Labeling of Consumer Resin Cannabis Products for Sale to Adult Consumers, Legally Authorized Medical Users, and Caregivers in a Business-to-Consumer Retail Environment (Retailers)","""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-packaging-and-labeling-of-consumer-resin-cannabis-products-for-sale-to-adult-consumers-legally-authorized-medical-users-and-caregivers-in-a-business-to-consumer-retail-environment-retailers,
BSI,ASTM D8250-19,Standard Practice for Applying a Hazard Analysis Critical Control Points (HACCP) System for Cannabis Consumable Products,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-practice-for-applying-a-hazard-analysis-critical-control-points-haccp-system-for-cannabis-consumable-products,
BSI,ASTM D8375-23,Standard Test Method for Determination of Cannabinoid Concentration in Dried Cannabis and Hemp Raw Materials using Liquid Chromatography Tandem Mass Spectrometry (LC-MS/MS),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-determination-of-cannabinoid-concentration-in-dried-cannabis-and-hemp-raw-materials-using-liquid-chromatography-tandem-mass-spectrometry-lc-ms-ms-1,
BSI,ASTM D8375-23,Standard Test Method for Determination of Cannabinoid Concentration in Dried Cannabis and Hemp Raw Materials using Liquid Chromatography Tandem Mass Spectrometry (LC-MS/MS),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-determination-of-cannabinoid-concentration-in-dried-cannabis-and-hemp-raw-materials-using-liquid-chromatography-tandem-mass-spectrometry-lc-ms-ms-1,
BSI,ASTM D8389-21,Standard Performance Specification for Urinary Intermittent Catheters,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-performance-specification-for-urinary-intermittent-catheters,
BSI,ASTM D8399-23,Standard Test Method for Multi-residue Analysis of Pesticides in Dried Cannabis and Hemp Raw Materials Using Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-multi-residue-analysis-of-pesticides-in-dried-cannabis-and-hemp-raw-materials-using-liquid-chromatography-tandem-mass-spectrometry-lc-ms-ms-1,
BSI,ASTM D8399-23,Standard Test Method for Multi-residue Analysis of Pesticides in Dried Cannabis and Hemp Raw Materials Using Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-multi-residue-analysis-of-pesticides-in-dried-cannabis-and-hemp-raw-materials-using-liquid-chromatography-tandem-mass-spectrometry-lc-ms-ms-1,
BSI,ASTM D8419-21,Standard Specification for Anesthesia Reservoir Bags,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-anesthesia-reservoir-bags,
BSI,ASTM D8439-22,Standard Specification for Medicinal-use Cannabis Inflorescence,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-medicinal-use-cannabis-inflorescence,
BSI,ASTM D8439-22,Standard Specification for Medicinal-use Cannabis Inflorescence,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-medicinal-use-cannabis-inflorescence,
BSI,ASTM D8442-22,Standard Test Method for Determination of Cannabinoids in Cannabis Raw Materials and Resin Cannabis Products by Gas Chromatography and Flame Ionization Detection,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-determination-of-cannabinoids-in-cannabis-raw-materials-and-resin-cannabis-products-by-gas-chromatography-and-flame-ionization-detection,
BSI,ASTM D8442-22,Standard Test Method for Determination of Cannabinoids in Cannabis Raw Materials and Resin Cannabis Products by Gas Chromatography and Flame Ionization Detection,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-determination-of-cannabinoids-in-cannabis-raw-materials-and-resin-cannabis-products-by-gas-chromatography-and-flame-ionization-detection,
BSI,ASTM D8449-23,"Standard Specification for Label Content and Style, Format, Location, and Prominence of Elements for Consumer Products Containing Cannabinoids","""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-label-content-and-style-format-location-and-prominence-of-elements-for-consumer-products-containing-cannabinoids,
BSI,ASTM D8449-23,"Standard Specification for Label Content and Style, Format, Location, and Prominence of Elements for Consumer Products Containing Cannabinoids","""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-label-content-and-style-format-location-and-prominence-of-elements-for-consumer-products-containing-cannabinoids,
BSI,ASTM D8465-23,Standard Guide for Whole Hemp Seed Storage at Primary Production Facilities,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-whole-hemp-seed-storage-at-primary-production-facilities,
BSI,ASTM D8465-23,Standard Guide for Whole Hemp Seed Storage at Primary Production Facilities,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-whole-hemp-seed-storage-at-primary-production-facilities,
BSI,ASTM D8469-22,Standard Test Method for Analysis of Multiple Elements in Cannabis Matrices by Inductively Coupled Plasma Mass Spectrometry (ICP-MS),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-analysis-of-multiple-elements-in-cannabis-matrices-by-inductively-coupled-plasma-mass-spectrometry-icp-ms,
BSI,ASTM D8469-22,Standard Test Method for Analysis of Multiple Elements in Cannabis Matrices by Inductively Coupled Plasma Mass Spectrometry (ICP-MS),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-test-method-for-analysis-of-multiple-elements-in-cannabis-matrices-by-inductively-coupled-plasma-mass-spectrometry-icp-ms,
BSI,ASTM D8498-23,Standard Guide for Compliance to the Specifications of ASTM D8450,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-compliance-to-the-specifications-of-astm-d8450,
BSI,ASTM D8498-23,Standard Guide for Compliance to the Specifications of ASTM D8450,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-compliance-to-the-specifications-of-astm-d8450,
BSI,ASTM D8500-23,Standard Guide for Meeting the Specifications of ASTM D8423,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-meeting-the-specifications-of-astm-d8423,
BSI,ASTM D8500-23,Standard Guide for Meeting the Specifications of ASTM D8423,"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-guide-for-meeting-the-specifications-of-astm-d8423,
BSI,ASTM E1044-96(2024),Standard Specification for Glass Serological Pipets (General Purpose and Kahn),"""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-glass-serological-pipets-general-purpose-and-kahn-1,
BSI,ASTM E1045-00(2022),"Standard Specification for Pipet, Sahli Hemoglobin","""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-pipet-sahli-hemoglobin-1,
BSI,ASTM E1046-85(2021),"Standard Specification for Glass Westergren Tube, Disposable","""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-glass-westergren-tube-disposable,
BSI,ASTM E1047-85(2021),"Standard Specification for Blood Sedimentation Tube, Wintrobe, Glass, Disposable","""Visit the link for more information""",https://knowledge.bsigroup.com/products/standard-specification-for-blood-sedimentation-tube-wintrobe-glass-disposable,
