ASD Acronym,Designation,Title of Standard,Abstract,Link
EDPB,Annual report,EDPB Annual Report 2022,Date: EDPB Annual Report 2022 17 April 2023 Publication Type: Annual report English Download file 1 Bulgarian Czech Danish Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Slovak Slovenian Swedish Download file 2 English Download file 3 Launch of the 2022 Annual Activity Report of the EDPB | Language: English,https://www.edpb.europa.eu/system/files/2023-04/edpb_annual_report_2022_en.pdf
EDPB,CSC Data Subject Rights,"The Schengen Information System - a guide for exercising data subjects’ rights: the right of access, rectification and erasure","Date: The Schengen Information System - a guide for exercising data subjects’ rights: the right of access, rectification and erasure 13 April 2023 Publication Type: CSC Data Subject Rights Topics: SIS English Download | Language: English",https://www.edpb.europa.eu/system/files/2023-04/csc_guide_right_of_access_rectification_and_erasure_20230403_en.pdf
EDPB,Other,Study on the national administrative rules impacting the cooperation duties for the national supervisory authorities,Date: Study on the national administrative rules impacting the cooperation duties for the national supervisory authorities 13 April 2023 Publication Type: Other Topics: GDPR enforcement Download,https://www.edpb.europa.eu/system/files/2023-04/call_7_final_report_07012021.pdf
EDPB,Other,Study on the enforcement of GDPR obligations against entities established outside the EEA but falling under Article 3(2) GDPR,Date: Study on the enforcement of GDPR obligations against entities established outside the EEA but falling under Article 3(2) GDPR 13 April 2023 Publication Type: Other Topics: GDPR enforcement English Download | Language: English,https://www.edpb.europa.eu/system/files/2023-04/call_9_final_report_04112021_en_0.pdf
EDPB,Binding decision of the Board (Art. 65),Binding Decision 1/2023 on the dispute submitted by the Irish SA on data transfers by Meta Platforms Ireland Limited for its Facebook service (Art. 65 GDPR),"Date: Binding Decision 1/2023 on the dispute submitted by the Irish SA on data transfers by Meta Platforms Ireland Limited for its Facebook service (Art. 65 GDPR) 13 April 2023 Publication Type: Binding decision of the Board (Art. 65) Topics: Consistency Fines International Transfers of Data Standard contractual clauses Members: Ireland Bulgarian Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download 1.2 billion euro fine for Facebook as a result of EDPB binding decision Decision of the Data Protection Commission made pursuant to Section 111 of the Data Protection Act, 2018 and Articles 60 and 65 of the General Data Protection Regulation | Language: English",https://www.edpb.europa.eu/system/files/2023-05/edpb_bindingdecision_202301_ie_sa_facebooktransfers_en.pdf
EDPB,Guidelines,Guidelines 9/2022 on personal data breach notification under GDPR,Date: Guidelines 9/2022 on personal data breach notification under GDPR 4 April 2023 Publication Type: Guidelines Topics: Cybersecurity and data breach Final version Bulgarian Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download file 1 English Download file 2 | Language: English,https://www.edpb.europa.eu/system/files/2023-04/edpb_guidelines_202209_personal_data_breach_notification_v2.0_en.pdf
EDPB,Letters,"EDPB letter to the European Parliament, the Council, and the European Commission on data sharing for AML-CFT purposes in light of the Council’s mandate for negotiations","Date: EDPB letter to the European Parliament, the Council, and the European Commission on data sharing for AML-CFT purposes in light of the Council’s mandate for negotiations 4 April 2023 Publication Type: Letters Topics: Financial matters English Download file 1 English Download file 2 English Download file 3 | Language: English",https://www.edpb.europa.eu/system/files/2023-04/edpb_letter_out2023-0015_aml_cft_ep_en.pdf
EDPB,Other,Government access to data in third countries - Mexico and Turkey,Date: Government access to data in third countries - Mexico and Turkey 1 April 2023 Publication Type: Other Topics: International Transfers of Data Police & Justice Law enforcement Data subject rights Download,https://www.edpb.europa.eu/system/files/2023-10/study_on_government_access_to_data_in_third_countries_17042023_mexico_and_turkiye_final_report_milieu_redacted.pdf
EDPB,Other,Government access to data in third countries - Brazil,Date: Government access to data in third countries - Brazil 1 April 2023 Publication Type: Other Topics: International Transfers of Data Police & Justice Law enforcement Data subject rights Download,https://www.edpb.europa.eu/system/files/2023-10/study_on_government_access_to_data_in_third_countries_17042023_brazil_final_report_milieu_redacted.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 6/2023 on the draft decision of the Danish Supervisory Authority regarding the Controller Binding Corporate Rules of Royal Greenland Group,Date: Opinion 6/2023 on the draft decision of the Danish Supervisory Authority regarding the Controller Binding Corporate Rules of Royal Greenland Group 23 March 2023 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Denmark English Download | Language: English,https://www.edpb.europa.eu/system/files/2023-03/edpb_opinion_2023-6_bcr-c_royal-greenland_en.pdf
EDPB,CSC Meetings,8th Meeting of CSC,Date: 8th Meeting of CSC 22 March 2023 Publication Type: CSC Meetings Download,https://www.edpb.europa.eu/system/files/2023-06/20230322_summaryofminutes_final.pdf
EDPB,Opinion (Art. 70),Opinion 5/2023 on the European Commission Draft Implementing Decision on the adequate protection of personal data under the EU-US Data Privacy Framework,Date: Opinion 5/2023 on the European Commission Draft Implementing Decision on the adequate protection of personal data under the EU-US Data Privacy Framework 28 February 2023 Publication Type: Opinion (Art. 70) Topics: Adequacy decision EU Legislative proposal and strategy Bulgarian Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download | Language: English,https://www.edpb.europa.eu/system/files/2023-02/edpb_opinion52023_eu-us_dpf_en.pdf
EDPB,Procedure,EDPB Document on the procedure for the adoption of the EDPB opinions regarding national criteria for certification and European Data Protection Seals,Date: EDPB Document on the procedure for the adoption of the EDPB opinions regarding national criteria for certification and European Data Protection Seals 27 February 2023 Publication Type: Procedure Topics: Certification Members: EDPB English Download | Language: English,https://www.edpb.europa.eu/system/files/2023-02/edpb_document_procedure_for_the_adoption_edpb_opinions_regarding_national_criteria_for_certification_european_data_protection_seals_en.pdf
EDPB,Guidelines,Guidelines 07/2022 on certification as a tool for transfers,Date: Guidelines 07/2022 on certification as a tool for transfers 24 February 2023 Publication Type: Guidelines Topics: International Transfers of Data Certification Final version Bulgarian Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download | Language: English,https://www.edpb.europa.eu/system/files/2023-02/edpb_guidelines_07-2022_on_certification_as_a_tool_for_transfers_v2_en_0.pdf
EDPB,Guidelines,Guidelines 05/2021 on the Interplay between the application of Article 3 and the provisions on international transfers as per Chapter V of the GDPR,Date: Guidelines 05/2021 on the Interplay between the application of Article 3 and the provisions on international transfers as per Chapter V of the GDPR 24 February 2023 Publication Type: Guidelines Topics: International Transfers of Data Final version Bulgarian Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download file 1 Bulgarian Czech Danish German Greek Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download file 2 | Language: English,https://www.edpb.europa.eu/system/files/2023-02/edpb_guidelines_05-2021_interplay_between_the_application_of_art3-chapter_v_of_the_gdpr_v2_en_0.pdf
EDPB,Guidelines,Guidelines 03/2022 on deceptive design patterns in social media platform interfaces: how to recognise and avoid them,Date: Guidelines 03/2022 on deceptive design patterns in social media platform interfaces: how to recognise and avoid them 24 February 2023 Publication Type: Guidelines Topics: New Technology Privacy by design and by default Final version Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download | Language: English,https://datepersonale.md/wp-content/uploads/2024/01/edpb_03-2022_guidelines_on_deceptive_design_patterns_in_social_media_platform_interfaces_v2_en_0_en-ro_final.pdf
EDPB,Strategy & Work Programme,EDPB Work Programme 2023-2024,Date: EDPB Work Programme 2023-2024 22 February 2023 Publication Type: Strategy & Work Programme English Download This publication has been superseded by EDPB Work Programme 2024-2025 | Language: English,https://www.edpb.europa.eu/system/files/2023-02/edpb_work_programme_2023-2024_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 4/2023 on the draft decision of the competent supervisory authority of Malta regarding the approval of the requirements for accreditation of a certification body pursuant to Article 43.3 (GDPR),Date: Opinion 4/2023 on the draft decision of the competent supervisory authority of Malta regarding the approval of the requirements for accreditation of a certification body pursuant to Article 43.3 (GDPR) 17 February 2023 Publication Type: Opinion of the Board (Art. 64) Topics: Accreditation Members: Malta English Maltese Download | Language: English,https://www.edpb.europa.eu/system/files/2025-02/edpb_2023-4_opinion_on_mt_sas_draft_accreditation_requirements_of_certification_bodies_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 1/2023 on the draft decision of the competent supervisory authority of Croatia regarding the approval of the requirements for accreditation of a code of conduct monitoring body pursuant to Article 41 GDPR,Date: Opinion 1/2023 on the draft decision of the competent supervisory authority of Croatia regarding the approval of the requirements for accreditation of a code of conduct monitoring body pursuant to Article 41 GDPR 17 February 2023 Publication Type: Opinion of the Board (Art. 64) Topics: Code of conduct Members: Croatia English Croatian Download | Language: English,https://www.edpb.europa.eu/system/files/2025-02/edpb_2023-1_opinion_hr_sas_draft_accreditation_requirements_of_monitoring_bodies_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 03/2023 on the draft decision of the competent supervisory authority of Romania regarding the approval of the requirements for accreditation of a code of conduct monitoring body pursuant to article 41 GDPR,Date: Opinion 03/2023 on the draft decision of the competent supervisory authority of Romania regarding the approval of the requirements for accreditation of a code of conduct monitoring body pursuant to article 41 GDPR 17 February 2023 Publication Type: Opinion of the Board (Art. 64) Topics: Code of conduct Members: Romania English Romanian Download | Language: English,https://www.edpb.europa.eu/system/files/2025-02/edpb_2023-3_opinion_on_ro_sas_draft_accreditation_requirements_of_monitoring_bodies_en_0.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 02/2023 on the draft decision of the competent supervisory authority of Latvia regarding the approval of the requirements for accreditation of a code of conduct monitoring body pursuant to Article 41 GDPR,Date: Opinion 02/2023 on the draft decision of the competent supervisory authority of Latvia regarding the approval of the requirements for accreditation of a code of conduct monitoring body pursuant to Article 41 GDPR 17 February 2023 Publication Type: Opinion of the Board (Art. 64) Topics: Code of conduct Members: Latvia English Latvian Download | Language: English,https://www.edpb.europa.eu/system/files/2025-02/edpb_2023-02_opinion_on_lv_sas_draft_accreditation_requirements_of_monitoring_bodies_en.pdf
EDPB,Other,Report of the work undertaken by the Cookie Banner Taskforce,Date: Report of the work undertaken by the Cookie Banner Taskforce 18 January 2023 Publication Type: Other Topics: e-Privacy Privacy by design and by default English Download | Language: English,https://www.edpb.europa.eu/system/files/2023-01/edpb_20230118_report_cookie_banner_taskforce_en.pdf
EDPB,Other,"Coordinated Enforcement Action, use of cloud-based services by the public sector","Date: Coordinated Enforcement Action, use of cloud-based services by the public sector 18 January 2023 Publication Type: Other Topics: Cooperation between authorities English Download file 1 English Download file 2 Launch of coordinated enforcement on use of cloud by public sector | Language: Eesti, English",https://edpb.europa.eu/sites/default/files/files/file1/edpb_strategy2021-2023_en.pdf
EDPB,Statements,Statement on the implications of the CJEU judgment C-817/19 on the use of PNR in Member States,Date: Statement on the implications of the CJEU judgment C-817/19 on the use of PNR in Member States 13 December 2022 Publication Type: Statements Topics: Police & Justice Privacy by design and by default Law enforcement Restrictions Members: EDPB English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-12/edpb_statement_20221213_on_the_pnr_judgement_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 32/2022 on the draft decision of the Danish Supervisory Authority regarding the Controller Binding Corporate Rules of the Ramboll Group,Date: Opinion 32/2022 on the draft decision of the Danish Supervisory Authority regarding the Controller Binding Corporate Rules of the Ramboll Group 6 December 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Denmark English Download | Language: English,https://www.edpb.europa.eu/system/files/2023-01/edpb_opinion_202232_bcr-c_ramboll_en.pdf
EDPB,Binding decision of the Board (Art. 65),Binding Decision 5/2022 on the dispute submitted by the Irish SA regarding WhatsApp Ireland Limited (Art. 65 GDPR),"Date: Binding Decision 5/2022 on the dispute submitted by the Irish SA regarding WhatsApp Ireland Limited (Art. 65 GDPR) 5 December 2022 Publication Type: Binding decision of the Board (Art. 65) Topics: Consistency Fines Legal basis Members: Ireland English Download EDPB publishes Binding Decision concerning WhatsApp EDPB adopts Art. 65 dispute resolution binding decisions regarding Facebook, Instagram and WhatsApp | Language: English",https://www.edpb.europa.eu/system/files/2023-01/edpb_bindingdecision_202205_ie_sa_whatsapp_en.pdf
EDPB,Binding decision of the Board (Art. 65),Binding Decision 4/2022 on the dispute submitted by the Irish SA on Meta Platforms Ireland Limited and its Instagram service (Art. 65 GDPR),"Date: Binding Decision 4/2022 on the dispute submitted by the Irish SA on Meta Platforms Ireland Limited and its Instagram service (Art. 65 GDPR) 5 December 2022 Publication Type: Binding decision of the Board (Art. 65) Topics: Consistency Fines Legal basis Members: Ireland English French Dutch Download Press Release: EDPB adopts Art. 65 dispute resolution binding decisions regarding Facebook, Instagram and WhatsApp Press Release: Facebook and Instagram decisions: “Important impact on use of personal data for behavioural advertising” | Language: English",https://www.edpb.europa.eu/system/files/2023-01/edpb_binding_decision_202204_ie_sa_meta_instagramservice_redacted_en.pdf
EDPB,Binding decision of the Board (Art. 65),Binding Decision 3/2022 on the dispute submitted by the Irish SA on Meta Platforms Ireland Limited and its Facebook service (Art. 65 GDPR),"Date: Binding Decision 3/2022 on the dispute submitted by the Irish SA on Meta Platforms Ireland Limited and its Facebook service (Art. 65 GDPR) 5 December 2022 Publication Type: Binding decision of the Board (Art. 65) Topics: Consistency Fines Legal basis Members: Ireland German English Download Facebook and Instagram decisions: “Important impact on use of personal data for behavioural advertising” EDPB adopts Art. 65 dispute resolution binding decisions regarding Facebook, Instagram and WhatsApp | Language: English",https://www.edpb.europa.eu/system/files/2023-01/edpb_bindingdecision_202203_ie_sa_meta_facebookservice_redacted_en.pdf
EDPB,CSC Meetings,7th Meeting of CSC,Date: 7th Meeting of CSC 30 November 2022 Publication Type: CSC Meetings Download,https://www.edpb.europa.eu/system/files/2023-02/20221130_summary_of_discussions_of_meeting.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 31/2022 on the draft decision of the Slovak Supervisory Authority regarding the Processor Binding Corporate Rules of Piano Group,Date: Opinion 31/2022 on the draft decision of the Slovak Supervisory Authority regarding the Processor Binding Corporate Rules of Piano Group 28 November 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Slovakia English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-12/edpb_opinion_202231_bcr-p_piano_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 30/2022 on the draft decision of the Slovak Supervisory Authority regarding the Controller Binding Corporate Rules of Piano Group,Date: Opinion 30/2022 on the draft decision of the Slovak Supervisory Authority regarding the Controller Binding Corporate Rules of Piano Group 28 November 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Slovakia English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-12/edpb_opinion_202230_bcr-c_piano_en.pdf
EDPB,Letters,EDPB response to the Association of Accidental Americans on intergovernmental agreements implementing the US Foreign Account Tax Compliance Act,Date: EDPB response to the Association of Accidental Americans on intergovernmental agreements implementing the US Foreign Account Tax Compliance Act 25 November 2022 Publication Type: Letters Topics: Financial matters International Transfers of Data English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-11/edpb_letter_out2022-0074_fatca_aaa_en.pdf
EDPB,Letters,EDPB response to MEP in't Veld on intergovernmental agreements implementing the US Foreign Account Tax Compliance Act,Date: EDPB response to MEP in't Veld on intergovernmental agreements implementing the US Foreign Account Tax Compliance Act 25 November 2022 Publication Type: Letters Topics: Financial matters International Transfers of Data English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-11/edpb_letter_out2022-0075_fatca_sophieveld_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 29/2022 on the draft decision of the Danish Supervisory Authority regarding the Controller Binding Corporate Rules of the DSV Group,Date: Opinion 29/2022 on the draft decision of the Danish Supervisory Authority regarding the Controller Binding Corporate Rules of the DSV Group 18 November 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Denmark English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-11/edpb_opinion_202229_dsv_bcr-c_en.pdf
EDPB,Recommendations,Recommendations 1/2022 on the Application for Approval and on the elements and principles to be found in Controller Binding Corporate Rules (Art. 47 GDPR),Date: Recommendations 1/2022 on the Application for Approval and on the elements and principles to be found in Controller Binding Corporate Rules (Art. 47 GDPR) 17 November 2022 Publication Type: Recommendations Topics: International Transfers of Data Obsolete Public consultation | Language: English,https://edpb.europa.eu/sites/edpb/files/specific_privacy_statement_public_consultation.pdf
EDPB,Other,Statement 04/2022 on the design choices for a digital euro from the privacy and data protection perspective,Date: Statement 04/2022 on the design choices for a digital euro from the privacy and data protection perspective 10 October 2022 Publication Type: Other Topics: Financial matters Bulgarian Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Download | Language: English,https://www.edpb.europa.eu/system/files/2022-10/edpb_statement_20221010_digital_euro_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 28/2022 on the Europrivacy criteria of certification regarding their approval by the Board as European Data Protection Seal pursuant to Article 42.5 (GDPR),Date: Opinion 28/2022 on the Europrivacy criteria of certification regarding their approval by the Board as European Data Protection Seal pursuant to Article 42.5 (GDPR) 10 October 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Certification Bulgarian Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download | Language: English,https://www.edpb.europa.eu/system/files/2022-10/edpb_opinion_202228_approval_of_europrivacy_certification_criteria_as_eu_data_protection_seal_en.pdf
EDPB,Guidelines,Guidelines 9/2022 on personal data breach notification under GDPR,Date: Guidelines 9/2022 on personal data breach notification under GDPR 10 October 2022 Publication Type: Guidelines Topics: Cybersecurity and data breach Obsolete Public consultation | Language: English,https://edpb.europa.eu/sites/edpb/files/specific_privacy_statement_public_consultation.pdf
EDPB,Guidelines,Guidelines 8/2022 on identifying a controller or processor’s lead supervisory authority,Date: Guidelines 8/2022 on identifying a controller or processor’s lead supervisory authority 10 October 2022 Publication Type: Guidelines Topics: Controller Processor Cooperation between authorities Obsolete Public consultation | Language: English,https://edpb.europa.eu/sites/edpb/files/specific_privacy_statement_public_consultation.pdf
EDPB,Letters,EDPB Letter to the EU Commission on procedural aspects that could be harmonised at EU level,Date: EDPB Letter to the EU Commission on procedural aspects that could be harmonised at EU level 10 October 2022 Publication Type: Letters Topics: Cooperation between authorities EU Legislative proposal and strategy Members: EDPB English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-10/edpb_letter_out2022-0069_to_the_eu_commission_on_procedural_aspects_en_0.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 27/2022 on the draft decision of the French Supervisory Authority regarding the Processor Binding Corporate Rules of LEYTON Group,Date: Opinion 27/2022 on the draft decision of the French Supervisory Authority regarding the Processor Binding Corporate Rules of LEYTON Group 7 October 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: France Download,https://www.edpb.europa.eu/system/files/2022-10/edpb_opinion_202227_bcr-p_leyton.pdf
EDPB,CSC Biannual reports,Coordinated Supervision Committee Report of Activities 2020-2022,Date: Coordinated Supervision Committee Report of Activities 2020-2022 5 October 2022 Publication Type: CSC Biannual reports English Download Read more: CSC publishes biannual report | Language: English,https://www.edpb.europa.eu/system/files/2022-10/csc_joint_report_coordinated_supervision_activities_2020-2022_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 26/2022 on the draft decision of the Data Protection Authority of Bavaria for the Private Sector regarding the Controller Binding Corporate Rules of the Munich Re Reinsurance Group,Date: Opinion 26/2022 on the draft decision of the Data Protection Authority of Bavaria for the Private Sector regarding the Controller Binding Corporate Rules of the Munich Re Reinsurance Group 30 September 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Germany English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-10/edpb_opinion_202226_bcr-c_munich_re_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 25/2022 regarding the European Privacy Seal (EuroPriSe ) certification criteria for the certification of processing operations by processors,Date: Opinion 25/2022 regarding the European Privacy Seal (EuroPriSe ) certification criteria for the certification of processing operations by processors 19 September 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Certification Members: Germany German English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_opinion_2022-25_europrisecertificationcriteria_en.pdf
EDPB,Letters,EDPB response to BEUC on the complaints against Google,Date: EDPB response to BEUC on the complaints against Google 16 September 2022 Publication Type: Letters Topics: Cooperation between authorities Download,https://www.edpb.europa.eu/system/files/2022-09/edpb_letter_out2022-0064_beucongoogleasstrategiccase.pdf
EDPB,Statements,Statement 03/2022 on the European Police Cooperation Code,Date: Statement 03/2022 on the European Police Cooperation Code 12 September 2022 Publication Type: Statements Topics: Police & Justice English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_statement_202203_european_police_cooperation_code_en.pdf
EDPB,Letters,Open letter on EDPB budget proposal for 2023,Date: Open letter on EDPB budget proposal for 2023 12 September 2022 Publication Type: Letters Topics: Financial matters Members: EDPB EDPS Download,https://www.edpb.europa.eu/system/files/2022-09/letteronbudget_out2022-0068.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 24/2022 on the draft decision of the Swedish Supervisory Authority regarding the Processor Binding Corporate Rules of the Samres Group,Date: Opinion 24/2022 on the draft decision of the Swedish Supervisory Authority regarding the Processor Binding Corporate Rules of the Samres Group 7 September 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Sweden English Swedish Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_opinion_202224_bcr-p_samres_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 23/2022 on the draft decision of the Swedish Supervisory Authority regarding the Controller Binding Corporate Rules of the Samres Group,Date: Opinion 23/2022 on the draft decision of the Swedish Supervisory Authority regarding the Controller Binding Corporate Rules of the Samres Group 7 September 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Sweden English Swedish Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_opinion_202223_bcr-c_samres_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 22/2022 on the draft decision of the Liechtenstein Supervisory Authority regarding the Controller Binding Corporate Rules of Hilti Group,Date: Opinion 22/2022 on the draft decision of the Liechtenstein Supervisory Authority regarding the Controller Binding Corporate Rules of Hilti Group 7 September 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Liechtenstein German English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_opinion_202222_bcr-c_hilti_en.pdf
EDPB,Other,Overview on resources made available by Member States to the Data Protection Supervisory Authorities,Date: Overview on resources made available by Member States to the Data Protection Supervisory Authorities 5 September 2022 Publication Type: Other Topics: Cooperation between authorities Members: EDPB English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_overviewresourcesmade_availablebymemberstatestosas2022_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 21/2022 on the draft decision of the Irish Supervisory Authority regarding the Processor Binding Corporate Rules of the Ellucian Group,Date: Opinion 21/2022 on the draft decision of the Irish Supervisory Authority regarding the Processor Binding Corporate Rules of the Ellucian Group 26 August 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Ireland English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_opinion_202221_bcr-p_ellucian_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 20/2022 on the draft decision of the Irish Supervisory Authority regarding the Controller Binding Corporate Rules of the Ellucian Group,Date: Opinion 20/2022 on the draft decision of the Irish Supervisory Authority regarding the Controller Binding Corporate Rules of the Ellucian Group 26 August 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Ireland English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_opinion_202220_bcr-c_ellucian_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 19/2022 on the draft decision of the Baden- Württemberg (Germany) Supervisory Authority regarding the Controller Binding Corporate Rules of the Mercedes- Benz Group,Date: Opinion 19/2022 on the draft decision of the Baden- Württemberg (Germany) Supervisory Authority regarding the Controller Binding Corporate Rules of the Mercedes- Benz Group 26 August 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Germany German English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_opinion_202219_bcr-c_mercedesbenz_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 18/2022 on the draft decision of the Baden- Württemberg (Germany) Supervisory Authority regarding the Controller Binding Corporate Rules of the Daimler Truck Group,Date: Opinion 18/2022 on the draft decision of the Baden- Württemberg (Germany) Supervisory Authority regarding the Controller Binding Corporate Rules of the Daimler Truck Group 26 August 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Germany German English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-09/edpb_opinion_202218_bcr-c_daimlertruck_en.pdf
EDPB,Opinion of the Board (Art. 64),Opinion 17/2022 on the draft decision of the Spanish Supervisory Authority regarding the Controller Binding Corporate Rules of the ANTOLIN Group,Date: Opinion 17/2022 on the draft decision of the Spanish Supervisory Authority regarding the Controller Binding Corporate Rules of the ANTOLIN Group 1 August 2022 Publication Type: Opinion of the Board (Art. 64) Topics: Binding Corporate Rules International Transfers of Data Members: Spain English Spanish Download | Language: English,https://www.edpb.europa.eu/system/files/2022-08/edpb_2022-17_opinion_on_bcr-c_antolingroup_en_0.pdf
EDPB,Letters,EDPB Letter to MEP In't Veld on the use of statistics on Passenger Name Record (PNR) data,Date: EDPB Letter to MEP In't Veld on the use of statistics on Passenger Name Record (PNR) data 29 July 2022 Publication Type: Letters Topics: EU Legislative proposal and strategy English Download | Language: English,https://www.edpb.europa.eu/system/files/2022-08/edpb_letter_out_2022-0060_mepintveld_pnr_en.pdf
EDPB,Internal documents,EDPB Document on selection of cases of strategic importance,Date: EDPB Document on selection of cases of strategic importance 29 July 2022 Publication Type: Internal documents Topics: Cooperation between authorities Members: EDPB English Download EDPB Document on Process guide for the selection and the handling of strategic cases - version 2 | Language: English,https://www.edpb.europa.eu/system/files/2022-07/edpb_document_20220712_selectionofstrategiccases_en.pdf
EDPB,EDPB/EDPS Joint Opinion,EDPB-EDPS Joint Opinion 04/2022 on the Proposal for a Regulation of the European Parliament and of the Council laying down rules to prevent and combat child sexual abuse,Date: EDPB-EDPS Joint Opinion 04/2022 on the Proposal for a Regulation of the European Parliament and of the Council laying down rules to prevent and combat child sexual abuse 28 July 2022 Publication Type: EDPB/EDPS Joint Opinion Topics: Children Bulgarian Czech Danish German Greek English Spanish Estonian Finnish French Croatian Hungarian Italian Lithuanian Latvian Maltese Dutch Polish Portuguese Romanian Slovak Slovenian Swedish Download | Language: English,https://www.edpb.europa.eu/system/files/2022-07/edpb_edps_jointopinion_202204_csam_en_0.pdf
