ASD Acronym,Designation,Title of Standard,Abstract,Link
IMDRF,PDF,Session 2: Classification approaches to foster convergence: Mapping challenges and considerations,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Session%202%20%28ANVISA%29%20.pdf
IMDRF,PDF,Session 3: Improving Post-Market Surveillance,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Session%203%20%28Abbott%29.pdf
IMDRF,PDF,Session 4: Emerging best practices in evidence development: Leveraging advances in real-world evidence (RWE) and other innovative evidence types to fill data gaps created by classification differences,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-09/Session%204%20%28MHRA%29.pdf
IMDRF,Outcome Statement,"IMDRF 27th MC Meeting Tokyo, Japan March 2025 - Outcome Statement",Visit the link for more information,https://www.imdrf.org/documents/imdrf-27th-mc-meeting-tokyo-japan-march-2025-outcome-statement
IMDRF,PDF,Argentina,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Argentina%20%28ANMAT%29_0.pdf
IMDRF,PDF,Australia,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Australia%20%28TGA%29_0.pdf
IMDRF,PDF,Brazil,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Brazil%20%28ANVISA%29_1.pdf
IMDRF,PDF,Canada,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Canada%20%28HC%29_0.pdf
IMDRF,PDF,China,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/China%20%28NMPA%29_0.pdf
IMDRF,PDF,European Union,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-04/European%20Union%20%28EC%29.pdf
IMDRF,PDF,Japan,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Japan%20%28MHLW-PMDA%29_0.pdf
IMDRF,PDF,Korea,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Korea%20%28MFDS%29_0.pdf
IMDRF,PDF,Russia,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Russia%20%28MoH%29_0.pdf
IMDRF,PDF,Saudi Arabia,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Saudi%20Arabia%20%28SFDA%29_0.pdf
IMDRF,PDF,Singapore,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Singapore%20%28HSA%29_0.pdf
IMDRF,PDF,Switzerland,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Switzerland%20%28Swissmedic%29_0.pdf
IMDRF,PDF,The World Health Organization,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/The%20World%20Health%20Organization%20%28WHO%29_0.pdf
IMDRF,PDF,United Kingdom,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/United%20Kingdom%20%28MHRA%29_0.pdf
IMDRF,PDF,Adverse Event Terminology Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-04/IMDRF%20AET%20WG.pdf
IMDRF,PDF,Artificial Intelligence Machine Learning-enabled Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-04/IMDRF%20AIML%20WG_0.pdf
IMDRF,PDF,Good Regulatory Review Practices Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/IMDRF%20GRRP%20WG.pdf
IMDRF,PDF,Clinical Evidence for IVD Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/IMDRF%20IVD%20CE%20WG%20update.pdf
IMDRF,PDF,Personalized Medical Devices Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/IMDRF%20PMD%20WG%20update.pdf
IMDRF,PDF,Quality Management Systems Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/IMDRF%20QMS%20WG%20update.pdf
IMDRF,PDF,Regulated Product Submission Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/IMDRF%20RPS%20WG%20update.pdf
IMDRF,PDF,Software as a Medical Device Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/IMDRF%20SaMD%20WG.pdf
IMDRF,PDF,IMDRF Strategic Plan 2026 – 2030 - Scene Setti,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Scene%20Setting%20-%20PMDA%20Japan.pdf
IMDRF,PDF,Progress and challenges in Implementation of IMDRF guidance documents,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Implementation%20Progress%20and%20Challenges%20-%20China%20NMPA.pdf
IMDRF,PDF,"Education models for Training and Capacity Building at Current IMDRF initiatives, RHI experience",Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Education%20Models%20-%20RHI%20%28APEC%29.pdf
IMDRF,PDF,Challenges in expanding Reliance,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-03/Reliance%20Expansion%20Challenges-%20White%20Paper%20-%20Industry.pdf
IMDRF,PDF,ISP Chile,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-04/ISP%20-%20Chile.pdf
IMDRF,PDF,SRS El Salvador,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-04/SRS%20-%20El%20Salvador.pdf
IMDRF,PDF,CDSCO India,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-04/CDSCO%20-%20India.pdf
IMDRF,PDF,MCAZ Zimbabwe,Visit the link for more information,https://www.imdrf.org/sites/default/files/2025-04/MCAZ%20-%20Zimbabwe.pdf
IMDRF,Outcome Statement,IMDRF 29th MC Meeting Singapore March 2026 - Outcome Statement,Visit the link for more information,https://www.imdrf.org/documents/imdrf-29th-mc-meeting-singapore-march-2026-outcome-statement
IMDRF,PDF,Australia (TGA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Australia.pdf
IMDRF,PDF,Brazil (ANVISA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Brazil.pdf
IMDRF,PDF,Canada (HC),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Canada.pdf
IMDRF,PDF,China (NMPA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/China.pdf
IMDRF,PDF,European Union (EC),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/European%20Union.pdf
IMDRF,PDF,Japan (PMDA/MHLW),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Japan.pdf
IMDRF,PDF,Russia (MoH Russian Federation),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Russia.pdf
IMDRF,PDF,Singapore (HSA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Singapore.pdf
IMDRF,PDF,South Korea (MFDS),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/South%20Korea.pdf
IMDRF,PDF,Switzerland (Swissmedic),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Switzerland.pdf
IMDRF,PDF,United Kingdom (MHRA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/United%20Kingdom.pdf
IMDRF,PDF,United States of America (USFDA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/United%20States%20of%20America.pdf
IMDRF,PDF,Argentina (ANMAT),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Argentina.pdf
IMDRF,PDF,Saudi Arabia (SFDA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Saudi%20Arabia.pdf
IMDRF,PDF,The World Health Organization (WHO),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/WHO.pdf
IMDRF,PDF,Columbia (INVIMA),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Columbia%20INVIMA.pdf
IMDRF,PDF,El Salvador (SRS),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/El%20Salvador%20SRS.pdf
IMDRF,PDF,India (CDSCO),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/India%20CDSCO.pdf
IMDRF,PDF,Nigeria (NAFDAC),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Nigeria%20NAFDAC.pdf
IMDRF,PDF,Uzbekistan (CPPS),Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Uzbekistan%20CPPS.pdf
IMDRF,PDF,Adverse Event Terminology Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Adverse%20Event%20Terminology%20Working%20Group.pdf
IMDRF,PDF,Artificial Intelligence Machine Learning-enabled Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Artificial%20Intelligence%20Machine%20Learning-enabled%20Working%20Group-Revised.pdf
IMDRF,PDF,Clinical Evidence for IVD Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Clinical%20Evidence%20for%20IVD%20Working%20Group.pdf
IMDRF,PDF,Good Regulatory Review Practices Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Good%20Regulatory%20Review%20Practices%20Working%20Group.pdf
IMDRF,PDF,Personalized Medical Devices Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Personalized%20Medical%20Devices%20Working%20Group.pdf
IMDRF,PDF,Software as a Medical Device Working Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Software%20as%20a%20Medical%20Device%20Working%20Group.pdf
IMDRF,PDF,APACMed,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/APACMed.pdf
IMDRF,PDF,APEC Regulatory Harmonization Steering Committee,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/APEC%20RHSC.pdf
IMDRF,PDF,DITTA and GMTA,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/DITTA%20and%20GMTA.pdf
IMDRF,PDF,Singapore Manufacturing Federation - Medical Technology Industry Group,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/SMF%20MTIG.pdf
IMDRF,PDF,Session 1 - The Reliance Playbook,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Day%201%20Session%201_compiled.pdf
IMDRF,PDF,Session 2 - Reliance in the real world,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Day%201%20Session%202_compiled.pdf
IMDRF,PDF,Session 3 - Using alignment in product changes to strengthen reliance,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Day%201%20Session%203_compiled.pdf
IMDRF,PDF,Session 4 - Using MDSAP in Reliance,Visit the link for more information,https://www.imdrf.org/sites/default/files/2026-03/Day%201%20Session%204_compiled.pdf
