ASD Acronym,Designation, Title of Standard,Abstract,Link
FDACS,AAMI TIR101:2021,Fluid delivery performance testing for infusion pumps,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-482
FDACS,CLSI M39 5th Edition,Analysis and Presentation of Cumulative Antimicrobial Susceptibility Test Data,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 7-312
FDACS,ASTM F562-22,Standard Specification for Wrought 35Cobalt-35Nickel-20Chromium-10Molybdenum Alloy for Surgical Implant Applications (UNS R30035),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-583
FDACS,ASTM F2146-22,Standard Specification for Wrought Titanium-3Aluminum-2.5Vanadium Alloy Seamless Tubing for Surgical Implant Applications (UNS R56320),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-584
FDACS,ASTM F1377-21,Standard Specification for Cobalt-28Chromium-6Molybdenum Powder for Medical Devices (UNS R30075 UNS R31537 and UNS R31538),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-585
FDACS,ASTM F2989-21,Standard Specification for Metal Injection Molded Unalloyed Titanium Components for Surgical Implant Applications,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-586
FDACS,ISO 5832-3 Fifth Edition 2021-11,Implants for surgery - Metallic materials - Part 3: Wrought titanium 6-aluminium 4-vanadium alloy,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-587
FDACS,ASTM F560-22,Standard Specification for Unalloyed Tantalum for Surgical Implant Applications (UNS R05200 UNS R05400),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-588
FDACS,ASTM F1925-22,Standard Specification for Semi-Crystalline Poly(lactide) Polymer and Copolymer Resins for Surgical Implants,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-589
FDACS,ISO TS 17137 Third edition 2021-09,Cardiovascular implants and extracorporeal systems - Cardiovascular absorbable implants,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-590
FDACS,ASTM F2229-21,Standard Specification for Wrought Nitrogen Strengthened 23Manganese-21Chromium-1Molybdenum Low-Nickel Stainless Steel Alloy Bar and Wire for Surgical Implants (UNS S29108),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-591
FDACS,ASTM F3384-21,Standard Specification for Polydioxanone Polymer Resins for Surgical Implants,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-592
FDACS,ISO 13779-6 First Edition 2015-01-15 Corrected Version 2016-09-15,Implants for surgery - Hydroxyapatite - Part 6: Powders,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-593
FDACS,CIE ISO 11664-5:2016,Colorimetry - Part 5: CIE 1976 L*u*v* colour space and u'v' uniform chromaticity scale diagram,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 9-139
FDACS,ISO 15798 Fourth edition 2022-01,Ophthalmic implants - Ophthalmic viscosurgical devices,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 10-131
FDACS,ISO 7176-21 Second edition 2009-04-01,Wheelchairs - Part 21: Requirements and test methods for electromagnetic compatibility of electrically powered wheelchairs and scooters and battery chargers,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 16-166
FDACS,IEC 62127-1 Edition 2.0 2022-03,Ultrasonics - Hydrophones - Part 1: Measurement and characterization of medical ultrasonic fields,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 12-343
FDACS,IEC 62563-2 Edition 1.0 2021-11,Medical electrical equipment - Medical image display systems - Part 2: Acceptance and constancy tests for medical image displays,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 12-344
FDACS,IEC 61223-3-7 Edition 1.0 2021-12,Evaluation and routine testing in medical imaging departments - Part 3-7: Acceptance and constancy tests - Imaging performance of X-ray equipment for dental cone beam computed tomography,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 12-345
FDACS,ANSI AAMI ST91:2021,Flexible and semi-rigid endoscope processing in health care facilities,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-572
FDACS,ASTM F1608-21,Standard Test Method for Microbial Ranking of Porous Packaging Materials (Exposure Chamber Method),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-574
FDACS,ASTM D4169-22,Standard Practice for Performance Testing of Shipping Containers and Systems,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-576
FDACS,ISO 11737-1 Third edition 2018-01 [Including AMD1:2021],Sterilization of health care products - Microbiological methods - Part 1: Determination of a population of microorganisms on product [Including Amendment 1 (2021)],Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-577
FDACS,ISO 17664-1 First edition 2021-07,Processing of health care products - Information to be provided by the medical device manufacturer for the processing of medical devices - Part 1: Critical and semi-critical medical devices,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-578
FDACS,ISO 17664-2 First edition 2021-02,Processing of health care products - Information to be provided by the medical device manufacturer for the processing of medical devices - Part 2: Non-critical medical devices.,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-579
FDACS,AIM Standard 7351731 Rev. 3.00 2021-06-04,Medical Electrical Equipment and System Electromagnetic Immunity Test for Exposure to Radio Frequency Identification Readers - An AIM Standard,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 19-45
FDACS,USP-NF M98833_01_01 ,<87> Biological Reactivity Test In Vitro - Direct Contact Test,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 2-292
FDACS,USP-NF M98833_01_01,<87> Biological Reactivity Test In Vitro - Elution Test,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 2-293
FDACS,USP-NF M98834_01_01 ,<88> Biological Reactivity Tests In Vivo,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 2-294
FDACS,USP-NF M98900_01_01 ,<151> Pyrogen Test (USP Rabbit Test),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 2-295
FDACS,ASTM F2514-21,Standard Guide for Finite Element Analysis (FEA) of Metallic Vascular Stents Subjected to Uniform Radial Loading,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-171
FDACS,AAMI TIR42:2021,Evaluation of Particulates Associated with Vascular Medical Devices,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-172
FDACS,ISO 5840-3 Second edition 2021-01 ,Cardiovascular implants - Cardiac valve prostheses - Part 3: Heart valve substitutes implanted by transcatheter techniques,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-173
FDACS,ISO 5840-1 Second edition 2021-01 ,Cardiovascular implants - Cardiac valve prostheses - Part 1: General requirements,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-174
FDACS,ISO 5840-2 Second edition 2021-01 ,Cardiovascular implants - Cardiac valve prostheses -  Part 2: Surgically implanted heart valve substitutes,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-175
FDACS,ISO 18193 First edition 2021-08,Cardiovascular implants and artificial organs - Cannulae for extracorporeal circulation,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-176
FDACS,ASTM F2606-08 (Reapproved 2021),Standard Guide for Three-Point Bending of Balloon-Expandable Vascular Stents and Stent Systems,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-177
FDACS,ASTM F3067-14 (Reapproved 2021),Standard Guide for Radial Loading of Balloon-Expandable and Self-Expanding Vascular Stents,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-178
FDACS,ASTM F3172-15 (Reapproved 2021),Standard Guide for Design Verification Device Size and Sample Size Selection for Endovascular Devices,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-179
FDACS,ASTM F3505-21,Standard Test Method for Stent and Endovascular Prosthesis Kink Resistance,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 3-180
FDACS,ISO 10873 Second edition 2021-07 ,Dentistry - Denture adhesives,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-284
FDACS,ANSI ADA Standard No. 37-1986 (R2020),Dental Abrasive Powders,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-285
FDACS,ANSI ADA Standard No. 87-1995 (R2014),Dental Impression Trays,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-286
FDACS,ANSI ADA Standard No. 116-2020,Oral Rinses (Modified adoption of ISO 16408:2015 Dentistry Oral Care Products -Oral Rinses),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-287
FDACS,ISO 7488 Second edition 2018-04,Dentistry - Mixing machines for dental amalgam,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-288
FDACS,ANSI ADA Standard No. 43-2020,Electrically Powered Dental Amalgamators,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-288
FDACS,ISO 18556 Frist edition 2016-04,Dentistry - Intraoral spatulas,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-289
FDACS,ISO 28158 Second edition 2018-09,Dentistry - Integrated dental floss and handles,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-290
FDACS,ANSI ADA Standard No. 185-2020 ,Integrated Dental Floss and Handles,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-290
FDACS,ISO 28399 First edition 2011-01,Dentistry - Products for external tooth bleaching,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-291
FDACS,ANSI ADA Standard No. 136-2015 (R2020),Products for External Tooth Bleaching,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-291
FDACS,ISO 28888 First edition 2013-10,Dentistry - Screening method for erosion potential of oral rinses on dental hard tissues,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-292
FDACS,ANSI ADA Standard No. 151-2015 (R2020) ,Screening Method for Erosion Potential of Oral Rinses on Dental Hard Tissues,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 4-292
FDACS,ISO 15223-1 Fourth edition 2021-07,Medical devices - Symbols to be used with information to be supplied by the manufacturer - Part 1: General requirements,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 5-134
FDACS,ANSI UL 61010-1 3rd Ed dated May 12 2012 with revision through July 19 2019,Standard for Safety for Electrical Equipment For Measurement Control and Laboratory Use; Part 1: General Requirements,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 19-41
FDACS,IEC 61326-1 Edition 3.0 2020-10,Electrical equipment for measurement control and laboratory use - EMC requirements - Part 1: General requirements,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 19-42
FDACS,IEC 61326-2-6 Edition 3.0 2020-10,Electrical equipment for measurement control and laboratory use - EMC requirements - Part 2-6: Particular requirements - In vitro diagnostic (IVD) medical equipment,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 19-43
FDACS,IEEE ANSI C63.24-2021,American National Standard - Recommended Practice for In Situ RF Immunity Evaluation of Electronic Devices and Systems,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 19-44
FDACS,ISO 11040-4 Third edition 2015-04-01,Prefilled syringes - Part 4: Glass barrels for injectables and sterilized subassembled syringes ready for filling [Including AMENDMENT 1 (2020)],Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-464
FDACS,USP-NF M76090_03_01,Sodium Chloride Irrigation,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-465
FDACS,USP-NF M76070_03_01,Sodium Chloride Injection,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-466
FDACS,USP-NF M80200_04_01 ,Nonabsorbable Surgical Suture,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-467
FDACS,USP-NF M99670_02_01,<881> Tensile Strength,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-468
FDACS,USP-NF M99650_02_01,<861> Sutures - Diameter,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-469
FDACS,USP-NF M99660_03_01,<871> Sutures - Needle Attachment,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-470
FDACS,USP-NF M88880_05_01,Sterile Water for Irrigation,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-471
FDACS,USP-NF M36660_04_01,Heparin Lock Flush Solution,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-472
FDACS,USP-NF M80190_04_01,Absorbable Surgical Suture,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 6-473
FDACS,ISO 17099 First edition 2014-11-15,Radiological protection - Performance criteria for laboratories using the cytokinesis block micronucleus (CBMN) assay in peripheral blood lymphocytes for biological dosimetry,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 7-309
FDACS,ISO 19238 Second edition 2014-02-01,Radiological protection - Performance criteria for service laboratories performing biological dosimetry by cytogenetics,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 7-310
FDACS,CLSI EP39 1st Edition,A Hierarchical Approach to Selecting Surrogate Samples for the Evaluation of In Vitro Medical Laboratory Tests,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 7-311
FDACS,ASTM F1801-20,Standard Practice for Corrosion Fatigue Testing of Metallic Implant Materials,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-563
FDACS,ASTM F2005-21,Standard Terminology for Nickel-Titanium Shape Memory Alloys,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-564
FDACS,ASTM F2754/F2754M-21 ,Standard Test Method for Measurement of Camber Cast Helix and Direction of Helix of Coiled Wire,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-565
FDACS,ASTM F1813-21,Standard Specification for Wrought Titanium - 12 Molybdenum - 6 Zirconium - 2 Iron Alloy for Surgical Implant (UNS R58120),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-566
FDACS,ASTM F86-21 ,Standard Practice for Surface Preparation and Marking of Metallic Surgical Implants,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-567
FDACS,ASTM F1586-21,Standard Specification for Wrought Nitrogen Strengthened 21 Chromium-10 Nickel-3 Manganese-2.5 Molybdenum Stainless Steel Bar for Surgical Implants (UNS S31675),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-568
FDACS,ASTM F648-21,Standard Specification for Ultra-High-Molecular-Weight Polyethylene Powder and Fabricated Form for Surgical Implants,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-569
FDACS,ASTM F1108-21,Standard Specification for Titanium-6Aluminum-4Vanadium Alloy Castings for Surgical Implants (UNS R56406),Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-570
FDACS,ASTM F2052-21 ,Standard Test Method for Measurement of Magnetically Induced Displacement Force on Medical Devices in the Magnetic Resonance Environment,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-571
FDACS,ASTM F2565-21 ,Standard Guide for Extensively Irradiation-Crosslinked Ultra-High Molecular Weight Polyethylene Fabricated Forms for Surgical Implant Applications,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-572
FDACS,ASTM F2695-12(2025),Standard Specification for Ultra-High Molecular Weight Polyethylene Powder Blended With Alpha-Tocopherol (Vitamin E) and Fabricated Forms for Surgical Implant Applications,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-573
FDACS,ASTM F2820-12(2021)e1 ,Standard Specification for Polyetherketoneketone (PEKK) Polymers for Surgical Implant Applications ,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-574
FDACS,ASTM F3160-21,Standard Guide for Metallurgical Characterization of Absorbable Metallic Materials for Medical Implants,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-575
FDACS,ASTM F451-21,Standard Specification for Acrylic Bone Cement,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-576
FDACS,ISO 13179-1 Second Edition 2021-09 ,Implants for surgery -- Coatings on metallic surgical implants -- Part 1: Plasma-sprayed coatings derived from titanium or titanium-6 aluminum-4 vanadium alloy powders,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-577
FDACS,ASTM F2848-21,Standard Specification for Medical-Grade Ultra-High Molecular Weight Polyethylene Yarns,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-578
FDACS,ISO 13779-3 Second Edition 2018-12,Implants for surgery -- Hydroxyapatite -- Part 3: Chemical analysis and characterization of crystallinity ratio and phase purity [Including AMENDMENT 1 (2021)],Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 8-579
FDACS,ISO 19749 First edition 2021-07,Nanotechnologies - Measurements of particle size and shape distributions by scanning electron microscopy,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 18-19
FDACS,ASTM E3275-21,Standard Guide for Visualization and Identification of Nanomaterials in Biological and Nonbiological Matrices Using Darkfield Microscopy/Hyperspectral Imaging (DFM/HSI) Analysis,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 18-20
FDACS,ANSI Z80.21-2020,American National Standard for Ophthalmics - Instruments - General-Purpose Clinical Visual Acuity Charts,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 10-127
FDACS,ASTM D882-18,Standard Test Methods for Tensile Properties of Thin Plastic Sheeting,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 10-128
FDACS,ASTM D790-17,Standard Test Methods for Flexural Properties of Unreinforced and Reinforced Plastics and Electrical Insulating Materials ,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 10-129
FDACS,ANSI Z80.36-2021,American National Standard for Ophthalmics - Light Hazard Protection for Ophthalmic Instruments,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 10-130
FDACS,ASTM F2345-21,Standard Test Methods for Determination of Cyclic Fatigue Strength of Ceramic Modular Femoral Heads,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-385
FDACS,ASTM F2665-21,Standard Specification for Total Ankle Replacement Prosthesis,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-386
FDACS,ASTM F1781-21,Standard Specification for Elastomeric Flexible Hinge Finger Total Joint Implants,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-387
FDACS,ASTM F1717-21,Standard Test Methods for Spinal Implant Constructs in a Vertebrectomy Model,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-388
FDACS,ISO 7206-10 Second edition 2018-08 ,Implants for surgery - Partial and total hip-joint prostheses - Part 10: Determination of resistance to static load of modular femoral heads [Including AMENDMENT 1 (2021)],Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-389
FDACS,ISO 23089-2 First edition 2021-05,Implants for surgery - Preclinical mechanical assessment of spinal implants and particular requirements - Part 2: Spinal intervertebral body fusion devices,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-390
FDACS,ASTM F2722-21 ,Standard Practice for Evaluating Mobile Bearing Knee Tibial Baseplate Rotational Stops,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-391
FDACS,ASTM F2723-21,Standard Test Method for Evaluating Mobile Bearing Knee Tibial Baseplate/Bearing Resistance to Dynamic Disassociation ,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-392
FDACS,ASTM F2724-21,Standard Test Method for Evaluating Mobile Bearing Knee Dislocation,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 11-393
FDACS,IEC 80601-2-78 Edition 1.0 2019-07,Medical electrical equipment - Part 2-78: Particular requirements for basic safety and essential performance of medical robots for rehabilitation assessment compensation or alleviation,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 16-232
FDACS,IEC 62563-1 Edition 1.2 2021-07 CONSOLIDATED VERSION,Medical electrical equipment - Medical image display systems - Part 1: Evaluation methods,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 12-341
FDACS,ANSI AAMI 2700-1:2019,Medical Devices and Medical Systems - Essential safety requirements for equipment comprising the patient-centric integrated clinical environment (ICE) - Part 1: General requirements and conceptual model,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 13-120
FDACS,ISO 13408-6 Second edition 2021-04,Aseptic processing of health care products - Part 6: Isolator systems,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-563
FDACS,USP-NF M98910_01_01,<161> Medical Devices-Bacterial Endotoxin and Pyrogen Tests,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-564
FDACS,USP-NF M98802_01_01,<62> Microbiological Examination of Nonsterile Products: Tests for Specified Microorganisms,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-565
FDACS,USP-NF M98795_02_01,<55> Biological Indicators -- Resistance Performance Tests,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-566
FDACS,USP-NF M7414_01_01,<1229.5> Biological Indicators for Sterilization,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-567
FDACS,USP-NF M98800_01_01,<61> Microbiological Examination of Nonsterile Products: Microbial Enumeration Tests,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-568
FDACS,USP-NF M98810_01_01,<71> Sterility Tests,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-569
FDACS,USP-NF M98830_02_01,<85> Bacterial Endotoxins Test,Visit the link for more information,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfStandards/results.cfm?recognitionnumber= 14-570
