ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
DIN,DIN 58921:2011,Test method to demonstrate the suitability of a medical device simulator during steam sterilisation - Medical device simulator testing; Text in German and English,"""This standard specifies a test method with which can be demonstrated that a medical device simulator for use in sterilization processes of large steam sterilizers complying with DIN EN 285 and of small steam sterilizers complying with DIN EN 13060 (Type B Cycle) has a greater level of difficulty in achieving sterilization conditions in terms of air removal and steam penetration than the simulated medical device itself. A medical device simulator (MDS) qualified according to this standard is only valid for the examined medical device (MD). NOTE 1 Attention is drawn to the fact that similar looking medical devices can have different internal constructions. These differences can have an influence on the air removal and steam penetration capabilities. This can have an influence on the validity of the MDS. NOTE 2 A medical device simulator for which such evidence was provided, can be used during validation to present the original medical device only in terms of air removal and steam penetration. NOTE 3 A medical device simulator, qualified on the basis of this standard, can also be used for the development of sterilization processes. NOTE 4 A medical device simulator qualified according to this standard is not necessarily suitable to represent other requirements of the relevant medical device (see 8.2). This standard neither specifies requirements for the design of medical device simulators, nor material requirements for medical device simulators.""",https://webstore.ansi.org/standards/din/din589212011,
DIN,DIN 58950-1:2022,Sterilization - Steam sterilizers for pharmaceutical products - Part 1: Vocabulary; Text in German and English,"""This standard includes terms and definitions required for the standards of the DIN 58950 series, incorporating the European and international terminology standards for sterilisation.""",https://webstore.ansi.org/standards/din/din589502022,
DIN,DIN 58950-2:2021,Sterilization - Steam sterilizers for pharmaceutical products - Part 2: Technical requirements; Text in German and English,"""This standard specifies technical requirements on steam sterilizers for pharmaceutical products.""",https://webstore.ansi.org/standards/din/din589502021,
DIN,DIN 58950-3:2021,Sterilization - Steam sterilizers for pharmaceutical products - Part 3: Tests; Text in German and English,"""This standard is applicable for the testing of steam sterilizers for pharmaceutical products in accordance with DIN 58950 2. It describes the tests the operator and manufacturer should perform before using the sterilizer for the production of sterile pharmaceutical products. This standard applies to steam sterilizers according to DIN 58950-2, which use moist heat as sterilizing agent.""",https://webstore.ansi.org/standards/din/din589502021-2441892,
DIN,DIN 58950-6:2019,Sterilization - Steam sterilizers for pharmaceutical products - Part 6: Operation; Text in German and English,"""This document specifies the operation of steam-sterilizers according to DIN 58950-2. This document is intended to ensure the safe and reproducible operation of steam sterilizers. It is intended to serve as a means for restoring the planned status in the event of deviations from it.""",https://webstore.ansi.org/standards/din/din589502019,
DIN,DIN EN 15986:2011,"Symbol for use in the labelling of medical devices - Requirements for labelling of medical devices containing phthalates; German version EN 15986:2011, with CD-ROM","""This European Standard specifies requirements for the labelling of a medical device or parts of a medical device to indicate the presence of phthalates, when required by Annex I of Directive 93/42/EEC Section 7.5, 2nd paragraph. This specifically includes the format of a symbol to be used in the labelling. This European Standard does not specify the requirements for information to be supplied with medical devices, which are addressed by EN 980 and EN 1041.*Phthalates are so-called plasticizers: They make plastics elastic. Plasticizers are contained in many user products, from floor coverings, artificial leather and wallpaper to shower curtains and children""s toys. Because the toxic effect of phthalates is considered real with some certainty, the EU Commission intervened and a labelling obligation for medical devices containing phthalates was prescribed by law. As a result, the standard has been prepared in the framework of a mandate directed at CEN. It specifies requirements for the labelling of a medical device or parts of a medical device to indicate the presence of phthalates, when required by Annex I of Directive 93/42/EEC, clause 7.5, 2nd paragraph. This specifically includes the format of a symbol to be used in the labelling. This European Standard does not specify the requirements for information to be supplied with medical devices, which are addressed by EN 980 and EN 1041. The European Standard has been prepared by Technical Committee CEN/CLC/TC 3 ""Quality management and corresponding general aspects for medical devices"" (secretariat: NEN, Netherlands) with the participation of German experts. At DIN, the German Institute for Standardization e. V., the Committee responsible for this standard is Working Committee NA 063-01-13 AA ""Qualitätsmanagement und entsprechende allgemeine Aspekte für Medizinprodukte"" (""Quality management and corresponding general aspects for medical devices"") at the Medical Standards Committee (NAMed).""",https://webstore.ansi.org/standards/din/dinen159862011,
DIN,DIN EN IEC 63077:2024 DE,Sachgemäße Verfahren zur Aufarbeitung von medizinischen bildgebenden Geräten (IEC 63077:2019); Deutsche Fassung EN IEC 63077:2019,"""Dieses Dokument beschreibt und definiert den Prozess zur Aufarbeitung von gebrauchten medizinischen Bildgebungsgeräten und ist anwendbar auf die Rückführung gebrauchter medizinischer Bildgebungsgeräte in einen Zustand der Sicherheit und Leistungsfähigkeit, der neuen medizinischen Bildgebungsgeräten gleichwertig ist, d. h. gleichwertig zu medizinischen Bildgebungsgeräten, die nicht in Gebrauch waren. Diese Rückführung schließt Maßnahmen, wie z. B. der Instandsetzung, Nacharbeit, Aktualisierung von Software/Hardware und den Austausch von verschlissenen Bauteilen durch Originalbauteile ein. Dieses Dokument spezifiziert die Maßnahmen, die ausgeführt werden, und die Art und Weise in Übereinstimmung mit entsprechenden Spezifikationen und Instandhaltungsverfahren, die erforderlich sind, um sicherzustellen, dass die Aufarbeitung von medizinischen Bildgebungsgeräten so erfolgt, dass keine Änderung der Leistungsmerkmale, der Sicherheitsspezifikationen oder des bestimmungsgemäßen Gebrauchs des fertigen medizinischen Bildgebungsgeräts im Vergleich mit der ursprünglichen oder einer anwendbaren gültigen Zulassung vorliegt.*Diese Internationale Norm wurde vom IEC/TC 62/SC 62B ""Medical imaging equipment, software, and systems"" erstellt. Das zuständige nationale Normungsgremium ist der Arbeitsausschuss NA 080-00-06 AA ""Bildgebende Systeme"" im DIN-Normenausschuss Radiologie (NAR). Dieses Dokument beschreibt und definiert den Prozess zur Aufarbeitung von gebrauchten medizinischen Bildgebungsgeräten und ist anwendbar auf die Rückführung gebrauchter medizinischer Bildgebungsgeräte in einen Zustand der Sicherheit und Leistungsfähigkeit, der neuen medizinischen Bildgebungsgeräten gleichwertig ist, das heißt gleichwertig zu medizinischen Bildgebungsgeräten, die nicht in Gebrauch waren. Diese Rückführung schließt Maßnahmen, wie zum Beispiel der Instandsetzung, Nacharbeit, Aktualisierung von Software/Hardware und den Austausch von verschlisse..( text verkürztes wegen der Zeichenzählung)""",https://webstore.ansi.org/standards/din/dineniec630772024de,
DIN,DIN EN ISO 12052:2017,Health informatics - Digital imaging and communication in medicine (DICOM) including workflow and data management (ISO 12052:2017); English version EN ISO 12052:2017,"""This document, within the field of health informatics, addresses the exchange of digital images and information related to the production and management of those images, between both medical imaging equipment and systems concerned with the management and communication of that information. This document facilitates interoperability of medical imaging equipment by specifying: - for network communications, a set of protocols to be followed by devices claiming conformance to this document; - the syntax and semantics of Commands and associated information which can be exchanged using these protocols; - for media communication, a set of media storage services to be followed by devices claiming conformance to this document, as well as a File Format and a medical directory structure to facilitate access to the images and related information stored on interchange media; - information that is to be supplied with an implementation for which conformance to this document is claimed. This document does not specify: - the implementation details of any features of the DICOM standard on a device claiming conformance; - the overall set of features and functions to be expected from a system implemented by integrating a group of devices each claiming conformance to this document; - a testing/validation procedure to assess an implementation""s conformance to this document. This document pertains to the field of Medical Informatics. Within that field, it addresses the exchange of digital information between medical imaging equipment and other systems. Because suchequipment may interoperate with other medical devices and information systems, the scope of this document needs to overlap with other areas of medical informatics. However, this document does not address the full breadth of this field. This document has been developed with an emphasis on diagnostic medical imaging as practiced in radiology, cardiology, pathology, dentistry, ophthalmology and related disciplines, and image-based therapies such as interventional radiology, radiotherapy and surgery. However, it is also applicable to a wide range of image and non-image related information exchanged in clinical, research, veterinary, and other medical environments. This document facilitates interoperability of systems claiming conformance in a multi-vendor environment, but does not, by itself, guarantee interoperability.""",https://webstore.ansi.org/standards/din/dineniso120522017,
DIN,DIN EN ISO 17664-1:2021,Processing of health care products - Information to be provided by the medical device manufacturer for the processing of medical devices - Part 1: Critical and semi-critical medical devices (ISO 17664-1:2021); German version EN ISO 17664-1:2021,"""This document specifies requirements for the information to be provided by the medical device manufacturer for the processing of critical or semi-critical medical devices (i.e. a medical device that enters normally sterile parts of the human body or a medical device that comes into contact with mucous membranes or non-intact skin) or medical devices that are intended to be sterilized. This includes information for processing prior to use or reuse of the medical device. Processing instructions are not defined in this document. Rather, this document specifies requirements to assist manufacturers of medical devices in providing detailed processing instructions that consist of the following activities, where applicable: a) initial treatment at the point of use; b) preparation before cleaning; c) cleaning; d) disinfection; e) drying; f) inspection and maintenance; g) packaging; h) sterilization; i) storage; j) transportation. This document excludes processing of the following: - non-critical medical devices unless they are intended to be sterilized;- textile devices used in patient draping systems or surgical clothing; - medical devices specified by the manufacturer for single use only and supplied ready for use.""",https://webstore.ansi.org/standards/din/dineniso176642021,
DIN,DIN EN ISO 4090:2004,Photography - Medical radiographic cassettes/screens/films and hard-copy imaging films - Dimensions and specifications (ISO 4090:2001); German version EN ISO 4090:2004,"""This Standard spezifies the nominal size, aim dimensions with tolerances, weights, and certain tests for medical radiographic cassettes, screens and films.""",https://webstore.ansi.org/standards/din/dineniso40902004,
DIN,DIN ISO 11418-1:2017,Containers and accessories for pharmaceutical preparations - Part 1: Drop-dispensing glass bottles (ISO 11418-1:2016),"""This part of ISO 11418 specifies the design, dimensions, material and requirements of drop dispensing glass bottles. Drop dispensing glass bottles are applicable to primary packs used in direct contact with a drug. This part of ISO 11418 applies to drop dispensing glass bottles used in pharmacy. Together with the corresponding closure systems, they serve for packaging of pharmaceutical preparations which are not intended for parenteral use.""",https://webstore.ansi.org/standards/din/diniso114182017,
DIN,DIN ISO 11418-5:2017,Containers and accessories for pharmaceutical preparations - Part 5: Dropper assemblies (ISO 11418-5:2015),"""This part of ISO 11418 specifies the design, dimensions, material, and requirements of dropper assemblies consisting of a screw cap, dropper bulbs, and pipettes for the application and dosage of liquid pharmaceutical preparations. This part of ISO 11418 is applicable to dropper assemblies used in the medical field in order to deliver pharmaceutical preparations contained in screw neck bottles according to ISO 11418-1. Dropper assemblies are applicable to primary packs used in direct contact with the drug.""",https://webstore.ansi.org/standards/din/diniso114182017-1651143,
DS/CEN/TR,DS/CEN/TR 17612:2021,Algae and algae products - Specifications for pharmaceutical sector applications,"""This document gives an overview of recommendations on product specifications, and other relevant information, for algae and algae products for pharmaceutical applications.**This document does not apply to food and feed applications.**This document does not provide instructions on handling of technical requirements in existing legislations.""",https://webstore.ansi.org/standards/ds/dscentr176122021,
DS/EN,DS/EN 302 510 V2.1.1:2017,"Short Range Devices (SRD); Ultra Low Power Active Medical Membrane Implants (ULP-AMI-M) and Peripherals (ULP-AMI-M-P) operating in the frequency range 30 MHz to 37,5 MHz; Harmonised Standard covering the essential requirements of article 3.2 of the Directive 2014/53/EU","""The present document applies to Ultra Low Power-Active Medical Membrane Implants and Membrane Implant*Peripherals as described in Directive 90/385/EEC [i.4], covering all active medical implants, that operate in a Medical*Implant Communications System in the frequency band 30 MHz to 37,5 MHz.*Table 1: Ultra Low Power Active Medical Membrane Implants and*Peripherals operating in the frequency band 30 MHz to 37,5 MHz*Ultra Low Power Active Medical Membrane Implants*and Peripherals service frequency bands*Transmitters û Ultra Low Power Active Medical*Membrane Implants and peripherals 30 MHz to 37,5 MHz*Receivers û Ultra Low Power Active Medical*Membrane Implants and peripherals 30 MHz to 37,5 MHz*The present document contains the technical requirements for characteristics of ULP-AMI-M and ULP-AMI-M-P radio*equipment which are aligned with annex 12 Sub-band (d) of CEPT/ERC Recommendation 70-03 [i.6].*The frequency usage conditions for the band 30 MHz to 37,5 MHz are EU wide harmonised for the SRD category*""active medical implant devices"" according to 2013/752/EU [i.10] with the following usage restrictions:*ò ""This set of usage conditions is only available to ultra-low power medical membrane implants for blood*pressure measurements within the definition of active implantable medical devices in Directive 90/385/EEC.""*The present document contains requirements to demonstrate that Ultra Low Power Active Medical Membrane Implants*and peripherals used in a medical membrane implant communications system ""à shall be so constructed that it both*effectively uses and supports the efficient use of radio spectrum in order to avoid harmful interference"" (article 3.2 of*the Directive 2014/53/EU [i.1]). It does not necessarily include all the characteristics, which may be required by a user,*nor does it necessarily represent the optimum performance achievable.""",https://webstore.ansi.org/standards/ds/dsen302510v22017,
DS/EN,DS/EN 302 537 V2.1.1:2016,Ultra Low Power Medical Data Service (MEDS) Systems operating in the frequency range 401 MHz to 402 MHz and 405 MHz to 406 MHz; Harmonised Standard covering the essential requirements of article 3.2 of the Directive 2014/53/EU,"""The present document applies to ultra low power systems and accessories operating in spectrum within the bands*401 MHz to 402 MHz and 405 MHz to 406 MHz that operate in a MEDS service for telecommand and telemetry*between devices that are part of a MEDS (see definition of MEDS);*Only two types of MEDS system devices are permitted under the present document:*1) Frequency agile devices designed to access a minimum of 18 channels evenly distributed across the 401 MHz*to 402 MHz and 405 MHz to 406 MHz bands with a minimum of 9 channels for each 1 MHz segment (i.e.*401 MHz to 402 MHz and 405 MHz to 406 MHz).*2) Devices capable of operation only on a single channel using low duty cycle and low power for spectrum access*in the 401 MHz to 402 MHz or 405 MHz to 406 MHz bands, see clause 4.2.3.1.2 and the following clauses.*The frequency usage conditions for the bands 401 MHz to 402 MHz and 405 MHz to 406 MHz are European wide*harmonised for ""active medical implant devices"" according to Commission Implementing Decision 2013/752/EU [i.12]*and ERC Decision (01)17 [i.1] with the following usage restrictions:*ò ""This set of usage conditions is only available for systems specifically designed for the purpose of providing*non-voice digital communications between active implantable medical devices and/or body-worn devices and*other devices external to the human body used for transferring non-time critical individual patient-related*physiological information.""*The present document covers devices utilizing ultra low power radio devices in combination with medical devices, the*medical portion of which is regulated by the Medical Device Directive [i.8] (MDD) or the Active Implantable Medical*Device Directive (AIMD [i.9]). The radio part of medical devices regulated by the MDD is hereafter referred to as*ULP-AMD, ULP-AMD-P for peripheral devices, and ULP-BWD for body worn devices. ULP-BWD are devices, such*as a physiological parameter sensor or handheld devices that are intended to operate in very close proximity to the*human body, including touching the body, whose radio antenna is external to the body and is used to communicate with*a device that is part of a MEDS system. The radio part of medical devices regulated under the AIMD is hereafter*referred to as Ultra Low Power-Active Medical Implants (ULP-AMI) and peripherals (ULP-AMI-P) used in a Medical*Data Service (MEDS).*Devices covered by the present document are an evolving new technology to be made available worldwide by the*medical equipment industry that will provide high speed communications capability between devices associated with an*individual patient that are part of a complete MEDS system as defined in clause 3.1. Examples of MEDS devices falling*under the scope of the present document are portable body worn physiological sensors that allow ambulatory*monitoring, implanted devices and external system devices used to transfer data collected by a MEDS system to*medical practitioners that will use the data to diagnose and treat a patient.*The present document contains requirements to demonstrate that Ultra Low Power Medical Data Service (MEDS)*Systems operating in the frequency range 401 MHz to 402 MHz and 405 MHz to 406 MHz ""à shall be so constructed*that they both effectively use and support the efficient use of radio spectrum in order to avoid harmful interference""*(article 3.2 of the Directive 2014/53/EU [i.2]). It does not necessarily include all the characteristics, which may be*required by a user, nor does it necessarily represent the optimum performance achievable""",https://webstore.ansi.org/standards/ds/dsen302537v22016,
DS/EN,DS/EN 60601-1-12:2015,Medical electrical equipment - Part 1-12: General requirements for basic safety and essential performance - Collateral Standard: Requirements for medical electrical equipment and medical electrical systems intended for use in the emergency medical services environment,"""IEC 60601-1-12:2014 constitutes a collateral standard to IEC 60601-1: Medical electrical equipment - Part 1: General requirements for basic safety and essential performance hereafter referred to as the general standard. Medical practice is increasingly using medical electrical equipment and medical electrical systems for monitoring, treatment or diagnosis of patients in the emergency medical services environment. The safety of medical electrical equipment in this uncontrolled, rough environment is a cause for concern. This collateral standard was developed with contributions from clinicians, engineers and regulators. The terminology, requirements, general recommendations and guidance of this collateral standard are intended to be useful for manufacturers of medical electrical equipment and medical electrical systems and for technical committees responsible for the development of particular standards. This International Standard applies to the basic safety and essential performance of medical electrical equipment and medical electrical systems, hereafter referred to as ME equipment and ME systems, which are intended, as indicated in the instructions for use by their manufacturer, for use in the EMS environment (Emergency Medical Services environment). The object of this collateral standard is to provide general requirements for ME equipment and ME systems carried to the scene of an emergency and used there, as well as in transport, in situations where the ambient conditions differ from indoor conditions. The object of this collateral standard is to specify general requirements that are in addition to those of the general standard and to serve as the basis for particular standards.""",https://webstore.ansi.org/standards/ds/dsen60601122015,
DS/EN,DS/EN 60601-1-12:2015/A1:2020,Medical electrical equipment - Part 1-12: General requirements for basic safety and essential performance - Collateral Standard: Requirements for medical electrical equipment and medical electrical systems intended for use in the emergency medical services environment,"""IEC 60601-1-12:2014 constitutes a collateral standard to IEC 60601-1: Medical electrical equipment    Part 1: General requirements for basic safety and essential performance hereafter referred to as the general standard. Medical practice is increasingly using medical electrical equipment and medical electrical systems for monitoring, treatment or diagnosis of patients in the emergency medical services environment. The safety of medical electrical equipment in this uncontrolled, rough environment is a cause for concern. This collateral standard was developed with contributions from clinicians, engineers and regulators. The terminology, requirements, general recommendations and guidance of this collateral standard are intended to be useful for manufacturers of medical electrical equipment and medical electrical systems and for technical committees responsible for the development of particular standards. This International Standard applies to the basic safety and essential performance of medical electrical equipment and medical electrical systems, hereafter referred to as ME equipment and ME systems, which are intended, as indicated in the instructions for use by their manufacturer, for use in the EMS environment (Emergency Medical Services environment). The object of this collateral standard is to provide general requirements for ME equipment and ME systems carried to the scene of an emergency and used there, as well as in transport, in situations where the ambient conditions differ from indoor conditions. The object of this collateral standard is to specify general requirements that are in addition to those of the general standard and to serve as the basis for particular standards.""",https://webstore.ansi.org/standards/ds/dsen60601122015a12020,
DS/EN,DS/EN 60601-1-4/A1:2000,Medical electrical equipment - Part 1-4: General requirements for safety - Collateral standard: Programmable electrical medical systems,"""This Collateral standard applies to the safety of medical electrical equipment and medical electrical systems incorporating programmable electronic subsystems (PESS), hereinafter referred to as programmable electrical medical systems (PEMS).""",https://webstore.ansi.org/standards/ds/dsen60601a12000,
DS/EN,DS/EN 60976:2008,Medical electrical equipment - Medical electron accelerators - Functional performance characteristics,"""This International Standard applies to medical ELECTRON ACCELERATORS when used, for*therapy purposes, in human medical practice.*This standard applies to medical ELECTRON ACCELERATORS which deliver a RADIATION BEAM of either X-RADIATION or ELECTRON RADIATION with NOMINAL ENERGIES in the range 1 MeV to 50 MeV at maximum ABSORBED DOSE RATES between 0,001 Gy s-1 and 1 Gy s-1 at 1 m from the RADIATION SOURCE and at NORMAL TREATMENT DISTANCES between 50 cm and 200 cm from the RADIATION SOURCE.*The present standard describes measurements and test procedures to be performed by the*MANUFACTURER at the design and construction stage of a medical ELECTRON ACCELERATOR but does not specify ACCEPTANCE TESTS to be performed after installation at the purchaser""s site.*The accompanying report, IEC 60977, however, does suggest that many of the test procedures are appropriate for ACCEPTANCE TESTS.*The measurement conditions described in the present standard differ from those previously in use. This applies particularly to the PHANTOM position for measurements and the measurement of distances from the ISOCENTRE. These new conditions should be substituted for and not be added to previous methods.*This standard specifies test procedures for the determination and disclosure of functional performance characteristics, knowledge of which is deemed necessary for proper application and use of a medical ELECTRON ACCELERATOR and which are to be declared in the ACCOMPANYING DOCUMENTS together with the greatest deviation or variation to be expected under specific conditions in NORMAL USE. A format for presentation of functional performance values is given in Annex A.*It is recognized that inaccuracies in the test methods must be allowed for when assessing performance. However, it was not felt to be advisable to combine the errors into an overall performance tolerance but to keep them separate in the expectation that more accurate test methods will be evolved.*It is not intended that this standard should in any way inhibit the future development of new designs of equipment which may have operating modes and parameters different from those described herein, provided that such equipment achieves equivalent levels of performance for the TREATMENT of PATIENTS.*Except where otherwise stated this standard assumes that the medical ELECTRON ACCELERATORS have an ISOCENTRIC GANTRY. Where the equipment is non-isocentric, the*description of performance and test methods may need to be suitably adapted.*NOTE A statement of compliance with this standard does not necessarily imply that these tests will be or have been applied as TYPE TESTS or as individual tests.""",https://webstore.ansi.org/standards/ds/dsen609762008,
DS/EN,DS/EN 61223-3-2:2008,Evaluation and routine testing in medical imaging departments - Part 3-2: Acceptance tests - Imaging performance of mammographic X-ray equipment,"""This part of IEC 61223 applies to the effectiveness of mammographic X-RAY EQUIPMENT, with*respect to image quality and dose, in combination with aspects of EQUIPMENT safety.*This standard applies to mammographic X-RAY EQUIPMENT and MAMMOGRAPHIC TEREOTACTIC DEVICES.*The tests described in this standard require the quality and performance of the X-RAY IMAGE RECEPTORS to be assured prior to the acceptance testing when they are not an integral part of*the mammographic X-RAY EQUIPMENT. This includes RADIOGRAPHIC FILMS, INTENSIFYING SCREENS, RADIOGRAPHIC CASSETTES, storage phosphor plates and ASSOCIATED EQUIPMENT such as film processors or storage phosphor plate readers, IMAGE DISPLAY DEVICES and HARD COPY CAMERAS.*For testing RADIOGRAPHIC CASSETTES and INTENSIFYING SCREENS, this standard makes reference to ISO 4090. Sensitivity and contrast for the screen-film image receptors are considered to be stated according to ISO 9236-3.*NOTE Currently there exists no IEC standard for acceptance testing of HARD COPY CAMERAS or IMAGE DISPLAY DEVICES.*By the measurements described in this standard, data for AVERAGE GLANDULAR DOSE calculation can be determined.*When the results of the ACCEPTANCE TEST are in compliance with the expected values, the baseline values for the subsequent CONSTANCY TESTS are established.*This part of IEC 61223 defines*a) the essential parameters which describe the performance of the above-mentioned mammographic X-RAY EQUIPMENT with regard to image quality and dose; and*b) the methods of testing whether measured quantities related to those parameters comply with specified tolerances.*These methods mainly rely on non-invasive measurements that use appropriate test EQUIPMENT and are performed during or after the installation. Signed statements covering steps in the installation procedure can be used as part of the ACCEPTANCE TEST. Tests required by a higher level of compliance take precedence over similar tests with a lower level of compliance. This concept is described in 4.1.*This standard does not in itself specify limiting values or tolerances for the parameters under investigation.*A difficulty may arise with regard to the responsibility for acceptance testing when the film/screen combination, film processing chemistry or computed radiography system is changed. This arises from a combination of causes. Firstly, the image receptor MANUFACTURER and the X-RAY EQUIPMENT MANUFACTURER may be different. Secondly a change in image receptor or film processing chemistry may alter the system performance. When system integration such as the above occurs, it is important that acceptance testing is performed.*When a change occurs which could alter system performance, it is essential that the system integrator (i.e. whoever is responsible for this change) discusses the implication of their change with the X-RAY EQUIPMENT MANUFACTURER so that the latter can adjust the imaging system if necessary.*ACCEPTANCE TESTING of mammographic X-RAY EQUIPMENT requires average skill in medical physics. However, the decision concerning who performs the test is determined by local rules (e.g. contract, regulation, law).""",https://webstore.ansi.org/standards/ds/dsen612232008,
DS/EN,DS/EN 61223-3-3:1997,Evaluation and routine testing in medical imaging departments - Part 3-3: Acceptance tests - Imaging performance of X-ray equipment for digital subtraction angiography (DSA),"""This part of IEC 1223 applies to those components of X-ray equipment which influence the image quality of equipment for digital subtraction angiography (DSA) with an imaging system consisting of an X-ray generation subsystem, a detection device comprising an X-ray image intensifier television chain, means of digitization and digital image processing, image storage and image manipulation including subtration, and facilities for image display.""",https://webstore.ansi.org/standards/ds/dsen612231997,
DS/EN,DS/EN 61223-3-4:2001,Evaluation and routine testing in medical imaging departments - Part 3-4: Acceptance tests - Imaging performance of dental X-ray equipment,"""This part of IEC 61223 applies to those components of dental X-ray equipment using radiographic imaging systems which influence the image quality and patient dose. This standard applies to the performance of the acceptance test on dental X-ray equipment with intra-oral X-ray image receptor and dental X-ray equipment with extra-oral X-ray image receptor (for example dental panoramic X-ray equipment or cephalometric X-ray). This standard applies to dental film and digital image acquisition and processing.""",https://webstore.ansi.org/standards/ds/dsen612232001,
DS/EN,DS/EN 62220-1-1:2015,Medical electrical equipment - Characteristics of digital x-ray imaging devices - Part 1-1: Determination of the detective quantum efficiency - Detectors used in radiographic imaging,"""IEC 62220-1-1:2015 specifies the method for the determination of the DETECTIVE QUANTUM EFFICIENCY (DQE) of DIGITAL X-RAY IMAGING DEVICES as a function of AIR KERMA and of SPATIAL FREQUENCY for the working conditions in the range of the medical application as specified by the MANUFACTURER. The intended users of this part of IEC 62220 are manufacturers and well equipped test laboratories. This first edition of IEC 62220-1-1 cancels and replaces IEC 62220-1:2003. It constitutes a technical revision of IEC 62220-1:2003 and assures a better alignment with the other parts of the IEC 62220 series. The main changes are as follows:**- necessary modifications have been applied as a consequence of taking into account IEC 61267:2005. This influences HVL values and SNRin2;**- the method for the determination of LAG EFFECTS now considers lag and ghosting compensation;**- as part of the MTF determination, the method of obtaining the final averaged MTF has been restricted (only averaging of the ESF is allowed);* *- a description of (optionally) obtaining the diagonal (45  ) MTF and NPS has been added.""",https://webstore.ansi.org/standards/ds/dsen622202015,
DS/EN,DS/EN 62220-1-3:2008,Medical electrical equipment - Characteristics of digital X-ray imaging devices - Part 1-3: Determination of the detective quantum efficiency - Detectors used in dynamic imaging,"""This part of IEC 62220 specifies the method for the determination of the DETECTIVE QUANTUM*EFFICIENCY (DQE) of DIGITAL X-RAY IMAGING DEVICES as a function of AIR KERMA and of SPATIAL*FREQUENCY for the working conditions in the range of the medical application as specified by the MANUFACTURER. The intended users of this part of IEC 62220 are manufacturers and well equipped test laboratories.*This Part 1-3 is restricted to DIGITAL X-RAY IMAGING DEVICES that are used for dynamic imaging*such as, but not exclusively, direct and indirect flat panel-detector based systems.*It is not recommended to use this part of IEC 62220 for digital X-RAY IMAGE INTENSIFIER-based*systems.*NOTE 1 This negative recommendation is based on the low frequency drop, vignetting and geometrical distortion present in these devices which may put severe limitations on the applicability of the measurement methods described in this standard.*This part of IEC 62220 is not applicable to:*- DIGITAL X-RAY IMAGING DEVICES intended to be used in mammography or in dental*radiography;*- COMPUTED TOMOGRAPHY; and*- systems in which the X-ray field is scanned across the patient.*NOTE 2 The devices noted above are excluded because they contain many parameters (for instance, beam qualities, geometry, time dependence, etc.) which differ from those important for dynamic imaging. Some of these techniques are treated in separate standards (IEC 62220-1 and IEC 62220-1-2).""",https://webstore.ansi.org/standards/ds/dsen622202008,
DS/EN,DS/EN 62304:2006/A1:2015,Medical device software - Software life-cycle processes,"""Defines the life cycle requirements for medical device software. The set of processes, activities, and tasks described in this standard establishes a common framework for medical device software life cycle processes.Applies to the development and maintenance of medical device software when software is itself a medical device or when software is an embedded or integral part of the final medical device.This standard does not cover validation and final release of the medical device, even when the medical device consists entirely of software.""",https://webstore.ansi.org/standards/ds/dsen623042006a12015,
DS/EN,DS/EN 62366-1:2015/AC:2016,Medical devices - Part 1: Application of usability engineering to medical devices,"""IEC 62366-1:2015 specifies a PROCESS for a MANUFACTURER to analyse, specify, develop and evaluate the USABILITY of a MEDICAL DEVICE as it relates to SAFETY. This USABILITY ENGINEERING (HUMAN FACTORS ENGINEERING) PROCESS permits the MANUFACTURER to assess and mitigate RISKS associated with CORRECT USE and USE ERRORS, i.e., NORMAL USE. It can be used to identify but does not assess or mitigate RISKS associated with ABNORMAL USE. This first edition of IEC 62366-1, together with the first edition of IEC 62366-2, cancels and replaces the first edition of IEC 62366 published in 2007 and its Amendment 1 (2014). Part 1 has been updated to include contemporary concepts of usability engineering, while also streamlining the process. It strengthens links to ISO 14971:2007 and the related methods of risk management as applied to safety related aspects of medical device user interfaces. Part 2 contains tutorial information to assist manufactures in complying with Part 1, as well as offering more detailed descriptions of usability engineering methods that can be applied more generally to medical devices that go beyond safety-related aspects of medical device user interfaces.""",https://webstore.ansi.org/standards/ds/dsen623662015ac2016,
