ASD Acronym,Designation,Title of Standard,Abstract,Link
nan,ISO 24072:2023,Aerosol bacterial retention test method for air-inlet filter on administration devices,This document specifies a test method to assess bacterial retention ability of finished stand-alone and integrated air-inlet filters on administration devices for infusion and transfusion applications.,https://www.iso.org/standard/77704.html
nan,ISO 3749:2022,Glass syringes  Determination of extractable tungsten,"This document specifies an analytical method to quantitatively determine the water-soluble amount of tungsten (W) from the inner surface of glass syringes.The method can be applied to Luer cone, staked needle or Luer lock syringes.",https://www.iso.org/standard/79670.html
nan,ISO 6559:2024,Traditional Chinese medicine  Sterile three-edge needle for single use,"This document specifies the configuration, dimensions, parameters, requirements and test methods of a sterile three-edge needle for single use. It also specifies requirements for packaging, labelling, transit and storage.This document excludes requirements for the handle of a three-edge needle, which is structurally different from the body of a three-edge needle.",https://www.iso.org/standard/82320.html
nan,ISO 10555-7:2023,Intravascular catheters  Sterile and single-use catheters  Part 7: Peripherally inserted central catheters,"This document specifies general requirements and test method for peripherally inserted central catheters (PICC), supplied in the sterile condition and intended for single use, for any application.It is not applicable to intravascular catheter accessories, e.g. those covered by ISO 11070.",https://www.iso.org/standard/79137.html
nan,ISO 10555-8:2024,Intravascular catheters  Sterile and single-use catheters  Part 8: Catheters for extracorporeal blood treatment,"This document specifies general requirements for intravascular catheters, supplied in sterile condition and intended for extracorporeal blood treatments (EBT).",https://www.iso.org/standard/83286.html
nan,ISO 11040-8:2016,Prefilled syringes  Part 8: Requirements and test methods for finished prefilled syringes,"ISO 11040-8:2016 is applicable to aseptically filled or terminally sterilized finished prefilled syringes (intended for single use only) based on ISO 11040‑4 or ISO 11040‑6, together with ISO 11040‑5, for parenteral injection preparations with focus on quality, functional performance and safety requirements, as well as relevant test methods.Finished prefilled syringes which have undergone an additional preparation step by the user before injection (e.g. diluent syringes that have been emptied for reconstitution and in which the reconstituted drug solution has been aspirated after reconstitution) are excluded from the scope of ISO 11040-8:2016.",https://www.iso.org/standard/66036.html
nan,ISO 11608-6:2022,Needle-based injection systems for medical use  Requirements and test methods  Part 6: On-body delivery systems,"This document specifies requirements and test methods for On-Body Delivery Systems (OBDS) needle-based injection systems (NISs) for single patient use, intended for subcutaneous, intramuscular or intradermal delivery of a discrete volume (bolus) of medicinal product, through needles or soft cannulas, incorporating pre-filled or user-filled, replaceable or non-replaceable containers.NOTE 1   Although technically a device using a soft cannula is not “needle-based”, the soft cannula is placed by a needle and can be included in this classification.NOTE 2    Some requirements and methods are already established and included in other parts of the ISO 11608 series.Infusion pumps that are designed for continuous delivery at a specific rate required to achieve and/or maintain a desired plasma medicinal product concentration are excluded from this document. However, while this document is not intended to directly apply to these pump products, it does contain requirements and test methods that can be used to help design and evaluate them.NOTE 3 They are covered by IEC 60601-2-24 (if electronic) or ISO 28620 (if non-electronic).",https://www.iso.org/standard/72451.html
nan,ISO 11608-7:2016,Needle-based injection systems for medical use  Requirements and test methods  Part 7: Accessibility for persons with visual impairment,"ISO 11608-7:2016 specifies particular requirements to make needle-based drug delivery systems or NIS (needle-based injection system) accessible for persons with visual impairments. It applies to devices intended for patient or caregiver administration of medicinal products to humans.It covers requirements to allow for safe and correct handling of the NIS, including labelling, packaging, and instructions for use. It also includes requirements for training programs, if applicable.It covers requirements for NIS that are claimed to be appropriate for use by persons with visual impairments.It does not address requirements for use of sharps containers by persons with visual impairments.Although specifically intended to apply to needle-based injection systems within the ISO 11608 series, ISO 11608-7:2016 can be applied to NIS outside the ISO 11608 series as well, if they might be used by persons with visual impairments.It is written to address the needs of persons with all levels of visual limitations, including low, moderate, or severe visual impairment; legal, functional, or total blindness; and colour vision deficiencies.Therefore, ISO 11608-7:2016 includes the requirement to provide information in visual formats that can be perceived and understood by people with moderate visual impairment and in non-visual formats (e.g. tactile or auditory) that can be perceived and understood by people with no useful vision.For simplicity's sake, this range is described in ISO 11608-7:2016 as addressing the needs of individuals with moderate visual impairment or blindness.",https://www.iso.org/standard/62507.html
nan,ISO 14972:1998,Sterile obturators for single use with over-needle peripheral intravascular catheters,"This International Standard specifies requirements for obturators, supplied in the sterile condition and intended forsingle use for plugging over-needle peripheral catheters.NOTE Attention is drawn to ISO 10555-5, which specifies requirements for over-needle peripheral catheters.",https://www.iso.org/standard/26128.html
nan,ISO 17218:2014,Sterile acupuncture needles for single use,ISO 17218:2014 specifies the requirements for the sterile acupuncture needles for single use (specialized for filiform needles).,https://www.iso.org/standard/59443.html
nan,ISO 18250-1:2018,Medical devices  Connectors for reservoir delivery systems for healthcare applications  Part 1: General requirements and common test methods,"This document specifies general requirements for reservoir connectors, which convey fluids in healthcare applications. These reservoir connectors are used in medical devices or accessories intended for use with a patient.This document also specifies the healthcare fields in which these reservoir connectors are intended to be used.These healthcare fields of use include, but are not limited to, applications for—          respiratory,—          enteral,—          neural,—          intravascular,—          citrate-based anticoagulant solution, and—          irrigation.Reservoir connectors as specified in this document are non-interconnectable with:—          the reservoir connectors of every other application specified in the ISO 18250 series;—          removable temperature sensor port specified in Annex EE of ISO 80601-2-74:2017;—          the nipples specified in Annex B of ISO 17256[1];unless otherwise specified in the ISO 18250 series.Application parts of the ISO 18250 series can specify additional connectors with which reservoir connectors (as specified in those application parts) are to be non-interconnectable.This document provides the methodology to assess non-interconnectable characteristics of reservoir connectors based on their inherent design and dimensions in order to reduce the risk of misconnections between medical devices or between accessories for different applications.This document does not specify requirements for the medical devices or accessories that use these reservoir connectors. Such requirements are given in particular International Standards for specific medical devices or accessories.NOTE 1    Manufacturers are encouraged to incorporate the reservoir connectors specified in the ISO 18250 series into medical devices, medical systems or accessories, even if currently not required by the relevant particular medical device standards. It is expected that when the relevant particular medical device standards are revised, requirements for reservoir connectors as specified in the series of standards will be included.NOTE 2    The ISO 18250 series does not apply to screw and crown cork caps and necks as they are not connectors specific for medical devices. Examples of screw caps and necks are defined in DIN 55525, ASTM D2911/D2911M, DIN 6063-1, DIN 6063-2, DIN 168-1. Examples of crown cork caps and necks are defined in DIN 6094, ISO 12821, EN 14635.This document also specifies the test methods to verify the common performance requirements for reservoir connectors. The performance requirements for these common test methods are specified in the application parts and not in the general part.[1] Under preparation. Stage at the time of publication: ISO/DIS 17256:2017.",https://www.iso.org/standard/67284.html
nan,ISO 18250-3:2018,Medical devices  Connectors for reservoir delivery systems for healthcare applications  Part 3: Enteral applications,"This document specifies dimensions and requirements for the design and functional performance of connectors intended to be used on enteral reservoirs.This document does not specify the dimensions and requirements for the medical devices or accessories that use these connectors. Such requirements are given in particular International Standards for specific medical devices or accessories.NOTE 1    Manufacturers are encouraged to incorporate the connectors specified in this document into enteral medical devices or accessories, even if not currently required by the particular medical device Standards. It is expected that when the particular medical device Standards are revised, requirements for reservoir connectors, as specified in ISO 18250, will be included.This document does not apply to screw and crown cork caps and necks as they are not connectors specific for medical devices. They rather belong to the food and beverage packaging domain despite often enteral giving sets are required to connect with them.NOTE 2    Examples of screw caps and necks are defined in DIN 55525:1988, ASTM D2911-94 (reapproved 2001), DIN 6063-1:2004, DIN 6063-2:2004, DIN 168-1:1998. Examples of crown cork caps and necks are defined in DIN 6094-1:1998, ISO 12821:2013, EN 14635:2010.",https://www.iso.org/standard/61895.html
nan,ISO 18250-6:2019,Medical devices  Connectors for reservoir delivery systems for healthcare applications  Part 6: Neural applications,This document specifies the connectors recommended for the outlet ports of neural reservoirs and inlet ports of neural giving sets.,https://www.iso.org/standard/69731.html
nan,ISO 18250-7:2018,Medical devices  Connectors for reservoir delivery systems for healthcare applications  Part 7: Connectors for intravascular infusion,"This document specifies the interface dimensions and requirements for the design and functional performance of connectors intended to be used to connect intravascular infusion sets to intravascular infusion reservoirs.This document does not specify the dimensions and requirements for the medical devices or accessories that use these connectors. Such requirements are given in particular international standards for specific medical devices or accessories.EXAMPLES     Medical devices which may use intravascular reservoir connectors are the following:—           Administration ports on IV fluid reservoirs and the mating spikes of IV administration/intravascular infusion sets/lines, e.g., IV bags/containers and the spike inlet ends of IV sets;—           Devices intended to be connected in series between the administration port of IV fluid reservoirs and the mating spikes of IV administration/giving lines;—           Syringes and syringe IV sets utilizing Luer connectors.The following connectors are excluded from the scope of this document:—          Stoppers for bottles as specified in ISO 8536-2;—          Compounding/admixture ports on IV reservoirs and intended mating devices.EXAMPLES     Rubber stoppers used for injection into the reservoir and the mating pharmacy admixture devices (syringes, needles, reconstitution devices, and other ancillary equipment used to access the compounding or admixture ports).—          The fill ports of non-powered (i.e. elastomeric) pumps.NOTE 1    Details of alternative spikes that are in common use are located in Annex G for informational purposes.NOTE 2    Manufacturers are encouraged to incorporate the connectors specified in this document into intravascular infusion medical devices or accessories, even if not currently required by the particular medical device standards. It is expected that when the particular medical device standards are revised, requirements for reservoir connectors, as specified in ISO 18250, will be included.",https://www.iso.org/standard/69729.html
nan,ISO 18746:2016,Traditional Chinese medicine  Sterile intradermal acupuncture needles for single use,"ISO 18746:2016 specifies the requirements of sterile intradermal acupuncture needle for single use as a medical device, including the following factors:a)    size;b)    material;c)    quality;d)    testing methods;e)    packing;f)     identification.",https://www.iso.org/standard/63263.html
nan,ISO 20487:2019,Traditional Chinese medicine  Test method of single-use acupuncture needles for electrical stimulation,"This document specifies a test method for characterizing the corrosion resistance of single-use acupuncture needles intended for use in electro-acupuncture treatment.This document is applicable only to testing of acupuncture needles that conform with ISO 17218.This document does not specify pass/fail criteria. Also, it is not intended to provide safety information for real clinical practice.",https://www.iso.org/standard/68192.html
nan,ISO 20695:2020,Enteral feeding systems  Design and testing,"This document specifies requirements for enteral feeding systems comprising enteral giving sets, enteral extension sets, enteral syringes, enteral feeding catheters, and enteral accessories.This document is not applicable to oral syringes.",https://www.iso.org/standard/68853.html
nan,ISO 20696:2018,Sterile urethral catheters for single use,"This document specifies requirements and test methods for sterile urethral catheters for single use, with or without a balloon.This document does not include drainage catheters covered by ISO 20697, e.g. ureteral catheters, nephrostomy catheters, and suprapubic catheters. This document also excludes ureteral stents.NOTE       Ureteral stents are covered in ASTM F1828‑97.",https://www.iso.org/standard/68854.html
nan,ISO 20697:2018,Sterile drainage catheters and accessory devices for single use,"This document specifies requirements for sterile, single use drainage catheters, wound and fluid accumulation drainage systems, surgical drainage catheters and their components, where the catheter is placed in a body cavity or wound, surgically or percutaneously, for drainage of fluid or air to the exterior.The drainage catheter is left to drain naturally or connected to a suction source for faster tissue granulation.This document is not applicable to:a)    suction catheters;b)    tracheal catheters;c)    urethral catheters;NOTE       See ISO 20696.d)    ureteral stents, biliary stents, and other stents;NOTE       See ISO 14630 and ASTM F1828‑97 for stents requirements.e)    drainage catheters placed in digestive tracts percutaneously with gastrostomy technique;f)     neuraxial catheters used for removal of cerebrospinal fluid;NOTE       See ISO 20698.g)    enteral catheters used for removal of solutions or substances from the gastrointestinal tract;NOTE       See ISO 20695.h)    coatings.",https://www.iso.org/standard/68855.html
nan,ISO 20698:2018,Catheter systems for neuraxial application  Sterile and single-use catheters and accessories,"This document specifies general requirements and test methods for catheter systems intended to be used in neuraxial applications.This document specifies requirements for intended performance, design attributes, materials, design evaluation, manufacture, sterilization, packaging and information supplied by the manufacturer, and tests to demonstrate conformity with these requirements.Catheters for neuraxial applications are intended to administer medications directly into neuraxial sites, to deliver wound infiltration analgesia and to other regional analgesia procedures or to monitor or remove fluids from neuraxial sites for therapeutic or diagnostic purposes.NOTE 1    Sites for the neuraxial application include the spine, intrathecal or subarachnoid space and the epi-, extra-, or peri-dural space (applications mentioned are just examples and not an exhaustive list). In neuraxial application, anaesthetics/analgesics can be administered regionally affecting a large part of the body, such as a limb, and include plexus blocks, such as the brachial plexus blocks or single nerve blocks. Neuraxial application procedures include continuous infusion of wounds with local anaesthetic agents.NOTE 2    Local anaesthesia/analgesia injected hypodermically and systemic injection of anaesthetics are not considered neuraxial applications.This document is applicable to the following types of devices:—          spinal/epidural catheter systems;—          spinal/epidural port catheter systems;—          peripheral nerve block catheter systems;—          wound infusion catheter systems (also known as catheters for Surgical Site Continuous Analgesia).This document is not applicable to:—          pumps and other devices intended to deliver medications through these catheter systems;—          catheters generically intended to administer substances into the body which are not intended to interact directly with the nervous system, but which have an indirect effect on nervous system (e.g. cannula needles);—          drainage catheters for any other application than neuraxial.",https://www.iso.org/standard/68856.html
nan,ISO 22236:2020,Traditional Chinese medicine Thread-embedding acupuncture needle for single use,This document specifies the safety requirements for the thread-embedding acupuncture needle.It is applicable to only the needle part of thread-embedding acupuncture needles and excludes medical thread.,https://www.iso.org/standard/72919.html
nan,ISO 23217:2024,Injection systems for self-administration by paediatric patients  Requirements and guidelines for design,"This document provides requirements and guidelines on the development of drug delivery systems intended for self-administration of medicinal products by the specific demographic group of paediatric patients who are performing some or all use steps required for their intended use.Use steps include any handling action performed after the patient has received the product; these can include but are not limited to:—transport – carrying the product while travelling (e.g. by walking, train, airplane, automobile, bus);—storage – storage by the patient in their home, school, office or in temporary storage cases before or between uses;—preparation – steps necessary to place the product in a state where it is ready to be administered;—operation – steps necessary to initiate, adjust, pause, stop, or otherwise manage the delivery of medication using the product;—maintenance – steps necessary to keep the product in good working order;—disposal – steps to ensure safe disposal of the product after use (e.g. placement of the product in a suitable receptacle).This document is applicable to injectable drug delivery systems for administration of medicinal products. Furthermore, this document can be useful for the development of other drug delivery devices or systems if they are intended for use by the paediatric population. Devices not in the scope of this document include catheters, for example those in the scope of ISO 10555 series, and infusion pump systems, e.g. IEC 60601-2-24 and aerosol delivery devices (ISO 20072).",https://www.iso.org/standard/74899.html
nan,ISO 23908:2011,Sharps injury protection  Requirements and test methods  Sharps protection features for single-use hypodermic needles introducers for catheters and needles used for blood sampling,"ISO 23908:2011 gives requirements and test methods for evaluating the performance parameters of sharps injury protection features, whether active or passive in design, for medical devices containing (sharp) hypodermic needles for single use, introducers for catheters and lancets, and other needles used in blood sampling. The sharps injury protection devices it covers may be provided integral to the device or combined with the device prior to use to achieve the sharps injury protection.It does not give requirements for the storage and handling of the sharps protection before its intended use, or for the medical device itself.",https://www.iso.org/standard/50680.html
nan,ISO 23958-1:2022,Traditional Chinese medicine  Dermal needles for single use  Part 1: Tapping-type,"This document specifies the particular requirements for the basic safety and essential performance of tapping-type dermal needles for single use. It applies to tapping-type dermal needles that have the capacity to penetrate the skin.It specifies structure and dimension, materials, and performance requirements for appearance and cleanliness, corrosion resistance, sterility, packaging and identification, transit and storage of tapping-type dermal needles.It does not apply to roller-type dermal needles, reusable tapping-type dermal needles or devices incorporating a detachable tapping head.",https://www.iso.org/standard/77465.html
nan,ISO 23958-2:2022,Traditional Chinese medicine  Dermal needles for single use  Part 2: Roller-type,"This document specifies the particular requirements for the basic safety and essential performance of roller-type dermal needles for single use. It applies to roller-type dermal needles that have the capacity to penetrate the skin.It specifies structure and dimension, materials, and performance requirements for appearance and cleanliness, corrosion resistance, sterility, packaging and identification, transit and storage of roller-type dermal needles.It does not apply to tapping-type dermal needles or reusable roller-type dermal needles.",https://www.iso.org/standard/77471.html
nan,ISO 80369-6:2016,Small bore connectors for liquids and gases in healthcare applications  Part 6: Connectors for neuraxial applications,"ISO 80369-6:2016 specifies requirements for small-bore connectors intended to be used for connections in neuraxial applications. Neuraxial applications involve the use of medical devices intended to administer medications to neuraxial sites, wound infiltration anaesthesia delivery, and other regional anaesthesia procedures or to monitor or remove cerebro-spinal fluid for therapeutic or diagnostic purposes.NOTE 1       Sites for the neuraxial application include the spine, intrathecal or subarachnoid space, ventricles of the brain, and the epi-, extra-, or peri-dural space. Neuraxial application anaesthetics can be administered regionally affecting a large part of the body, such as a limb, and include plexus blocks, such as the branchial plexus blocks or single nerve blocks. Neuraxial application procedures include continuous infusion of wounds with local anaesthetic agents.NOTE 2       For the purposes of this part of ISO 80369, local anaesthesia injected hypodermically is not considered a neuraxial application.EXAMPLES     Intended administration includes intrathecal chemotherapy, local anaesthetics, radiological contrast agents, antibiotics, analgesics.This part of ISO 80369 specifies dimensions and requirements for the design and functional performance of these small-bore connectors intended to be used with medical devices.This part of ISO 80369 does not specify requirements for the medical devices or accessories that use these connectors. Such requirements are given in particular International Standards for specific medical devices or accessories.NOTE 3       Manufacturers are encouraged to incorporate the small-bore connectors specified in this part of ISO 80369 into medical devices, medical systems, or accessories, even if currently not required by the relevant particular medical device standards. It is expected that when the relevant particular medical device standards are revised, requirements for small-bore connectors, as specified in this part of ISO 80369, will be included. Furthermore, it is recognized that standards need to be developed for many medical devices used for neuraxial applications.NOTE 4       ISO 80369-1:2010, 5.8, specifies alternative methods of compliance with ISO 80369-1:2010, for small-bore connectors intended for use with neuraxial application medical devices or accessories, which do not comply with this part of ISO 80369.",https://www.iso.org/standard/50734.html
nan,ISO 80369-20:2015,Small-bore connectors for liquids and gases in healthcare applications  Part 20: Common test methods,ISO 80369-20:2015 specifies the test methods to evaluate the performance requirements for small-bore connectors specified in the ISO 80369‑ series.,https://www.iso.org/standard/63837.html
nan,ISO 7740:1985,Instruments for surgery  Scalpels with detachable blades  Fitting dimensions,Lays down the dimensions of two sizes of fitting features for detacheable scalpel blades and the handles with which they are used. It secures a good fitting and interchangeability of detachable blades for scalpels manufactured in different countries or by different manufacturers. The transitional period for a gradual adaption of the fitting dimensions specified in this standard should end with the year 1990.,https://www.iso.org/standard/14579.html
nan,ISO 7741:1986,Instruments for surgery  Scissors and shears  General requirements and test methods,"This standard deals with materials, heat treatment and hardness of component parts, corrosion resistance, workmanship and cutting ability of scissors and shears used in the surgery and defines the test methods.",https://www.iso.org/standard/14580.html
nan,ISO 13402:1995,Surgical and dental hand instruments  Determination of resistance against autoclaving corrosion and thermal exposure,"Describes test methods to determine the resistance of stainless steel surgical and dental hand instruments against autoclaving, corrosion and thermal exposure.",https://www.iso.org/standard/21241.html
nan,ISO/TS 4549:2023,Orthotics  Method for testing the reliability of microprocessor-controlled ankle moment units of ankle-foot orthoses,"This document specifies a method for testing the reliability of microprocessor-controlled ankle moment units of ankle-foot orthosis, moving in plantar- and dorsiflexion direction.This document specifies categories of locomotion profiles to be applied together with appropriate loading profiles, to generate plantar- and dorsiflexion ankle moment loads for the microprocessor-controlled ankle moment units. It also defines which measured outcome of the test allows to claim compliance to this document, and how the compliance is documented in the IFU.This document solely addresses the resistance of microprocessor-controlled ankle moment units in motion. Geometrical constrains like end stops, where motion is stopped instead of sustaining it, can be tested in repetitive quasi static tests instead.A method to derive test parameters for the reliability test of microprocessor-controlled ankle moment units is described.This document is applicable to unilateral ankle-foot orthoses and to bilateral jointed orthoses where either both joints are controlled or where one joint is controlled and the other is not controlled.",https://www.iso.org/standard/80065.html
nan,ISO 5836:1988,Implants for surgery  Metal bone plates  Holes corresponding to screws with asymmetrical thread and spherical under-surface,"Specification of the dimensions and tolerances of holes in bone plates so as to facilitate correct fixing using screws complying with ISO 5835. It does not deal with the shape and dimensions of the plates or with the spacing of the holes. Annex A shows a bibliography of the International Standards dealing with bone srews, bone plates and relevant tools for information.",https://www.iso.org/standard/12006.html
nan,ISO 5837-1:1985,Implants for surgery  Intramedullary nailing systems  Part 1: Intramedullary nails with cloverleaf or V-shaped cross-section,Specifies the main and fitting dimensions for intramedullary nails of the cross-section mentioned. It also specifies extracting hooks and recommends the diameters of the guide wires to be used with the nails.,https://www.iso.org/standard/12012.html
nan,ISO 5838-2:1991,Implants for surgery  Skeletal pins and wires  Part 2: Steinmann skeletal pins  Dimensions,"Specifies the dimensions. Material and mechanical requirements are covered by ISO 5838-1. Dimensions shall be according to figure 1 to figure 5 and table 1 to table 3. The ends, form A - plain, form B - square and form C - triangular, shall comply with the figures 3 to 5 and tables 2 and 3.",https://www.iso.org/standard/12015.html
nan,ISO 5838-3:1993,Implants for surgery  Skeletal pins and wires  Part 3: Kirschner skeletal wires,"Specifies the characteristics (dimensions, ends, marking and packaging) of Kirschner wires. Material and mechanical requirements are covered by ISO 5838-1.",https://www.iso.org/standard/12016.html
nan,ISO 7206-12:2016,Implants for surgery  Partial and total hip joint prostheses  Part 12: Deformation test method for acetabular shells,"ISO 7206-12:2016 specifies a test method for determining short-term deformation of a press-fit acetabular component for total hip joint replacement under specific laboratory conditions. It also defines the conditions of testing so that the important parameters that affect the components are taken into account and it describes how the specimen is set up for testing. Furthermore, this part of ISO 7206 specifies the test parameters of press-fit acetabular components tested in accordance with this part of ISO 7206.The described method is intended to be used to evaluate the comparison of various designs and materials used for acetabular components in total hip joint replacement when tested under similar conditions.The loading of the acetabular components in vivo will, in general, differ from the loading defined in this test method. The results obtained here cannot be used to directly predict in vivo performance.ISO 7206-12:2016 does not cover methods of examining the test specimen.",https://www.iso.org/standard/63710.html
nan,ISO 8319-2:1986,Orthopaedic instruments  Drive connections  Part 2: Screwdrivers for single slot head screws screws with cruciate slot and cross-recessed head screws,The purpose is to ensure that the essential requirements of all screw keys are achieved without imposing undue restriction on design features. This standard specifies the requirements for screwdrivers used in orthopaedic surgery for inserting and removing bone screws. Screw keys with the working end specified are suitable for use with screws which conform to ISO 9268.,https://www.iso.org/standard/15443.html
nan,ISO 8548-1:1989,Prosthetics and orthotics  Limb deficiencies  Part 1: Method of describing limb deficiencies present at birth,This method includes only bone deficiencies due to the failure of the formation ability of segments. It bases on anatomic and radiologic statements while ethiologic and epidemiologic factors are excluded. An example for the description of longitudinal deficiencies is given in the annex.,https://www.iso.org/standard/15796.html
nan,ISO 8548-3:1993,Prosthetics and orthotics  Limb deficiencies  Part 3: Method of describing upper limb amputation stumps,Establishes a method of describing upper limb amputation stumps and proposes a standardized system for recording the descriptive information which can be easily incorporated in reports and forms and should also be capable of ready adaptation for computer analysis. Deliberately aims at defining the minimum information to be described.,https://www.iso.org/standard/15799.html
nan,ISO 8548-4:1998,Prosthetics and orthotics  Limb deficiencies  Part 4: Description of causal conditions leading to amputation,No Abstract Available,https://www.iso.org/standard/22327.html
nan,ISO 8548-5:2003,Prosthetics and orthotics  Limb deficiencies  Part 5: Description of the clinical condition of the person who has had an amputation,ISO 8548-5:2003 establishes a method of describing those attributes of a person who has had an amputation which may affect their rehabilitation.,https://www.iso.org/standard/36652.html
nan,ISO 8615:1991,Implants for surgery  Fixation devices for use in the ends of the femur in adults,"Specifies the materials, dimensions, surface finish, packaging and marking. Applies to nails and screws, nail plates and blade plates, fixation devices. Several figures illustrate form and finish.",https://www.iso.org/standard/15945.html
nan,ISO 8827:1988,Implants for surgery  Staples with parallel legs for orthopaedic use  General requirements,"Specification of dimensions, tolerances, forms and designation of staples. The different forms are illustrated. The informative annex gives guidance on the selection and use of staples.",https://www.iso.org/standard/16301.html
nan,ISO 9583:1993,Implants for surgery  Non-destructive testing  Liquid penetrant inspection of metallic surgical implants,The method for detecting and evaluating internal imperfections shall be performed in accordance with the requirements in ISO 3452. Guidance on the acceptance limits for surface imperfections in the raw and finally treated and finished conditions is given in annex A.,https://www.iso.org/standard/17349.html
nan,ISO 9585:1990,Implants for surgery  Determination of bending strength and stiffness of bone plates,"Describes a test method for straight plates but may also be used for ones having a small initial curvature. The method is neither recommended for plates of a length less than 50 mm nor for those designed to be used with, or forming parts of, intramedullary devices.",https://www.iso.org/standard/17351.html
nan,ISO 10334:1994,Implants for surgery  Malleable wires for use as sutures and other surgical applications,"Specifies the dimensions and mechanical properties and gives test methods. The mechanical properties specified are tensile strength, elongation, and resistance to damage in bending and in torsion. Surface finish is not covered.",https://www.iso.org/standard/18385.html
nan,ISO 11491:2017,Implants for surgery  Determination of impact resistance of ceramic femoral heads for hip joint prostheses,ISO 11491:2017 specifies two alternative test methods for determining the impact resistance of ceramic femoral heads for hip joint prostheses.,https://www.iso.org/standard/50561.html
nan,ISO 11658:2012,Cardiovascular implants and extracorporeal systems  Blood/tissue contact surface modifications for extracorporeal perfusion systems,"This International Standard specifies requirements for the physical, biological and performance testing ofbiocompatible modifications on extracorporeal devices. This International Standard is applicable to componentsof heart-lung bypass equipment and of extracorporeal life support equipment that carry blood and havemodifications on the blood and tissue-contacting surfaces of the device.The assumption is that these devices will be used at conventional ranges of hypothermia and normothermia. Ifhyperthermia (>37 °C) applications are indicated, then testing is performed over the indicated range.",https://www.iso.org/standard/50659.html
nan,ISO 12189:2008,Implants for surgery  Mechanical testing of implantable spinal devices  Fatigue test method for spinal implant assemblies using an anterior support,ISO 12189:2008 specifies methods for fatigue testing of spinal implant assemblies (for fusion or motion preservation) using an anterior support. It is intended to provide a basis for the assessment of intrinsic static and dynamic strength of spinal implants.,https://www.iso.org/standard/39288.html
nan,ISO 13019:2018,Tissue-engineered medical products  Quantification of sulfated glycosaminoglycans (sGAG) for evaluation of chondrogenesis,"This document specifies test methods for the quantification of sulfated glycosaminoglycans (sGAG), one of the major extracellular matrix components in articular, meniscal, and elastic cartilages, and tissue-engineered cartilage constructs.",https://www.iso.org/standard/67855.html
nan,ISO 13175-3:2012,Implants for surgery  Calcium phosphates  Part 3: Hydroxyapatite and beta-tricalcium phosphate bone substitutes,"1 ScopeThis part of ISO 13175 specifies requirements for monophasic hydroxyapatite bone substitutes, monophasic β-tricalcium phosphate bone substitutes and biphasic hydroxyapatite/β-tricalcium phosphate bone substitutes in the form of blocks or granules.This part of ISO 13175 is not applicable to cell-seeded bone void fillers, calcium phosphate cements or bone void fillers containing materials other than hydroxyapatite and β-tricalcium phosphate.",https://www.iso.org/standard/53447.html
nan,ISO 13404:2007,Prosthetics and orthotics  Categorization and description of external orthoses and orthotic components,ISO 13404:2007 establishes a means of classifying and describing external orthoses and the components from which they are assembled.,https://www.iso.org/standard/41480.html
nan,ISO 13779-6:2015,Implants for surgery  Hydroxyapatite  Part 6: Powders,"ISO 13779-6:2015 specifies requirements for hydroxyapatite powders used as a raw material for the manufacturing of surgical implants or coating of surgical implants.ISO 13779-6:2015 does not apply to hydroxyapatite coatings, ceramic hydroxyapatite, glass ceramics, α- and β-tricalcium phosphate, or other forms of calcium phosphate.",https://www.iso.org/standard/53445.html
nan,ISO 14242-4:2018,Implants for surgery  Wear of total hip-joint prostheses  Part 4: Testing hip prostheses under variations in component positioning which results in direct edge loading,This document specifies the test conditions to simulate edge loading in hip prostheses due to steep acetabular cup inclination angle and dynamic separation conditions.This document is used in conjunction with ISO 14242‑1 or ISO 14242‑3.,https://www.iso.org/standard/63835.html
nan,ISO 14243-5:2019,Implants for surgery  Wear of total knee prostheses  Part 5: Durability performance of the patellofemoral joint,"This document specifies the relative angular movement between articulating patellofemoral joint components, the pattern of the applied force, speed and duration of testing, sample configuration and test environment to be used for the durability testing of total knee-joint prostheses in wear-testing machines with load control and displacement.",https://www.iso.org/standard/67628.html
nan,ISO 14949:2001,Implants for surgery  Two-part addition-cure silicone elastomers,"This International Standard specifies the characteristics of, and corresponding test methods for, the two-partaddition-cure high consistency or liquid silicone elastomer for use in the manufacture (partially or totally) of surgicalimplants.",https://www.iso.org/standard/25392.html
nan,ISO 15032:2000,Prostheses  Structural testing of hip units,This International Standard specifies test methods for components and assemblies of hip disarticulation prostheseswhich are arranged at hip and thigh level. It does not apply to other components of lower limb prostheses for whichtest methods are given in ISO 10328.This International Standard specifies procedures for simplified static and cyclic strength tests in which the anteroposterior(A-P) and medio-lateral (M-L) components of loading are produced in separate tests by the application oftest forces in two different test planes. The components of loading produced in the test sample relate to the peakvalues of the components of loading which normally occur at different instants during the stance phase of walking.,https://www.iso.org/standard/24632.html
nan,ISO 15142-1:2003,Implants for surgery  Metal intramedullary nailing systems  Part 1: Intramedullary nails,"ISO 15142-1:2003 specifies metallic medical devices used for the temporary intramedullary stabilization of long bones by surgical implantation, defining terms and giving requirements for intramedullary nails. It is applicable to all metal intramedullary fixation devices used for temporary fixation of long bones in the human body.",https://www.iso.org/standard/26461.html
