ASD Acronym,Designation,Title of Standard,Abstract,Link
AAMI/IEC,TIR80001-2-3:2012,Application of risk management for IT-networks incorporating medical devices  Part 2-3: Guidance for wireless networks,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j5rIQAQ
AAMI/IEC,TIR80001-2-4:2012,Application of risk management for IT-networks incorporating medical devices  Part 2-4: General implementation guidance for healthcare delivery organizations.,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j5rJQAQ
AAMI/IEC,TIR80001-2-5:2014,Application of risk management for IT-networks incorporating medical devices  Part 2-5: Application guidance  Guidance for distributed alarm systems,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j5rKQAQ
AAMI/IEC,TIR80001-2-7:2014,Application of risk management for IT-networks incorporating medical    Application guidance    Part 2-7: Guidance for Healthcare Delivery Organizations (HDOs) on how to self-assess their conformance with IEC 80001-1,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j5rMQAQ
AAMI/IEC,TIR80001-2-8:2016,Application of risk management for IT networks incorporating medical devices  Part 2-8: Application guidance  Guidance on standards for establishing the security capabilities identified in IEC 80001-2-2,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j613QAA
AAMI/IEC,TIR80002-1:2009,Medical device software  Part 1: Guidance on the application of ISO 14971 to medical device software,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j5rNQAQ
AAMI/ISO,13485:2016; Medical Devices: A Practical Guide,"Medical Devices  A Practical Guide, Advice from ISO/TC 210",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j618QAA
AAMI/ISO,TIR10974:2018,Assessment of the safety of magnetic resonance imaging for patients with an active implantable medical device,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j619QAA
AAMI/ISO,TIR10993-19:2020,"Biological evaluation of medical devices  Part 19: Physico-chemical, morphological and topographical characterization of materials",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a15UW000000ck9tYAA
AAMI/ISO,TIR10993-20:2006/(R)2021,Biological evaluation of medical devices  Part 20: Principles and methods for immunotoxicology testing of medical devices,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j64mQAA
AAMI/ISO,TIR11137-4:2022/(R)2023,Sterilization of health care products  Radiation  Part 4: Guidance on process control,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U000008se5TQAQ
AAMI/ISO,TIR13004:2013/(R)2016,Sterilization of health care products - Radiation - Substantiation of a selected sterilization dose: Method VDmaxSD,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61BQAQ
AAMI/ISO,TIR15499:2017,Biological evaluation of medical devices  Guidance on the conduct of biological evaluation within a risk management process,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61CQAQ
AAMI/ISO,TIR16775:2023,Packaging for terminally sterilized medical devices  Guidance on the application of ISO 11607-1 and ISO 11607-2,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U00000BcO32QAF
AAMI/ISO,TIR17665-2:2009/(R)2016,"Sterilization of health care products  Moist Heat  Part 2: Guidance on the application of AAMI/ISO,17665-1",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61EQAQ
AAMI/ISO,TIR17665-3:2014/(R)2016,Sterilization of health care products  Moist Heat  Guidance on the designation of a medical product to a product family and processing category for steam sterilization,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j5rQQAQ
AAMI/ISO,TIR20416:2020,Medical devices  Post-market surveillance for manufacturers,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61HQAQ
AAMI/ISO,TIR21387:2023,Sterilization of health care products  Guidance on the requirements for the validation and routine processing of ethylene oxide sterilization processes using parametric release,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U00000BcZUwQAN
AAMI/ISO,TIR21900:2018,Guidance for uncertainty analysis regarding the application of ISO/TS 10974,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61IQAQ
AAMI/ISO,TIR22442-4:2011/(R)2016,Medical devices utilizing animal tissues and their derivatives  Part 4: Principles for elimination and/or inactivation of transmissible spongiform encephalopathy (TSE) agents and validation assays for those processes,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61KQAQ
AAMI/ISO,TIR22456:2022,Sterilization of health care products  Microbiological methods  Guidance on conducting bioburden determinations and tests of sterility for biologics and tissue-based products,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U000006RomKQAS
AAMI/ISO,TIR23810:2012/(R)2015,Cardiovascular implants and artificial organs  Checklist for preoperative extracorporeal circulation equipment setup,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61MQAQ
AAMI/ISO,TIR24971:2020,Medical devices  Guidance on the application of ISO 14971,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61NQAQ
AAMI/ISO,TIR37137:2014,Cardiovascular biological evaluation of medical devices  Guidance for absorbable implants,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j5sLQAQ
AAMI/ISO,TIR80001-2-6:2014,Application of risk management for IT-networks incorporating medical  Application guidance  Part 2-6: Guidance for responsibility agreements,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E00000A9J2iQAF
AAMI/ISO,TIR80002-2:2017,Medical device software  Part 2: Validation of software for medical device quality systems,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61OQAQ
AAMI/ISO/IEC.Guide 63:2019,Guide to the development and inclusion of aspects of safety in International Standards for medical devices,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61PQAQ
ANSI/AAMI,CI86:2017/(R)2025,"Cochlear implant systems: Requirements for safety, functional verification, labeling and reliability reporting",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61aQAA
ANSI/AAMI,CN27:2021,General requirements for Luer activated valves (LAVs) incorporated into medical devices for intravascular applications,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006XymRQAS
ANSI/AAMI,EC12:2000/(R)2020,Disposable ECG electrodes,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000008R5y6QAC
ANSI/AAMI,EC53:2013/(R)2020,ECG trunk cables and patient leadwires,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000008S1o0QAC
ANSI/AAMI,EC57:2012(R)2020,Testing and reporting performance results of cardiac rhythm and ST segment measurement algorithms,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000008R6K2QAK
ANSI/AAMI,EQ103:2024,Alternate equipment management (AEM) program in healthcare delivery organizations (HDOs),Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a15UW000006bk8TYAQ
ANSI/AAMI,EQ110:2024,Healthcare technology management (HTM) educational programs,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a15UW000006blNtYAI
ANSI/AAMI,EQ56:2024,Standard for a medical equipment management program,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a15UW000006bi1pYAA
ANSI/AAMI,EQ89:2015/(R)2023,Guidance for the use of medical equipment maintenance strategies and procedures,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j5rZQAQ
ANSI/AAMI,EQ93:2019/(R)2025,Medical equipment management  Vocabulary used in medical equipment programs,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61iQAA
ANSI/AAMI,ESIEC 60601-1:2005/(R)2012 & A1:2012 & A2:2021 Redline,Medical electrical equipment  Part 1: General requirements for basic safety and essential performance,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U000008sfvmQAA
ANSI/AAMI,ESIEC 60601-1:2005/(R)2012/A2:2021,"Medical electrical equipment  Part 1: General requirements for basic safety and essential performance, Amendment 2",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E00000Fa01MQAR
ANSI/AAMI,HAIEC 60601-1-11:2015 & A1:2021 Redline,Medical electrical equipment  Part 1-11: General requirements for basic safety and essential performance   Collateral Standard: Requirements for medical electrical equipment and medical electrical systems used in the home healthcare environment,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U000008sfzKQAQ
ANSI/AAMI,HAIEC 60601-1-11:2015 (IEC IEC 60601-1-11:2015, MOD),MEDICAL ELECTRICAL EQUIPMENT  Part 1-11: General requirements for basic safety and essential performance  Collateral Standard: Requirements for medical electrical equipment and medical electrical systems used in the home healthcare environment.,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006lEeIQAU
ANSI/AAMI,HAIEC 60601-1-11:2015/A1:2021,"Medical electrical equipment  Part 1-11: General requirements for basic safety and essential performance  Collateral Standard: Requirements for medical electrical equipment and medical electrical systems used in the home healthcare environment, Amendment 1",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E00000FZzwzQAD
ANSI/AAMI,HE75:2009/(R)2018,Human factors engineering  Design of medical devices,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j67OQAQ
ANSI/AAMI,HIT1000-1:2022,"Safety and effectiveness of health IT software and systems  Part 1: Fundamental concepts, principles, and requirements",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E00000AJCukQAH
ANSI/AAMI,MP80601-2-49:2020 (IEC 80601-2-49:2020, MOD),Medical electrical equipment  Part 2-49: Particular requirements for the basic safety and essential performance of multifunction patient monitors,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j66sQAA
ANSI/AAMI,NS4:2013/(R)2017,Transcutaneous electrical nerve stimulators,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61kQAA
ANSI/AAMI,PB70:2012 Red-Line,Liquid barrier performance and classification of protective apparel and drapes intended for use in health care facilities,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61nQAA
ANSI/AAMI,PB70:2022,Liquid barrier performance and classification of protective apparel and drapes intended for use in health care facilities,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U000008v5OrQAI
ANSI/AAMI,PB70:2022 Redline,Liquid barrier performance and classification of protective apparel and drapes intended for use in health care facilities,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U000006S2KGQA0
ANSI/AAMI,PC76:2021,Active implantable medical devices   Requirements and test protocols for safety of patients with pacemakers and ICDs exposed to magnetic resonance imaging,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E00000A9JjPQAV
ANSI/AAMI,RD47:2020,Reprocessing of hemodialyzers,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61oQAA
ANSI/AAMI,ST108:2023,Water for the processing of medical devices,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a154U00000BcO7mQAF
ANSI/AAMI,ST15883-1:2009/(R)2023 & A1:2014 & A2:2012,"(Consolidated Text) (ISO 15883-1:2006, MOD) Washer-disinfectors  Part 1: General requirements, terms and definitions and tests",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61pQAA
ANSI/AAMI,ST15883-2:2013/(R)2023 (ISO 15883-2:2006 MOD),"Washer-disinfectors  Part 2: Requirements and tests for washer-disinfectors employing thermal disinfection for surgical instruments, anesthetic equipment, bowls, dishes, receivers, utensils, glassware, etc.",Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61qQAA
ANSI/AAMI,ST15883-3:2012/(R)2023,Washer-disinfectors  Part 3: Requirements and tests for washer-disinfectors employing thermal disinfection for human waste containers,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61rQAA
ANSI/AAMI,ST24:2024,General-purpose ethylene oxide sterilizers with automated process control and ethylene oxide sterilant sources intended for use in health care facilities,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a15UW0000023Pf3YAE
ANSI/AAMI,ST40:2004/(R)2018,Table-top dry heat (heated air) sterilization and sterility assurance in health care facilities,Visit the link for more information,https://store.aami.org/s/store?_gl=1*1t8pqua*_gcl_au*NzcxMTM3NDg2LjE3MjczMjY5NDI.*_ga*MTQ3NDU1MzMyLjE3MjczMjY5NDI.*_ga_PMV3KJP116*MTcyNzM0MTcyNy4yLjEuMTcyNzM0MTczMi4wLjAuMA..#/store/browse/detail/a152E000006j61tQAA
