ASD Acronym,Designation,Title of Standard,Abstract,Link,Published Status
CEN/TC 239,EN 1865-4:2012,Patient handling equipment used in road ambulances - Part 4: Foldable patient transfer chair,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:32616,6220&cs=1377431DD31BD50A5D74AECC73248F0AB",
CEN/TC 239,EN 1865-5:2012,Patient handling equipment used in road ambulances - Part 5: Stretcher support,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:32615,6220&cs=119C8203025F599C0B2FFC8B169B09800",
CEN/TC 293,EN 1985:1998,Walking aids - General requirements and test methods,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:14501,6274&cs=1E077E0E60BD2D55001A8C2F3354DBA5F",
CEN/TC 205,EN 27740:1992,"Instruments for surgery, scalpels with detachable blades, fitting dimensions (ISO 7740:1985)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:9329,6186&cs=183F3D7C2C8ECC243665CBF0CA0287B8D",
CEN/TC 205,EN 27740:1992/A1:1997,"Instruments for surgery, scalpels with detachable blades, fitting dimensions (ISO 7740:1985)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:9429,6186&cs=17E3D0940F0BC6BF5BA4D6BA74415DC95",
CEN/TC 205,EN 27740:1992/AC:1996,"Instruments for surgery, scalpels with detachable blades, fitting dimensions (ISO 7740:1985)","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:9464,6186&cs=12785965D4E4B5F25E93200ACD879EFAD",
CEN/TC 102,EN 285:2015+A1:2021,Sterilization - Steam sterilizers - Large sterilizers,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:74103,6085&cs=1900C2C09267020CDFA23A4219F9D7566",
CEN/CLC/JTC 16,EN 45502-1:2015,"Implants for surgery - Active implantable medical devices - Part 1: General requirements for safety, marking and for information to be provided by the manufacturer","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:35624,2401823&cs=17ADAE88CA30C173C166B80EB4C4E7D12",
CEN/CLC/JTC 16,EN 45502-2-1:2003,Active implantable medical devices - Part 2-1: Particular requirements for active implantable medical devices intended to treat bradyarrhythmia (cardiac pacemakers),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:20265,2401823&cs=1B2A778F33C4A9FE02D07532CE3EAC191",
CEN/CLC/JTC 16,EN 45502-2-2:2008,Active implantable medical devices - Part 2-2: Particular requirements for active implantable medical devices intended to treat tachyarrhythmia (includes implantable defibrillators),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:20267,2401823&cs=15FC1F24874BBE5D349D832A534787103",
CEN/CLC/JTC 16,EN 45502-2-2:2008/corrigendum Apr. 2009,Active implantable medical devices - Part 2-2: Particular requirements for active implantable medical devices intended to treat tachyarrhythmia (includes implantable defibrillators),"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:53984,2401823&cs=1F843DF128DD46081A1472D4C8D895F61",
CEN/CLC/JTC 16,EN 45502-2-3:2010,Active implantable medical devices - Part 2-3: Particular requirements for cochlear and auditory brainstem implant systems,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:20268,2401823&cs=14D50FE67111D50C6791617B2AF2FD033",
CEN/TC 205,EN 455-3:2023,Medical gloves for single use - Part 3: Requirements and testing for biological evaluation,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:71062,6186&cs=16D92F8DF78516F9A4642B53F94FDB4AB",
CEN/TC 205,EN 455-4:2009,Medical gloves for single use - Part 4: Requirements and testing for shelf life determination,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:26420,6186&cs=19822CF5876BDDB1594CDF982A6442804",
CLC/TC 62,EN 50077:1993,Low-profile connector for implantable cardiac pacemakers,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:58144,1257161&cs=1EB91B728E83295DFA3F76E613781DDC1",
CLC/TC 62,EN 50077:1993/corrigendum Nov. 1993,Low-profile connector for implantable cardiac pacemakers,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:48208,1257161&cs=1907FB789DF1542E8A49E7AD3D1D3BED9",
CLC/TC 62,EN 50637:2017,Medical electrical equipment - Particular requirements for the basic safety and essential performance of medical beds for children,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:51969,1257161&cs=147628001E1B0FF7E825D7DF8582BD3C9",
CEN/TC 204,EN 556-2:2015,"Sterilization of medical devices - Requirements for medical devices to be designated ''STERILE"" - Part 2: Requirements for aseptically processed medical devices","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CEN:110:0::::FSP_PROJECT,FSP_ORG_ID:39251,6185&cs=1D058AE2A072AC91608F2363946386E30",
CLC/TC 62,EN 60526:2004,High-voltage cable plug and socket connections for medical X-ray equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:49603,1257161&cs=1369AD8083E5A984FB925FE95D07D6987",
CLC/TC 62,EN 60601-1:2006,Medical electrical equipment - Part 1: General requirements for basic safety and essential performance,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:42463,1257161&cs=1E81C6A0922AE34F9DD527BD5C5DAA6FC",
CLC/TC 62,EN 60601-1:2006/A1:2013,Medical electrical equipment - Part 1: General requirements for basic safety and essential performance,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:57217,1257161&cs=160D0F3705C6CCF6FA1452FA79C147120",
CLC/TC 62,EN 60601-1:2006/A1:2013/AC:2014,Medical electrical equipment - Part 1: General requirements for basic safety and essential performance,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:58936,1257161&cs=11B18901397336DC63FFEA6430137D7A4",
CLC/TC 62,EN 60601-1:2006/A12:2014,Medical electrical equipment - Part 1: General requirements for basic safety and essential performance,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:59299,1257161&cs=1ECF9B94A4D342767F174BE9995E4262A",
CLC/TC 62,EN 60601-1:2006/A2:2021,Medical electrical equipment - Part 1: General requirements for basic safety and essential performance,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:65598,1257161&cs=11A9A0CC353536201FC98DDD6C74E1E87",
CLC/TC 62,EN 60601-1:2006/corrigendum Mar. 2010,Medical electrical equipment - Part 1: General requirements for basic safety and essential performance,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:46766,1257161&cs=1E8FFF1C217F23C35FA7124D56F06B8CA",
CLC/TC 62,EN 60601-1-10:2008,Medical electrical equipment - Part 1-10: General requirements for basic safety and essential performance - Collateral Standard: Requirements for the development of physiologic closed-loop controllers,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:55793,1257161&cs=10D3C8227977CAB12D83A8393CA0B4BF0",
CLC/TC 62,EN 60601-1-10:2008/A1:2015,Medical electrical equipment - Part 1-10: General requirements for basic safety and essential performance - Collateral Standard: Requirements for the development of physiologic closed-loop controllers,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:43722,1257161&cs=107C86EBA5A6EF63DACB81D835484E0D2",
CLC/TC 62,EN 60601-1-10:2008/A2:2021,Medical electrical equipment - Part 1-10: General requirements for basic safety and essential performance - Collateral Standard: Requirements for the development of physiologic closed-loop controllers,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:65602,1257161&cs=1CA5C3F59D7EC312E51D10B5410F58649",
CLC/TC 62,EN 60601-1-11:2015,Medical electrical equipment - Part 1-11: General requirements for basic safety and essential performance - Collateral Standard: Requirements for medical electrical equipment and medical electrical systems used in the home healthcare environment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:56142,1257161&cs=1DDF8188319C46F4E1FDB7602CF9908D4",
CLC/TC 62,EN 60601-1-11:2015/A1:2021,Medical electrical equipment - Part 1-11: General requirements for basic safety and essential performance - Collateral Standard: Requirements for medical electrical equipment and medical electrical systems used in the home healthcare environment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:65603,1257161&cs=1E9B0A7B95BA37C2A948220FDB0CCDA5E",
CLC/TC 62,EN 60601-1-12:2015,Medical electrical equipment - Part 1-12: General requirements for basic safety and essential performance - Collateral Standard: Requirements for medical electrical equipment and medical electrical systems intended for use in the emergency medical services environment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:50774,1257161&cs=1A9698F72AEDBB62CE76658FA067654BF",
CLC/TC 62,EN 60601-1-12:2015/A1:2020,Medical electrical equipment - Part 1-12: General requirements for basic safety and essential performance - Collateral Standard: Requirements for medical electrical equipment and medical electrical systems intended for use in the emergency medical services environment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:69435,1257161&cs=12D0A91DD46C15CFEDE6D186BF1C1B549",
CLC/TC 62,EN 60601-1-2:2015,Medical electrical equipment - Part 1-2: General requirements for basic safety and essential performance - Collateral Standard: Electromagnetic disturbances - Requirements and tests,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:44445,1257161&cs=1447B6DAB3904CBB0BD1FB0DD8A434ECC",
CLC/TC 62,EN 60601-1-2:2015/A1:2021,Medical electrical equipment - Part 1-2: General requirements for basic safety and essential performance - Collateral Standard: Electromagnetic disturbances - Requirements and tests,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:65599,1257161&cs=127F98B36CAE04461ED9DBFA05B27E80B",
CLC/TC 62,EN 60601-1-3:2008,Medical electrical equipment - Part 1-3: General requirements for basic safety and essential performance - Collateral Standard: Radiation protection in diagnostic X-ray equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:42731,1257161&cs=11479F186A6827064B5539B2EBC5A41BE",
CLC/TC 62,EN 60601-1-3:2008/A1:2013,Medical electrical equipment - Part 1-3: General requirements for basic safety and essential performance - Collateral Standard: Radiation protection in diagnostic X-ray equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:51061,1257161&cs=1D1D0AAD61137E23E3D1BEE78A52F5599",
CLC/TC 62,EN 60601-1-3:2008/A1:2013/AC:2014,Medical electrical equipment - Part 1-3: General requirements for basic safety and essential performance - Collateral Standard: Radiation protection in diagnostic X-ray equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:52011,1257161&cs=1594ED1F15ADDC8BD1EC41CB7B4D37364",
CLC/TC 62,EN 60601-1-3:2008/A11:2016,Medical electrical equipment - Part 1-3: General requirements for basic safety and essential performance - Collateral Standard: Radiation protection in diagnostic X-ray equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:63831,1257161&cs=1A2D4F78AE904C35344CD4CEDC6530C16",
CLC/TC 62,EN 60601-1-3:2008/A2:2021,Medical electrical equipment - Part 1-3: General requirements for basic safety and essential performance - Collateral Standard: Radiation protection in diagnostic X-ray equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:72207,1257161&cs=1D6C8FDCAD83F8C60CA75E34D15512ACB",
CLC/TC 62,EN 60601-1-3:2008/corrigendum Mar. 2010,Medical electrical equipment - Part 1-3: General requirements for basic safety and essential performance - Collateral Standard: Radiation protection in diagnostic X-ray equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:45977,1257161&cs=18B19E7761F1253AB547CBCD0D084621E",
CLC/TC 62,EN 60601-1-6:2010,Medical electrical equipment - Part 1-6: General requirements for basic safety and essential performance - Collateral standard: Usability,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:45692,1257161&cs=1DFC815A053464FABA855C612E973A6B6",
CLC/TC 62,EN 60601-1-6:2010/A1:2015,Medical electrical equipment - Part 1-6: General requirements for basic safety and essential performance - Collateral standard: Usability,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:46691,1257161&cs=15811A10B9706A90320B653EEF9AA65C8",
CLC/TC 62,EN 60601-1-6:2010/A2:2021,Medical electrical equipment - Part 1-6: General requirements for basic safety and essential performance - Collateral standard: Usability,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:65600,1257161&cs=10A497F8A725B69091888096AD6506FF9",
CLC/TC 62,EN 60601-1-8:2007,"Medical electrical equipment - Part 1-8: General requirements for basic safety and essential performance - Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:44177,1257161&cs=19942F676B8CE06F535EF76EBDA43171E",
CLC/TC 62,EN 60601-1-8:2007/A1:2013,"Medical electrical equipment - Part 1-8: General requirements for basic safety and essential performance - Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:49972,1257161&cs=10E8F6C9311BCCB7B4E82C88D9AE3369A",
CLC/TC 62,EN 60601-1-8:2007/A1:2013/AC:2014,"Medical electrical equipment - Part 1-8: General requirements for basic safety and essential performance - Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:44652,1257161&cs=18F1E9114CA9FE094086DA59AF7D6528E",
CLC/TC 62,EN 60601-1-8:2007/A11:2017,"Medical electrical equipment - Part 1-8: General requirements for basic safety and essential performance - Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:64339,1257161&cs=18601D4D203D2828F4371639F48DB9635",
CLC/TC 62,EN 60601-1-8:2007/A2:2021,"Medical electrical equipment - Part 1-8: General requirements for basic safety and essential performance - Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:65601,1257161&cs=1C2865351BC8F3760F8791312A2847713",
CLC/TC 62,EN 60601-1-8:2007/corrigendum Mar. 2010,"Medical electrical equipment - Part 1-8: General requirements for basic safety and essential performance - Collateral Standard: General requirements, tests and guidance for alarm systems in medical electrical equipment and medical electrical systems","""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:57241,1257161&cs=120DA980DA386EE7339DC59E23F8461D5",
CLC/TC 62,EN 60601-1-9:2008,Medical electrical equipment - Part 1-9: General requirements for basic safety and essential performance - Collateral Standard: Requirements for environmentally conscious design,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:52354,1257161&cs=1A24995DA7D571836BFCEB18D52ACD9B3",
CLC/TC 62,EN 60601-1-9:2008/A1:2013,Medical electrical equipment - Part 1-9: General requirements for basic safety and essential performance - Collateral Standard: Requirements for environmentally conscious design,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:54512,1257161&cs=10BA7FDA6E7263403E341E109B64B7650",
CLC/TC 62,EN 60601-1-9:2008/A2:2020,Medical electrical equipment - Part 1-9: General requirements for basic safety and essential performance - Collateral Standard: Requirements for environmentally conscious design,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:69432,1257161&cs=14BD81FA23E1E190E34962A0D30098F7E",
CLC/TC 62,EN 60601-2-10:2015,Medical electrical equipment - Part 2-10: Particular requirements for the basic safety and essential performance of nerve and muscle stimulators,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:55955,1257161&cs=16DDFC4C3FAF7A08E14642C301628AF3C",
CLC/TC 62,EN 60601-2-10:2015/A1:2016,Medical electrical equipment - Part 2-10: Particular requirements for the basic safety and essential performance of nerve and muscle stimulators,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:60229,1257161&cs=15DFF551C16353AF1E11A2E5139112C88",
CLC/TC 62,EN 60601-2-10:2015/A2:2024,Medical electrical equipment - Part 2-10: Particular requirements for the basic safety and essential performance of nerve and muscle stimulators,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:73835,1257161&cs=10868556D406989810F20A185D8E8CB48",
CLC/TC 62,EN 60601-2-11:2015,Medical electrical equipment - Part 2-11: Particular requirements for the basic safety and essential performance of gamma beam therapy equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:45049,1257161&cs=1FCC5D25F21CA010485681523A23E836B",
CLC/TC 62,EN 60601-2-12:2006,Medical electrical equipment - Part 2-12: Particular requirements for the safety of lung ventilators - Critical care ventilators,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:55983,1257161&cs=17FB5B7391B78104A64BB6C2D63624718",
CLC/TC 62,EN 60601-2-17:2015,Medical electrical equipment - Part 2-17: Particular requirements for the basic safety and essential performance of automatically-controlled brachytherapy afterloading equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:55471,1257161&cs=17BCB8F5A0347E0FE4835E57B2F81BF2F",
CLC/TC 62,EN 60601-2-18:2015,Medical electrical equipment - Part 2-18: Particular requirements for the basic safety and essential performance of endoscopic equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:43998,1257161&cs=1C107AAF0E6BEFCC8BC425FE57698AA9F",
CLC/TC 62,EN 60601-2-23:2015,Medical electrical equipment - Part 2-23: Particular requirements for the basic safety and essential performance of transcutaneous partial pressure monitoring equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:55898,1257161&cs=1BB1128DBB83D0EA7DEEFEE49C3106EE7",
CLC/TC 62,EN 60601-2-24:2015,Medical electrical equipment - Part 2-24: Particular requirements for the basic safety and essential performance of infusion pumps and controllers,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:54108,1257161&cs=1CD305DD6A7C9E50B849C7C412E7FD9D4",
CLC/TC 62,EN 60601-2-25:2015,Medical electrical equipment - Part 2-25: Particular requirements for the basic safety and essential performance of electrocardiographs,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:58261,1257161&cs=164415C880C91A4A25E198B2D13B7740F",
CLC/TC 62,EN 60601-2-27:2014,Medical electrical equipment - Part 2-27: Particular requirements for the basic safety and essential performance of electrocardiographic monitoring equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:46028,1257161&cs=1CC738D58245E612A58B0E5E17DD73CBE",
CLC/TC 62,EN 60601-2-29:2008,Medical electrical equipment - Part 2-29: Particular requirements for the basic safety and essential performance of radiotherapy simulators,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:44307,1257161&cs=1266F56E6296166C96B98769D26EFEE21",
CLC/TC 62,EN 60601-2-3:2015,Medical electrical equipment - Part 2-3: Particular requirements for the basic safety and essential performance of short-wave therapy equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:48143,1257161&cs=1AE99B08C7C0A3DB66395744224837A50",
CLC/TC 62,EN 60601-2-3:2015/A1:2016,Medical electrical equipment - Part 2-3: Particular requirements for the basic safety and essential performance of short-wave therapy equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:60227,1257161&cs=13A5B0DD3EFA4F49CC8BE2F13C3962F8B",
CLC/TC 62,EN 60601-2-3:2015/A2:2024,Medical electrical equipment - Part 2-3: Particular requirements for the basic safety and essential performance of short-wave therapy equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:73823,1257161&cs=140E14D362344E251BFE85A19629D0477",
CLC/TC 62,EN 60601-2-33:2010,Medical electrical equipment - Part 2-33: Particular requirements for the basic safety and essential performance of magnetic resonance equipment for medical diagnosis,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:50564,1257161&cs=1B9DF550F50FCDCF5C592C64AFEFE7DB0",
CLC/TC 62,EN 60601-2-33:2010/A1:2015,Medical electrical equipment - Part 2-33: Particular requirements for the basic safety and essential performance of magnetic resonance equipment for medical diagnosis,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:43805,1257161&cs=10D801445DF6816BC1C6B7B862C0E87EB",
CLC/TC 62,EN 60601-2-33:2010/A11:2011,Medical electrical equipment - Part 2-33: Particular requirements for the basic safety and essential performance of magnetic resonance equipment for medical diagnosis,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:55288,1257161&cs=13E7FB7922535FFE2E0CDE15E39E6B857",
CLC/TC 62,EN 60601-2-33:2010/A12:2016,Medical electrical equipment - Part 2-33: Particular requirements for the basic safety and essential performance of magnetic resonance equipment for medical diagnosis,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:63832,1257161&cs=134A9767B2BCCAFA00DE383CA95684A7C",
CLC/TC 62,EN 60601-2-33:2010/A2:2015,Medical electrical equipment - Part 2-33: Particular requirements for the basic safety and essential performance of magnetic resonance equipment for medical diagnosis,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:51298,1257161&cs=1225752FD42AE71D33D6BD86BEC7862D0",
CLC/TC 62,EN 60601-2-33:2010/AC:2016-03,Medical electrical equipment - Part 2-33: Particular requirements for the basic safety and essential performance of magnetic resonance equipment for medical diagnosis,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:62306,1257161&cs=1AFD35E5B358AEC07C1F4E9690CF176EA",
CLC/TC 62,EN 60601-2-33:2010/corrigendum Oct. 2010,Medical electrical equipment - Part 2-33: Particular requirements for the basic safety and essential performance of magnetic resonance equipment for medical diagnosis,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:54538,1257161&cs=10375B3888B29A022BEC571BFD6609427",
CLC/TC 62,EN 60601-2-34:2014,Medical electrical equipment - Part 2-34: Particular requirements for the basic safety and essential performance of invasive blood pressure monitoring equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:42127,1257161&cs=13B4C287869507FC7DFE6216506B7A97C",
CLC/TC 62,EN 60601-2-36:2015,Medical electrical equipment - Part 2-36: Particular requirements for the basic safety and essential performance of equipment for extracorporeally induced lithotripsy,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:57213,1257161&cs=12DAC3F7703FF9FB0DA7F5433F0171A7F",
CLC/TC 62,EN 60601-2-37:2008,Medical electrical equipment - Part 2-37: Particular requirements for the basic safety and essential performance of ultrasonic medical diagnostic and monitoring equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:49146,1257161&cs=172E85E34C9782F781C35782DF3903349",
CLC/TC 62,EN 60601-2-37:2008/A1:2015,Medical electrical equipment - Part 2-37: Particular requirements for the basic safety and essential performance of ultrasonic medical diagnostic and monitoring equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:51254,1257161&cs=1379BB5897C3EAADB119BF6EDFB1C04AD",
CLC/TC 62,EN 60601-2-37:2008/A11:2011,Medical electrical equipment - Part 2-37: Particular requirements for the basic safety and essential performance of ultrasonic medical diagnostic and monitoring equipment,"""Visit the link for more information""","https://standards.cencenelec.eu/dyn/www/f?p=CENELEC:110:::::FSP_PROJECT,FSP_ORG_ID:48145,1257161&cs=1C23FDD74A57980E1C55DA878D852F8C3",
