ASD Acronym,Designation,Title of Standard,Abstract,Link
FDA,Guidance,Reporting Amount of Listed Drugs and Biological Products Technical Conformance Guide:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/reporting-amount-listed-drugs-and-biological-products-technical-conformance-guide
FDA,Guidance,Assessing COVID-19-Related Symptoms in Outpatient Adult and Adolescent Subjects in Clinical Trials of Drugs and Biological Products for COVID-19 Prevention or Treatment :  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/assessing-covid-19-related-symptoms-outpatient-adult-and-adolescent-subjects-clinical-trials-drugs
FDA,Guidance,Select Updates for the Medical Device User Fee Small Business Qualification and Certification Guidance: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/select-updates-medical-device-user-fee-small-business-qualification-and-certification-guidance
FDA,Guidance,Guidance for Industry: Foods Derived from Plants Produced Using Genome Editing,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-foods-derived-plants-produced-using-genome-editing
FDA,Guidance,Charging for Investigational Drugs Under an IND: Questions and Answers,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/charging-investigational-drugs-under-ind-questions-and-answers
FDA,Guidance,Use of Data Monitoring Committees in Clinical Trials,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/use-data-monitoring-committees-clinical-trials
FDA,Guidance,Notifying FDA of a Discontinuance or Interruption in Manufacturing of Finished Products or Active Pharmaceutical Ingredients Under Section 506C of the FD&C Act,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/notifying-fda-discontinuance-or-interruption-manufacturing-finished-products-or-active
FDA,Guidance,Reporting Amount of Listed Drugs and Biological Products Under Section 510(j)(3) of the FD&C Act,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/reporting-amount-listed-drugs-and-biological-products-under-section-510j3-fdc-act
FDA,Guidance,Draft Guidance for Industry: Recommendations for Collecting Representative Samples for Food Testing Used as Evidence for Release of Certain Fish and Fishery Products Subject to Detention Without Physical Examination (DWPE) and Removal of a Foreign Manufacturer’s Goods from DWPE,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-guidance-industry-recommendations-collecting-representative-samples-food-testing-used-evidence
FDA,Guidance,Conducting Remote Regulatory Assessments Questions and Answers: Draft Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/conducting-remote-regulatory-assessments-questions-and-answers
FDA,Guidance,Considerations for the Development of Chimeric Antigen Receptor (CAR) T Cell Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-development-chimeric-antigen-receptor-car-t-cell-products
FDA,Guidance,CVM GFI #188 Data Elements for Submission of Veterinary Adverse Event Reports to the Center for Veterinary Medicine,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-188-data-elements-submission-veterinary-adverse-event-reports-center-veterinary-medicine
FDA,Guidance,CVM GFI #214 (VICH GL35) Pharmacovigilance of Veterinary Medicinal Products Electronic Standards for Transfer of Data,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-214-vich-gl35-pharmacovigilance-veterinary-medicinal-products-electronic-standards-transfer
FDA,Guidance,Collection of Race and Ethnicity Data in Clinical Trials and Clinical Studies for FDA-Regulated Medical Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/collection-race-and-ethnicity-data-clinical-trials-and-clinical-studies-fda-regulated-medical
FDA,Guidance,Draft Guidance for Industry: Hazard Analysis and Risk-Based Preventive Controls for Human Food,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-guidance-industry-hazard-analysis-and-risk-based-preventive-controls-human-food
FDA,Guidance,Human Gene Therapy Products Incorporating Human Genome Editing:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/human-gene-therapy-products-incorporating-human-genome-editing
FDA,Guidance,CVM GFI #286 (VICH GL60) - Good Manufacturing Practice for Active Pharmaceutical Ingredients Used in Veterinary Medicinal Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-286-vich-gl60-good-manufacturing-practice-active-pharmaceutical-ingredients-used-veterinary
FDA,Guidance,ANDA Submissions – Amendments and Requests for Final Approval to Tentatively Approved ANDAs:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/anda-submissions-amendments-and-requests-final-approval-tentatively-approved-andas
FDA,Guidance,Revising ANDA  Labeling Following  Revision of the RLD  Labeling Guidance for Industry:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/revising-anda-labeling-following-revision-rld-labeling-guidance-industry
FDA,Guidance,Characterization of Metallic Coatings and/or Calcium Phosphate Coatings on Orthopedic Devices: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/characterization-metallic-coatings-andor-calcium-phosphate-coatings-orthopedic-devices
FDA,Guidance,Q5A(R2) Viral Safety Evaluation of Biotechnology Products Derived from Cell Lines of Human or Animal Origin,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/q5ar2-viral-safety-evaluation-biotechnology-products-derived-cell-lines-human-or-animal-origin
FDA,Guidance,Submission and Review of Sterility Information in Premarket Notification (510(k)) Submissions for Devices Labeled as Sterile:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/submission-and-review-sterility-information-premarket-notification-510k-submissions-devices-labeled
FDA,Guidance,Reformulating Drug Products That Contain Carbomers Manufactured With Benzene,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/reformulating-drug-products-contain-carbomers-manufactured-benzene
FDA,Guidance,Potency Assurance for Cellular and Gene Therapy Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/potency-assurance-cellular-and-gene-therapy-products
FDA,Guidance,Quality Considerations for Topical Ophthalmic Drug Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/quality-considerations-topical-ophthalmic-drug-products
FDA,Guidance,"Direct-to-Consumer Prescription Drug Advertisements: Presentation of the Major Statement in a Clear, Conspicuous, and Neutral Manner in Advertisements in Television and Radio Format Final Rule Questions and Answers",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/direct-consumer-prescription-drug-advertisements-presentation-major-statement-clear-conspicuous-and
FDA,Guidance,Rare Diseases: Considerations for the Development of Drugs and Biological Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/rare-diseases-considerations-development-drugs-and-biological-products
FDA,Guidance,"CVM GFI #61 Special Considerations, Incentives, and Programs to Support the Approval of New Animal Drugs for Minor Uses and for Minor Species",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-61-special-considerations-incentives-and-programs-support-approval-new-animal-drugs-minor
FDA,Guidance,Digital Health Technologies for Remote Data Acquisition in Clinical Investigations,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/digital-health-technologies-remote-data-acquisition-clinical-investigations
FDA,Guidance,Real-World Data: Assessing Registries To Support Regulatory Decision-Making for Drug and Biological Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/real-world-data-assessing-registries-support-regulatory-decision-making-drug-and-biological-products
FDA,Guidance,Development of Monoclonal Antibody Products Targeting SARS-CoV-2 for Emergency Use Authorization,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/development-monoclonal-antibody-products-targeting-sars-cov-2-emergency-use-authorization
FDA,Guidance,Master Protocols for Drug and Biological Product Development,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/master-protocols-drug-and-biological-product-development
FDA,Guidance,Data Standards for Drug and Biological Product Submissions Containing Real-World Data:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/data-standards-drug-and-biological-product-submissions-containing-real-world-data
FDA,Guidance,Clinical Pharmacology Considerations for Peptide Drug Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/clinical-pharmacology-considerations-peptide-drug-products
FDA,Guidance,Draft: Use of Real-World Evidence to Support Regulatory Decision-Making for Medical Devices: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-use-real-world-evidence-support-regulatory-decision-making-medical-devices
FDA,Guidance,Draft Guidance for Industry: Menu Labeling Supplemental Guidance (Edition 2),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-guidance-industry-menu-labeling-supplemental-guidance-edition-2
FDA,Guidance,Presenting Quantitative Efficacy and Risk Information in  Direct-to-Consumer (DTC) Promotional Labeling and Advertisements,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/presenting-quantitative-efficacy-and-risk-information-direct-consumer-dtc-promotional-labeling-and
FDA,Guidance,Verification Systems Under the Drug Supply Chain Security Act for Certain Prescription Drugs:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/verification-systems-under-drug-supply-chain-security-act-certain-prescription-drugs
FDA,Guidance,CVM GFI #199 Animal Generic Drug User Fees and Fee Waivers and Reductions,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-199-animal-generic-drug-user-fees-and-fee-waivers-and-reductions
FDA,Guidance,Small Entity Compliance Guide: Milk and Cream Products and Yogurt Products; Final Rule to Revoke the Standards for Lowfat Yogurt and Nonfat Yogurt and To Amend the Standard for Yogurt,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/small-entity-compliance-guide-milk-and-cream-products-and-yogurt-products-final-rule-revoke
FDA,Guidance,COVID-19: Developing Drugs and Biological Products for Treatment or Prevention:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/covid-19-developing-drugs-and-biological-products-treatment-or-prevention
FDA,Guidance,Translation of Good Laboratory Practice Study Reports: Questions and Answers,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/translation-good-laboratory-practice-study-reports-questions-and-answers
FDA,Guidance,Assessing the Credibility of Computational Modeling and Simulation in Medical Device Submissions:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/assessing-credibility-computational-modeling-and-simulation-medical-device-submissions
FDA,Guidance,Guidance for Industry: Compliance Policy for Cosmetic Product Facility Registration and Cosmetic Product Listing,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-compliance-policy-cosmetic-product-facility-registration-and-cosmetic-product
FDA,Guidance,Real-Time Oncology Review (RTOR) :  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/real-time-oncology-review-rtor
FDA,Guidance,Submitting Clinical Trial Datasets and Documentation for Clinical Outcome Assessments Using Item Response Theory,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/submitting-clinical-trial-datasets-and-documentation-clinical-outcome-assessments-using-item
FDA,Guidance,Submitting Patient-Reported Outcome Data in Cancer Clinical Trials,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/submitting-patient-reported-outcome-data-cancer-clinical-trials
FDA,Guidance,Enforcement Policy for Clinical Electronic Thermometers:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enforcement-policy-clinical-electronic-thermometers
FDA,Guidance,Process to Request a Review of FDA's Decision Not to Issue Certain Export Certificates for Devices:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/process-request-review-fdas-decision-not-issue-certain-export-certificates-devices
FDA,Guidance,Enforcement Policy for Certain Supplements for Approved Premarket Approval (PMA) or Humanitarian Device Exemption (HDE) Submissions:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enforcement-policy-certain-supplements-approved-premarket-approval-pma-or-humanitarian-device
FDA,Guidance,Remote Interactive Evaluations of Drug Manufacturing and Bioresearch Monitoring Facilities,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/remote-interactive-evaluations-drug-manufacturing-and-bioresearch-monitoring-facilities
FDA,Guidance,Topical Dermatologic Corticosteroids:  In Vivo Bioequivalence,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/topical-dermatologic-corticosteroids-in-vivo-bioequivalence-0
FDA,Guidance,Development and Licensure of Vaccines to Prevent COVID-19:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/development-and-licensure-vaccines-prevent-covid-19
FDA,Guidance,Voluntary Consensus Standards Recognition Program for Regenerative Medicine Therapies:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/voluntary-consensus-standards-recognition-program-regenerative-medicine-therapies
FDA,Guidance,Enforcement Policy for Non-Invasive Remote Monitoring Devices Used to Support Patient Monitoring:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enforcement-policy-non-invasive-remote-monitoring-devices-used-support-patient-monitoring
FDA,Guidance,Demonstrating the Substantial Equivalence of a New Tobacco Product: Responses to Frequently Asked Questions (Revised):  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/demonstrating-substantial-equivalence-new-tobacco-product-responses-frequently-asked-questions
FDA,Guidance,"Establishing That a Tobacco Product Was Commercially Marketed in the United States as of February 15, 2007 (Revised):  Guidance for Industry",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/establishing-tobacco-product-was-commercially-marketed-united-states-february-15-2007-revised
FDA,Guidance,Benefit-Risk Assessment for New Drug and Biological Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/benefit-risk-assessment-new-drug-and-biological-products
FDA,Guidance,"Compliance Policy Regarding Blood and Blood Component Donation Suitability, Donor Eligibility and Source Plasma Quarantine Hold Requirements:  Guidance for Industry",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/compliance-policy-regarding-blood-and-blood-component-donation-suitability-donor-eligibility-and
FDA,Guidance,Policy for Testing of Alcohol (Ethanol) and Isopropyl Alcohol for Methanol:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/policy-testing-alcohol-ethanol-and-isopropyl-alcohol-methanol
FDA,Guidance,Guidance for Industry: Prior Notice of Imported Food Questions and Answers (Edition 4),Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-prior-notice-imported-food-questions-and-answers-edition-4
FDA,Guidance,Investigational COVID-19 Convalescent Plasma:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/investigational-covid-19-convalescent-plasma
FDA,Guidance,Submission of Premarket Notifications for Magnetic Resonance Diagnostic Devices:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/submission-premarket-notifications-magnetic-resonance-diagnostic-devices
FDA,Guidance,Testing and Labeling Medical Devices for Safety in the Magnetic Resonance (MR) Environment:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/testing-and-labeling-medical-devices-safety-magnetic-resonance-mr-environment
FDA,Guidance,Stimulant Use Disorders: Developing Drugs for Treatment,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/stimulant-use-disorders-developing-drugs-treatment
FDA,Guidance,Human Prescription Drug and Biological Products--Labeling for Dosing Based on Weight or Body Surface Area for Ready-to-Use Containers--“Dose Banding”,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/human-prescription-drug-and-biological-products-labeling-dosing-based-weight-or-body-surface-area
FDA,Guidance,Electronic Submission Template for Medical Device 510(k) Submissions:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/electronic-submission-template-medical-device-510k-submissions
FDA,Guidance,Antimicrobial Susceptibility Test (AST) System Devices – Updating Breakpoints in Device Labeling:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/antimicrobial-susceptibility-test-ast-system-devices-updating-breakpoints-device-labeling
FDA,Guidance,Technical Considerations for Medical Devices with Physiologic Closed-Loop Control Technology:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/technical-considerations-medical-devices-physiologic-closed-loop-control-technology
FDA,Guidance,"Guidance for Industry: Standards for the Growing, Harvesting, Packing, and Holding of Sprouts for Human Consumption",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-standards-growing-harvesting-packing-and-holding-sprouts-human-consumption
FDA,Guidance,"Draft Guidance for Industry: Standards for the Growing, Harvesting, Packing, and Holding of Sprouts for Human Consumption",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/draft-guidance-industry-standards-growing-harvesting-packing-and-holding-sprouts-human-consumption
FDA,Guidance,"Graft-versus-Host Diseases: Developing Drugs, Biological Products, and Certain Devices for Prevention or Treatment",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/graft-versus-host-diseases-developing-drugs-biological-products-and-certain-devices-prevention-or
FDA,Guidance,Cybersecurity in Medical Devices: Quality System Considerations and Content of Premarket Submissions:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cybersecurity-medical-devices-quality-system-considerations-and-content-premarket-submissions
FDA,Guidance,CVM GFI #273 Defining Durations of Use for Approved Medically Important Antimicrobial Drugs Fed to Food-Producing Animals,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-273-defining-durations-use-approved-medically-important-antimicrobial-drugs-fed-food
FDA,Guidance,Alternative Tools: Assessing Drug Manufacturing Facilities Identified in Pending Applications,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/alternative-tools-assessing-drug-manufacturing-facilities-identified-pending-applications
FDA,Guidance,Formal Meetings Between the FDA and Sponsors or Applicants of PDUFA Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/formal-meetings-between-fda-and-sponsors-or-applicants-pdufa-products
FDA,Guidance,Considerations for the Conduct of Clinical Trials of Medical Products During Major Disruptions Due to Disasters and Public Health Emergencies,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-conduct-clinical-trials-medical-products-during-major-disruptions-due-disasters-and
FDA,Guidance,Guidance for Industry: Returning Refrigerated Transport Vehicles and Refrigerated Storage Units to Food Uses After Using Them to  Preserve Human Remains,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-returning-refrigerated-transport-vehicles-and-refrigerated-storage-units-food-uses
FDA,Guidance,Demonstrating Substantial Evidence of Effectiveness With One Adequate and Well-Controlled Clinical Investigation and Confirmatory Evidence,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/demonstrating-substantial-evidence-effectiveness-one-adequate-and-well-controlled-clinical
FDA,Guidance,Regulatory Considerations for Prescription Drug Use-Related Software,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/regulatory-considerations-prescription-drug-use-related-software
FDA,Guidance,Labeling for Biosimilar and Interchangeable Biosimilar Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/labeling-biosimilar-and-interchangeable-biosimilar-products
FDA,Guidance,Biosimilarity and Interchangeability:  Additional Draft Q&As on Biosimilar Development and the BPCI Act (Revision 1): Draft Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/biosimilarity-and-interchangeability-additional-draft-qas-biosimilar-development-and-bpci-act
FDA,Guidance,CVM GFI #282 Informed Consent Forms for Studies that Enroll Client-Owned Companion Animals,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/cvm-gfi-282-informed-consent-forms-studies-enroll-client-owned-companion-animals
FDA,Guidance,Annual Status Report Information and Other Submissions for Postmarketing Requirements and Commitments: Using Forms FDA 3988 and FDA 3989 Guidance for Industry:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/annual-status-report-information-and-other-submissions-postmarketing-requirements-and-commitments
FDA,Guidance,Fostering Medical Device Improvement: FDA Activities and Engagement with the Voluntary Improvement Program:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/fostering-medical-device-improvement-fda-activities-and-engagement-voluntary-improvement-program
FDA,Guidance,Medical Devices with Indications Associated with Weight Loss - Clinical Study and Benefit-Risk Considerations: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/medical-devices-indications-associated-weight-loss-clinical-study-and-benefit-risk-considerations
FDA,Guidance,Medical Devices with Indications Associated with Weight Loss - Non-Clinical Recommendations: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/medical-devices-indications-associated-weight-loss-non-clinical-recommendations
FDA,Guidance,Breakthrough Devices Program:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/breakthrough-devices-program
FDA,Guidance,Institutional Review Board (IRB) Review of Individual Patient Expanded Access Submissions for Investigational Drugs and Biological Products:   Guidance for IRBs and Clinical Investigators,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/institutional-review-board-irb-review-individual-patient-expanded-access-submissions-investigational
FDA,Guidance,Endogenous Cushing’s Syndrome: Developing Drugs for Treatment,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/endogenous-cushings-syndrome-developing-drugs-treatment
FDA,Guidance,"Use of International Standard ISO 10993-1, ""Biological evaluation of medical devices - Part 1: Evaluation and testing within a risk management process"" :  Guidance for Industry and Food and Drug Administration Staff",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/use-international-standard-iso-10993-1-biological-evaluation-medical-devices-part-1-evaluation-and
FDA,Guidance,Application of Human Factors Engineering Principles for Combination Products: Questions and Answers:  Guidance for Industry and  FDA Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/application-human-factors-engineering-principles-combination-products-questions-and-answers
FDA,Guidance,Best Practices for Selecting a Predicate Device to Support a Premarket Notification [510(k)] Submission: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/best-practices-selecting-predicate-device-support-premarket-notification-510k-submission
FDA,Guidance,Evidentiary Expectations for 510(k) Implant Devices: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/evidentiary-expectations-510k-implant-devices
FDA,Guidance,Recommendations for the Use of Clinical Data in Premarket Notification [510(k)] Submissions: Draft Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/recommendations-use-clinical-data-premarket-notification-510k-submissions
FDA,Guidance,"DSCSA Standards for the Interoperable Exchange of Information for Tracing of Certain Human, Finished, Prescription Drugs Guidance for Industry",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/dscsa-standards-interoperable-exchange-information-tracing-certain-human-finished-prescription-drugs
FDA,Guidance,Post-Warning Letter Meetings Under GDUFA,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/post-warning-letter-meetings-under-gdufa
FDA,Guidance,Nontuberculous Mycobacterial Pulmonary Disease Caused by Mycobacterium avium Complex:  Developing Drugs for Treatment :  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/nontuberculous-mycobacterial-pulmonary-disease-caused-mycobacterium-avium-complex-developing-drugs
FDA,Guidance,Enforcement Policy for Face Masks and Barrier Face Coverings During the Coronavirus Disease (COVID-19) Public Health Emergency :  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enforcement-policy-face-masks-and-barrier-face-coverings-during-coronavirus-disease-covid-19-public
FDA,Guidance,Wholesale Distributor Verification Requirement for Saleable Returned Drug Product and Dispenser Verification Requirements When Investigating a Suspect or Illegitimate Product—Compliance Policies,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/wholesale-distributor-verification-requirement-saleable-returned-drug-product-and-dispenser-0
FDA,Guidance,Civil Money Penalties and No-Tobacco-Sale Orders For Tobacco Retailers (*Revised):  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/civil-money-penalties-and-no-tobacco-sale-orders-tobacco-retailers-revised
FDA,Guidance,Considerations for the Use of Real-World Data and Real-World Evidence To Support Regulatory Decision-Making for Drug and Biological Products:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/considerations-use-real-world-data-and-real-world-evidence-support-regulatory-decision-making-drug
FDA,Guidance,Enhanced Drug Distribution Security at the Package Level Under the Drug Supply Chain Security Act:  Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enhanced-drug-distribution-security-package-level-under-drug-supply-chain-security-act
FDA,Guidance,"Enhanced Drug Distribution Security Requirements Under Section 582(g)(1) of the Federal Food, Drug, and Cosmetic Act--Compliance Policies",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enhanced-drug-distribution-security-requirements-under-section-582g1-federal-food-drug-and-cosmetic
FDA,Guidance,Guidance for Industry: The Seafood List FDA’s Guide to Determine Acceptable Seafood Names,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-seafood-list-fdas-guide-determine-acceptable-seafood-names
FDA,Guidance,"Informed Consent:  Guidance for IRBs, Clinical Investigators, and Sponsors",Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/informed-consent
FDA,Guidance,Classification Categories for Certain Supplements Under BsUFA III,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/classification-categories-certain-supplements-under-bsufa-iii
FDA,Guidance,Formal Meetings Between the FDA and Sponsors or Applicants of BsUFA Products Guidance for Industry,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/formal-meetings-between-fda-and-sponsors-or-applicants-bsufa-products-guidance-industry
FDA,Guidance,Off-The-Shelf Software Use in Medical Devices:  Guidance for Industry and Food and Drug Administration Staff,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/shelf-software-use-medical-devices
FDA,Guidance,Postmarketing Approaches to Obtain Data on Populations Underrepresented in Clinical Trials for Drugs and Biological Products,Visit the link for more information,https://www.fda.gov/regulatory-information/search-fda-guidance-documents/postmarketing-approaches-obtain-data-populations-underrepresented-clinical-trials-drugs-and
