ASD Acronym,Designation,Title of Standard,Abstract,Link
ISO,ISO 17438-3:2024,Intelligent transport systems  Indoor navigation for personal and vehicle ITS stations  Part 3: Requirements and specification for indoor positioning reference data,,https://www.iso.org/standard/67088.html
ISO,ISO 17438-4:2019,Intelligent transport systems  Indoor navigation for personal and vehicle ITS station  Part 4: Requirements and specifications for interface between personal/vehicle and central ITS stations,,https://www.iso.org/standard/67089.html
ISO,ISO 17438-5:2025,Intelligent transport systems  Indoor navigation for personal and vehicle ITS stations  Part 5: Requirements and message specification for central ITS station (C-ITS-S) based positioning,,https://www.iso.org/standard/84090.html
ISO,ISO 17439:2022,Health informatics  Development of terms and definitions for health informatics glossaries,,https://www.iso.org/standard/75963.html
ISO,ISO 17442-1:2020,Financial services  Legal entity identifier (LEI)  Part 1: Assignment,,https://www.iso.org/standard/78829.html
ISO,ISO 17442-2:2020,Financial services  Legal entity identifier (LEI)  Part 2: Application in digital certificates,,https://www.iso.org/standard/79917.html
ISO,ISO 17442-3:2024,Financial services  Legal entity identifier (LEI)  Part 3: Verifiable LEIs (vLEIs),,https://www.iso.org/standard/85628.html
ISO,ISO 1745:1975,Information processing  Basic mode control procedures for data communication systems,,https://www.iso.org/standard/6365.html
ISO,ISO 17451-1:2016,Packaging  Codification of contents for inventories for shipments of household goods and personal effects  Part 1: Numeric codification of inventories,,https://www.iso.org/standard/63803.html
ISO,ISO 17464:2016,Pneumatic tubes for automotive vehicles  Technical requirements and test methods,,https://www.iso.org/standard/59841.html
ISO,ISO 17468:2023,Microbiology of the food chain  Technical requirements and guidance on the establishment or revision of a standardized reference method,,https://www.iso.org/standard/79101.html
ISO,ISO 17469-1:2015,Document management  Strategy markup language (StratML)  Part 1: StratML core elements,,https://www.iso.org/standard/59859.html
ISO,ISO 17470:2014,Microbeam analysis  Electron probe microanalysis  Guidelines for qualitative point analysis by wavelength dispersive X-ray spectrometry,,https://www.iso.org/standard/64783.html
ISO,ISO 17479:2013 /Amd 1:2020,Motorcycles  Measurement methods for gaseous exhaust emissions during inspection or maintenance  Amendment 1,,https://www.iso.org/standard/77971.html
ISO,ISO 17480:2015,Packaging  Accessible design  Ease of opening,,https://www.iso.org/standard/59881.html
ISO,ISO 17488:2016,Road vehicles  Transport information and control systems  Detection-response task (DRT) for assessing attentional effects of cognitive load in driving,,https://www.iso.org/standard/59887.html
ISO,ISO 17491-1:2012,Protective clothing  Test methods for clothing providing protection against chemicals  Part 1: Determination of resistance to outward leakage of gases (internal pressure test),,https://www.iso.org/standard/52471.html
ISO,ISO 17491-2:2012,Protective clothing  Test methods for clothing providing protection against chemicals  Part 2: Determination of resistance to inward leakage of aerosols and gases (inward leakage test),,https://www.iso.org/standard/52472.html
ISO,ISO 17491-3:2008,Protective clothing  Test methods for clothing providing protection against chemicals  Part 3: Determination of resistance to penetration by a jet of liquid (jet test),,https://www.iso.org/standard/43518.html
ISO,ISO 17491-4:2024,Protective clothing  Test methods for clothing providing protection against chemicals  Part 4: Determination of resistance to penetration by a spray of liquid (spray test),,https://www.iso.org/standard/69029.html
ISO,ISO 17491-5:2024,Protective clothing  Test methods for clothing providing protection against chemicals  Part 5: Determination of resistance to penetration by a spray of liquid (manikin spray test),,https://www.iso.org/standard/83202.html
ISO,ISO 17493:2016,Clothing and equipment for protection against heat  Test method for convective heat resistance using a hot air circulating oven,,https://www.iso.org/standard/61513.html
ISO,ISO 17494:2001,Aromatic extracts flavouring and perfuming compounds  Determination of ethanol content  Gas chromatographic method on packed and capillary columns,,https://www.iso.org/standard/29825.html
ISO,ISO 17495:2001,Water quality  Determination of selected nitrophenols   Method by solid-phase extraction and gas chromatography with mass spectrometric detection,,https://www.iso.org/standard/30700.html
ISO,ISO 17499:2023,Carbonaceous materials used in the production of aluminium  Determination of baking level expressed by equivalent temperature,,https://www.iso.org/standard/82871.html
ISO,ISO 175:2010,Plastics  Methods of test for the determination of the effects of immersion in liquid chemicals,,https://www.iso.org/standard/55483.html
ISO,ISO 17500:2006,Aluminium oxide used for the production of primary aluminium  Determination of attrition index,,https://www.iso.org/standard/31400.html
ISO,ISO 17505:2025,Soil and waste characterization  Temperature dependent differentiation of total carbon (TOC400 ROC TIC900),,https://www.iso.org/standard/88341.html
ISO,ISO 17508:2025,Packaging  Transport packaging for dangerous goods  Compatibility testing of polyethylene fluorinated polyethylene and co-extruded plastic,,https://www.iso.org/standard/84931.html
ISO,ISO 17509:2016,Dentistry  Torque transmitter for handpieces,,https://www.iso.org/standard/59926.html
ISO,ISO 17510:2025,Medical devices  Sleep apnoea breathing therapy  Masks and application accessories,,https://www.iso.org/standard/89025.html
ISO,ISO 17511:2020,In vitro diagnostic medical devices  Requirements for establishing metrological traceability of values assigned to calibrators trueness control materials and human samples,,https://www.iso.org/standard/69984.html
ISO,ISO 17512-1:2008,Soil quality  Avoidance test for determining the quality of soils and effects of chemicals on behaviour  Part 1: Test with earthworms (Eisenia fetida and Eisenia andrei),,https://www.iso.org/standard/38402.html
ISO,ISO 17512-2:2011,Soil quality  Avoidance test for determining the quality of soils and effects of chemicals on behaviour  Part 2: Test with collembolans (Folsomia candida),,https://www.iso.org/standard/50779.html
ISO,ISO 17515-1:2015,Intelligent transport systems  Communications access for land mobiles (CALM)  Evolved universal terrestrial radio access network (E-UTRAN)  Part 1: General usage,,https://www.iso.org/standard/59929.html
ISO,ISO 17515-2:2020,Intelligent transport systems  Evolved universal terrestrial radio access network (E-UTRAN)  Part 2: Device to device communications (D2D),,https://www.iso.org/standard/70073.html
ISO,ISO 17515-3:2019,Intelligent transport systems  Evolved-universal terrestrial radio access network  Part 3: LTE-V2X,,https://www.iso.org/standard/73238.html
ISO,ISO 17516:2014,Cosmetics  Microbiology  Microbiological limits,,https://www.iso.org/standard/59938.html
ISO,ISO 17523:2025,Health informatics  Requirements for electronic prescriptions,,https://www.iso.org/standard/86438.html
ISO,ISO 17532:2007,Stationary equipment for agriculture  Data communications network for livestock farming,,https://www.iso.org/standard/38404.html
ISO,ISO 17541:2014,Plastics  Quantitative evaluation of scratch-induced damage and scratch visibility,,https://www.iso.org/standard/60018.html
ISO,ISO 17544:2024,Carbonaceous materials used in the production of aluminium  Cold and tepid ramming pastes  Determination of rammability of unbaked pastes,,https://www.iso.org/standard/86641.html
ISO,ISO 17554:2014,Reaction to fire tests  Mass loss measurement,,https://www.iso.org/standard/55678.html
ISO,ISO 17555:2021,Plastics  Film and sheeting  Biaxially oriented polypropylene (PP) films,,https://www.iso.org/standard/80200.html
ISO,ISO 17556:2019,Plastics  Determination of the ultimate aerobic biodegradability of plastic materials in soil by measuring the oxygen demand in a respirometer or the amount of carbon dioxide evolved,,https://www.iso.org/standard/74993.html
ISO,ISO 17557:2003,Plastics  Film and sheeting  Cast polypropylene (PP) films,,https://www.iso.org/standard/31119.html
ISO,ISO 17560:2014,Surface chemical analysis  Secondary-ion mass spectrometry  Method for depth profiling of boron in silicon,,https://www.iso.org/standard/65114.html
ISO,ISO 17564:2008,Raw hydrogenated nitrile rubber (HNBR)  Determination of residual unsaturation by iodine value,,https://www.iso.org/standard/45394.html
ISO,ISO 17572-1:2022,Intelligent transport systems (ITS)  Location referencing for geographic databases  Part 1: General requirements and conceptual model,,https://www.iso.org/standard/81955.html
ISO,ISO 17572-2:2018,Intelligent transport systems (ITS)  Location referencing for geographic databases  Part 2: Pre-coded location references (pre-coded profile),,https://www.iso.org/standard/69468.html
ISO,ISO 17572-3:2015,Intelligent transport systems (ITS)  Location referencing for geographic databases  Part 3: Dynamic location references (dynamic profile),,https://www.iso.org/standard/63402.html
ISO,ISO 17572-4:2020,Intelligent transport systems (ITS)  Location referencing for geographic databases  Part 4: Precise relative location references (precise relative profile),,https://www.iso.org/standard/72984.html
ISO,ISO 17573-1:2019,Electronic fee collection  System architecture for vehicle-related tolling  Part 1: Reference model,,https://www.iso.org/standard/71982.html
ISO,ISO 17573-2:2025,Electronic fee collection  System architecture for vehicle related tolling  Part 2: Vocabulary,,https://www.iso.org/standard/89981.html
ISO,ISO 17575-1:2016,Electronic fee collection  Application interface definition for autonomous systems  Part 1: Charging,,https://www.iso.org/standard/64161.html
ISO,ISO 17575-2:2016,Electronic fee collection  Application interface definition for autonomous systems  Part 2: Communication and connection to the lower layers,,https://www.iso.org/standard/64162.html
ISO,ISO 17575-3:2016,Electronic fee collection  Application interface definition for autonomous systems  Part 3: Context data,,https://www.iso.org/standard/64163.html
ISO,ISO 17584:2022,Refrigerant properties,,https://www.iso.org/standard/75112.html
ISO,ISO 17586:2016,Soil quality  Extraction of trace elements using dilute nitric acid,,https://www.iso.org/standard/60060.html
ISO,ISO 17593:2022,Clinical laboratory testing and in vitro medical devices  Requirements for in vitro monitoring systems for self-testing of oral anticoagulant therapy,,https://www.iso.org/standard/79378.html
ISO,ISO 176:2005,Plastics  Determination of loss of plasticizers  Activated carbon method,,https://www.iso.org/standard/38743.html
ISO,ISO 17601:2025,Soil quality  Estimation of abundance of selected microbial gene sequences by quantitative polymerase chain reaction (qPCR) from DNA directly extracted from soil,,https://www.iso.org/standard/88096.html
ISO,ISO 17604:2015,Microbiology of the food chain  Carcass sampling for microbiological analysis,,https://www.iso.org/standard/62769.html
ISO,ISO 17616:2019,Soil quality  Guidance on the choice and evaluation of bioassays for ecotoxicological characterization of soils and soil materials,,https://www.iso.org/standard/73592.html
ISO,ISO 17620:2025,Biodiversity  Process for designing and implementing biodiversity net gain in development projects,,https://www.iso.org/standard/84992.html
ISO,ISO 17621:2015,Workplace atmospheres  Short term detector tube measurement systems  Requirements and test methods,,https://www.iso.org/standard/60167.html
ISO,ISO 17624:2004,Acoustics  Guidelines for noise control  in offices and workrooms by means of acoustical screens,,https://www.iso.org/standard/33148.html
ISO,ISO 17628:2015,Geotechnical investigation and testing  Geothermal testing  Determination of thermal conductivity of soil and rock using a borehole heat exchanger,,https://www.iso.org/standard/60199.html
ISO,ISO 17664-1:2021,Processing of health care products  Information to be provided by the medical device manufacturer for the processing of medical devices  Part 1: Critical and semi-critical medical devices,,https://www.iso.org/standard/81720.html
ISO,ISO 17664-2:2021,Processing of health care products  Information to be provided by the medical device manufacturer for the processing of medical devices  Part 2: Non-critical medical devices,,https://www.iso.org/standard/74152.html
ISO,ISO 17679:2016,Tourism and related services  Wellness spa  Service requirements,,https://www.iso.org/standard/60243.html
ISO,ISO 17680:2015,Tourism and related services  Thalassotherapy  Service requirements,,https://www.iso.org/standard/60244.html
ISO,ISO 17687:2007,Transport Information and Control Systems (TICS)  General fleet management and commercial freight operations  Data dictionary and message sets for electronic identification and monitoring of hazardous materials/dangerous goods transportation,,https://www.iso.org/standard/33155.html
ISO,ISO 17690:2015,Water quality  Determination of available free cyanide (pH 6) using flow injection analysis (FIA) gas-diffusion and amperometric detection,,https://www.iso.org/standard/60268.html
ISO,ISO 177:2016,Plastics  Determination of migration of plasticizers,,https://www.iso.org/standard/70279.html
ISO,ISO 17710:2023,Plastics  Polyols for use in the production of polyurethanes  Determination of degree of unsaturation by microtitration,,https://www.iso.org/standard/85620.html
ISO,ISO 17712:2013,Freight containers  Mechanical seals,,https://www.iso.org/standard/62464.html
ISO,ISO 17713-1:2007,Meteorology  Wind measurements  Part 1: Wind tunnel test methods for rotating anemometer performance,,https://www.iso.org/standard/31497.html
ISO,ISO 17714:2007,Meteorology  Air temperature measurements  Test methods for comparing the performance of thermometer shields/screens and defining important characteristics,,https://www.iso.org/standard/31498.html
ISO,ISO 17717:2024,Meteorological balloons  Specification,,https://www.iso.org/standard/84077.html
ISO,ISO 1772:1975,Laboratory crucibles in porcelain and silica,,https://www.iso.org/standard/6407.html
ISO,ISO 17723-1:2019,"PPE ensembles for firefighters undertaking hazardous materials response activities  Part 1: Gas-tight vapour-protective ensembles for emergency response teams (""type 1"")",,https://www.iso.org/standard/68421.html
ISO,ISO 17727:2012,Cork  Cork stoppers for still wine  Sampling plan for the quality control of cork stoppers,,https://www.iso.org/standard/60315.html
ISO,ISO 1773:1997,Laboratory glassware  Narrow-necked boiling flasks,,https://www.iso.org/standard/25437.html
ISO,ISO 17730:2025,Dentistry  Fluoride varnishes,,https://www.iso.org/standard/82413.html
ISO,ISO 17733:2015,Workplace air  Determination of mercury and inorganic mercury compounds  Method by cold-vapour atomic absorption spectrometry or atomic fluorescence spectrometry,,https://www.iso.org/standard/67798.html
ISO,ISO 17734-1:2013,Determination of organonitrogen compounds in air using liquid chromatography and mass spectrometry  Part 1: Isocyanates using dibutylamine derivatives,,https://www.iso.org/standard/58006.html
ISO,ISO 17734-2:2013,Determination of organonitrogen compounds in air using liquid chromatography and mass spectrometry  Part 2: Amines and aminoisocyanates using dibutylamine and ethyl chloroformate derivatives,,https://www.iso.org/standard/58007.html
ISO,ISO 17735:2019,Workplace atmospheres  Determination of total isocyanate groups in air using 1-(9-anthracenylmethyl)piperazine (MAP) reagent and liquid chromatography,,https://www.iso.org/standard/70406.html
ISO,ISO 17736:2010,Workplace air quality  Determination of isocyanate in air using a double-filter sampling device and analysis by high pressure liquid chromatography,,https://www.iso.org/standard/31517.html
ISO,ISO 17744:2025,Plastics  Determination of specific volume as a function of temperature and pressure pvT diagram  Piston apparatus method,,https://www.iso.org/standard/85976.html
ISO,ISO 1775:1975,Porcelain laboratory apparatus  Requirements and methods of test,,https://www.iso.org/standard/6409.html
ISO,ISO 17771:2003,Plastics  Thermoset moulding compounds  Determination of the degree of fibre wetting in SMC,,https://www.iso.org/standard/30841.html
ISO,ISO 17786:2015,Dimethyl ether (DME) for fuels  Determination of high temperature (105C) evaporation residues  Mass analysis method,,https://www.iso.org/standard/59333.html
ISO,ISO 178:2019,Plastics  Determination of flexural properties,,https://www.iso.org/standard/70513.html
ISO,ISO 17822:2020,In vitro diagnostic test systems  Nucleic acid amplification-based examination procedures for detection and identification of microbial pathogens  Laboratory quality practice guide,,https://www.iso.org/standard/67022.html
ISO,ISO 17832:2018,Non-parallel steel wire and cords for tyre reinforcement,,https://www.iso.org/standard/69351.html
ISO,ISO 17852:2006,Water quality  Determination of mercury  Method using atomic fluorescence spectrometry,,https://www.iso.org/standard/38502.html
ISO,ISO 17853:2011,Wear of implant materials  Polymer and metal wear particles  Isolation and characterization,,https://www.iso.org/standard/57230.html
ISO,ISO 17855-1:2014,Plastics  Polyethylene (PE) moulding and extrusion materials  Part 1: Designation system and basis for specifications,,https://www.iso.org/standard/60831.html
ISO,ISO 17855-2:2024,Plastics  Polyethylene (PE) moulding and extrusion materials  Part 2: Preparation of test specimens and determination of properties,,https://www.iso.org/standard/83766.html
ISO,ISO 17858:2007,Water quality  Determination of dioxin-like polychlorinated biphenyls  Method using gas chromatography/mass spectrometry,,https://www.iso.org/standard/38503.html
ISO,ISO 17862:2022,Surface chemical analysis  Secondary ion mass spectrometry  Linearity of intensity scale in single ion counting time-of-flight mass analysers,,https://www.iso.org/standard/80457.html
ISO,ISO 17867:2020,Particle size analysis  Small angle X-ray scattering (SAXS),,https://www.iso.org/standard/69213.html
ISO,ISO 17874-1:2010,Remote handling devices for radioactive materials  Part 1: General requirements,,https://www.iso.org/standard/52156.html
ISO,ISO 17874-2:2004,Remote-handling devices for radioactive materials  Part 2: Mechanical master-slave manipulators,,https://www.iso.org/standard/36507.html
ISO,ISO 17874-3:2011,Remote handling devices for radioactive materials  Part 3: Electrical master-slave manipulators,,https://www.iso.org/standard/36508.html
ISO,ISO 17874-4:2006,Remote handling devices for radioactive materials  Part 4: Power manipulators,,https://www.iso.org/standard/36509.html
ISO,ISO 17874-5:2007,Remote handling devices for radioactive materials  Part 5: Remote handling tongs,,https://www.iso.org/standard/36510.html
ISO,ISO 17887:2025,Traceability of rare earths in the supply chain from separated products to permanent magnets,,https://www.iso.org/standard/85076.html
ISO,ISO 17892-1:2014 /Amd 1:2022,Geotechnical investigation and testing  Laboratory testing of soil  Part 1: Determination of water content  Amendment 1,,https://www.iso.org/standard/82425.html
ISO,ISO 17892-10:2018,Geotechnical investigation and testing  Laboratory testing of soil  Part 10: Direct shear tests,,https://www.iso.org/standard/72015.html
ISO,ISO 17892-11:2019,Geotechnical investigation and testing  Laboratory testing of soil  Part 11: Permeability tests,,https://www.iso.org/standard/72016.html
ISO,ISO 17892-12:2018 /Amd 2:2022,Geotechnical investigation and testing  Laboratory testing of soil  Part 12: Determination of liquid and plastic limits  Amendment 2,,https://www.iso.org/standard/82796.html
ISO,ISO 17892-2:2014,Geotechnical investigation and testing  Laboratory testing of soil  Part 2: Determination of bulk density,,https://www.iso.org/standard/55244.html
ISO,ISO 17892-3:2015,Geotechnical investigation and testing  Laboratory testing of soil  Part 3: Determination of particle density,,https://www.iso.org/standard/55245.html
ISO,ISO 17892-4:2016,Geotechnical investigation and testing  Laboratory testing of soil  Part 4: Determination of particle size distribution,,https://www.iso.org/standard/55246.html
ISO,ISO 17892-5:2017,Geotechnical investigation and testing  Laboratory testing of soil  Part 5: Incremental loading oedometer test,,https://www.iso.org/standard/55247.html
ISO,ISO 17892-6:2017,Geotechnical investigation and testing  Laboratory testing of soil  Part 6: Fall cone test,,https://www.iso.org/standard/55248.html
ISO,ISO 17892-7:2017,Geotechnical investigation and testing  Laboratory testing of soil  Part 7: Unconfined compression test,,https://www.iso.org/standard/70789.html
ISO,ISO 17892-8:2018,Geotechnical investigation and testing  Laboratory testing of soil  Part 8: Unconsolidated undrained triaxial test,,https://www.iso.org/standard/70790.html
ISO,ISO 17892-9:2018,Geotechnical investigation and testing  Laboratory testing of soil  Part 9: Consolidated triaxial compression tests on water saturated soils,,https://www.iso.org/standard/70954.html
ISO,ISO 17894:2005,Ships and marine technology  Computer applications  General principles for the development and use of programmable electronic systems in marine applications,,https://www.iso.org/standard/31619.html
ISO,ISO 179-1:2023,Plastics  Determination of Charpy impact properties  Part 1: Non-instrumented impact test,,https://www.iso.org/standard/84393.html
ISO,ISO 179-2:2020,Plastics  Determination of Charpy impact properties  Part 2: Instrumented impact test,,https://www.iso.org/standard/75825.html
ISO,ISO 17924:2018,Soil quality  Assessment of human exposure from ingestion of soil and soil material  Procedure for the estimation of the human bioaccessibility/bioavailability of metals in soil,,https://www.iso.org/standard/64938.html
ISO,ISO 17933:2000,GEDI  Generic Electronic Document Interchange,,https://www.iso.org/standard/31634.html
ISO,ISO 17937:2015,Dentistry  Osteotome,,https://www.iso.org/standard/61064.html
ISO,ISO 17943:2016,Water quality  Determination of volatile organic compounds in water  Method using headspace solid-phase micro-extraction (HS-SPME) followed by gas chromatography-mass spectrometry (GC-MS),,https://www.iso.org/standard/61076.html
ISO,ISO 1795:2017,Rubber raw natural and raw synthetic  Sampling and further preparative procedures,,https://www.iso.org/standard/70280.html
ISO,ISO 17966:2016,Assistive products for personal hygiene that support users  Requirements and test methods,,https://www.iso.org/standard/61146.html
ISO,ISO 1797:2017,Dentistry  Shanks for rotary and oscillating instruments,,https://www.iso.org/standard/63866.html
ISO,ISO 17972-1:2015,Graphic technology  Colour data exchange format  Part 1: Relationship to CxF3 (CxF/X),,https://www.iso.org/standard/61500.html
ISO,ISO 17972-2:2016,Graphic technology  Colour data exchange format (CxF/X)  Part 2: Scanner target data (CxF/X-2),,https://www.iso.org/standard/61501.html
ISO,ISO 17972-3:2017,Graphic technology  Colour data exchange format (CxF/X)  Part 3: Output target data (CxF/X-3),,https://www.iso.org/standard/61502.html
ISO,ISO 17972-4:2018,Graphic technology  Colour data exchange format (CxF/X)  Part 4: Spot colour characterisation data (CxF/X-4),,https://www.iso.org/standard/71110.html
ISO,ISO 17973:2024,Surface chemical analysis  Medium-resolution Auger electron spectrometers  Calibration of energy scales for elemental analysis,,https://www.iso.org/standard/86468.html
ISO,ISO 17974:2002,Surface chemical analysis  High-resolution Auger electron spectrometers  Calibration of energy scales for elemental and chemical-state analysis,,https://www.iso.org/standard/31659.html
ISO,ISO 1798:2008,Flexible cellular polymeric materials  Determination of tensile strength and elongation at break,,https://www.iso.org/standard/41059.html
ISO,ISO 17987-2:2025,Road vehicles  Local Interconnect Network (LIN)  Part 2: Transport protocol and network layer services,,https://www.iso.org/standard/85126.html
ISO,ISO 17993:2002,Water quality  Determination of 15 polycyclic aromatic hydrocarbons (PAH) in water by HPLC with fluorescence detection after liquid-liquid extraction,,https://www.iso.org/standard/31666.html
ISO,ISO 17994:2014,Water quality  Requirements for the comparison of the relative recovery of microorganisms by two quantitative methods,,https://www.iso.org/standard/56617.html
ISO,ISO 17995:2019,Water quality  Detection and enumeration of thermotolerant Campylobacter spp,,https://www.iso.org/standard/69047.html
ISO,ISO 180:2023,Plastics  Determination of Izod impact strength,,https://www.iso.org/standard/84394.html
ISO,ISO 1802:1992,Natural rubber latex concentrate  Determination of boric acid content,,https://www.iso.org/standard/6438.html
ISO,ISO 18054:2004,Oils of orris rhizome (Iris pallida Lam. or Iris germanica L.)  Determination of irone content  Method using gas chromatography on a capillary column,,https://www.iso.org/standard/29826.html
ISO,ISO 18064:2022,Thermoplastic elastomers  Nomenclature and abbreviated terms,,https://www.iso.org/standard/80849.html
ISO,ISO 18065:2015,Tourism and related services  Tourist services for public use provided by Natural Protected Areas Authorities  Requirements,,https://www.iso.org/standard/61250.html
ISO,ISO 18073:2004,Water quality  Determination of tetra- to octa-chlorinated dioxins and furans  Method using isotope dilution HRGC/HRMS,,https://www.iso.org/standard/31687.html
ISO,ISO 18079-1:2018,Ships and marine technology  Servicing of inflatable life-saving appliances  Part 1: General,,https://www.iso.org/standard/61307.html
ISO,ISO 18079-3:2018,Ships and marine technology  Servicing of inflatable life-saving appliances  Part 3: Inflatable lifejackets,,https://www.iso.org/standard/61309.html
ISO,ISO 18081:2024,Non-destructive testing  Acoustic emission testing (AT)  Leak detection by means of acoustic emission,,https://www.iso.org/standard/84936.html
ISO,ISO 18082:2014 /Amd 1:2017,Anaesthetic and respiratory equipment  Dimensions of non-interchangeable screw-threaded (NIST) low-pressure connectors for medical gases  Amendment 1,,https://www.iso.org/standard/68681.html
ISO,ISO 18091:2019,Quality management systems  Guidelines for the application of ISO 9001 in local government,,https://www.iso.org/standard/72808.html
ISO,ISO 18104:2023,Health informatics  Categorial structures for representation of nursing practice in terminological systems,,https://www.iso.org/standard/81132.html
ISO,ISO 18106:2016,Passenger car commercial vehicle truck and bus tyres  Methods for measuring snow grip performance  Loaded new tyres,,https://www.iso.org/standard/61451.html
ISO,ISO 18113-1:2022,In vitro diagnostic medical devices  Information supplied by the manufacturer (labelling)  Part 1: Terms definitions and general requirements,,https://www.iso.org/standard/79866.html
ISO,ISO 18113-2:2022,In vitro diagnostic medical devices  Information supplied by the manufacturer (labelling)  Part 2: In vitro diagnostic reagents for professional use,,https://www.iso.org/standard/79867.html
ISO,ISO 18113-3:2022,In vitro diagnostic medical devices  Information supplied by the manufacturer (labelling)  Part 3: In vitro diagnostic instruments for professional use,,https://www.iso.org/standard/79868.html
ISO,ISO 18113-4:2022,In vitro diagnostic medical devices  Information supplied by the manufacturer (labelling)  Part 4: In vitro diagnostic reagents for self-testing,,https://www.iso.org/standard/79869.html
ISO,ISO 18113-5:2022,In vitro diagnostic medical devices  Information supplied by the manufacturer (labelling)  Part 5: In vitro diagnostic instruments for self-testing,,https://www.iso.org/standard/79870.html
ISO,ISO 18114:2021,Surface chemical analysis  Secondary-ion mass spectrometry  Determination of relative sensitivity factors from ion-implanted reference materials,,https://www.iso.org/standard/80189.html
ISO,ISO 18115-1:2023,Surface chemical analysis  Vocabulary  Part 1: General terms and terms used in spectroscopy,,https://www.iso.org/standard/74811.html
ISO,ISO 18115-2:2021,Surface chemical analysis  Vocabulary  Part 2: Terms used in scanning-probe microscopy,,https://www.iso.org/standard/83146.html
ISO,ISO 18115-3:2022,Surface chemical analysis  Vocabulary  Part 3: Terms used in optical interface analysis,,https://www.iso.org/standard/76357.html
ISO,ISO 18118:2024,Surface chemical analysis  Auger electron spectroscopy and X-ray photoelectron spectroscopy  Guide to the use of experimentally determined relative sensitivity factors for the quantitative analysis of homogeneous materials,,https://www.iso.org/standard/81742.html
ISO,ISO 18128:2024,Information and documentation  Records risks  Risk assessment for records management,,https://www.iso.org/standard/85321.html
ISO,ISO 18142:2014,Carbonaceous materials for the production of primary aluminium  Baked carbon bodies  Determination of the dynamic elasticity modulus by the resonance method,,https://www.iso.org/standard/61599.html
ISO,ISO 18144:2003,Environmental tobacco smoke  Estimation of its contribution to respirable suspended particles  Method based on solanesol,,https://www.iso.org/standard/33326.html
ISO,ISO 18145:2003,Environmental tobacco smoke Determination of vapour phase nicotine and 3-ethenylpyridine in air  Gas-chromatographic method,,https://www.iso.org/standard/33327.html
ISO,ISO 18158:2016,Workplace air  Terminology,,https://www.iso.org/standard/61638.html
ISO,ISO 18162:2024,Biotechnology  Biobanking  Requirements for human neural stem cells derived from pluripotent stem cells,,https://www.iso.org/standard/85207.html
ISO,ISO 18164:2005,Passenger car truck bus and motorcycle tyres  Methods of measuring rolling resistance,,https://www.iso.org/standard/33328.html
ISO,ISO 1817:2024,Rubber vulcanized or thermoplastic  Determination of the effect of liquids,,https://www.iso.org/standard/86602.html
ISO,ISO 18177:2025,Plastics  Test method for estimation of the short chain branching distribution of semicrystalline ethylene 1-olefin copolymers  Differential scanning calorimetry (DSC),,https://www.iso.org/standard/85209.html
ISO,ISO 18185-1:2007,Freight containers  Electronic seals  Part 1: Communication protocol,,https://www.iso.org/standard/41125.html
ISO,ISO 18185-2:2007,Freight containers  Electronic seals  Part 2: Application requirements,,https://www.iso.org/standard/40807.html
ISO,ISO 18185-3:2015,Freight containers  Electronic seals  Part 3: Environmental characteristics,,https://www.iso.org/standard/62268.html
ISO,ISO 18185-4:2007,Freight containers  Electronic seals  Part 4: Data protection,,https://www.iso.org/standard/40809.html
ISO,ISO 18185-5:2007,Freight containers  Electronic seals  Part 5: Physical layer,,https://www.iso.org/standard/40810.html
ISO,ISO 18186:2011,Freight containers  RFID cargo shipment tag system,,https://www.iso.org/standard/54576.html
ISO,ISO 18187:2024,Soil quality  Contact test for solid samples using the dehydrogenase activity of Arthrobacter globiformis,,https://www.iso.org/standard/83951.html
ISO,ISO 18188:2016,Specification of polypropylene drinking straws,,https://www.iso.org/standard/61726.html
ISO,ISO 18189:2016,Ophthalmic optics  Contact lenses and contact lens care products  Cytotoxicity testing of contact lenses in combination with lens care solution to evaluate lens/solution interactions,,https://www.iso.org/standard/61727.html
ISO,ISO 18190:2025,Anaesthetic and respiratory equipment  General requirements for airway devices and related equipment,,https://www.iso.org/standard/85638.html
ISO,ISO 18191:2015,Water quality  Determination of pHt in sea water  Method using the indicator dye m-cresol purple,,https://www.iso.org/standard/61730.html
ISO,ISO 18192-1:2011 /Amd 1:2018,Implants for surgery  Wear of total intervertebral spinal disc prostheses  Part 1: Loading and displacement parameters for wear testing and corresponding environmental conditions for test  Amendment 1,,https://www.iso.org/standard/75489.html
ISO,ISO 18192-2:2010,Implants for surgery  Wear of total intervertebral spinal disc prostheses  Part 2: Nucleus replacements,,https://www.iso.org/standard/45696.html
ISO,ISO 18192-3:2025,Implants for surgery  Wear of total intervertebral spinal disc prostheses  Part 3: Impingement-wear testing and corresponding environmental conditions for test of lumbar and cervical prostheses,,https://www.iso.org/standard/89627.html
ISO,ISO 18193:2021 /Amd 1:2025,Cardiovascular implants and artificial organs  Cannulae for extracorporeal circulation  Amendment 1,,https://www.iso.org/standard/90300.html
ISO,ISO 18209-1:2024,Biotechnology  Biobanking of parasites  Part 1: Helminths,,https://www.iso.org/standard/85219.html
ISO,ISO 182-1:1990,Plastics  Determination of the tendency of compounds and products based on vinyl chloride homopolymers and copolymers to evolve hydrogen chloride and any other acidic products at elevated temperatures  Part 1: Congo red method,,https://www.iso.org/standard/4024.html
